attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Disclosure Shareholder Change Id,Khóa đại diện cho thông tin cổ đông được công bố.,Surrogate Key,false,true,draft,,PK surrogate.,,
Disclosure Shareholder Change Code,Mã định danh (tự động tăng). BK.,Text,false,false,draft,SCMS.scms.CBTT_CO_DONG.ID,BK chính. PK nguồn.,,
Source System Code,Mã nguồn dữ liệu.,Classification Value,false,false,draft,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,SOURCE_SYSTEM=SCMS.CBTT_CO_DONG,
Securities Company Id,FK đến công ty chứng khoán công bố.,Surrogate Key,false,false,draft,SCMS.scms.CBTT_CO_DONG.CTCK_THONG_TIN_ID,FK target: Securities Company.Securities Company Id.,,
Securities Company Code,Mã công ty chứng khoán.,Text,false,false,draft,SCMS.scms.CBTT_CO_DONG.CTCK_THONG_TIN_ID,FK target: Securities Company.Securities Company Code. Pair with Securities Company Id.,,
Transaction Type Code,Loại giao dịch cổ đông.,Classification Value,true,false,draft,SCMS.scms.CBTT_CO_DONG.LOAI_GIAO_DICH_ID,Scheme: SCMS_SHAREHOLDER_TXN_TYPE. FK đến bảng danh mục DM_LOAI_GIAO_DICH_CD — lưu dạng Classification Value.,,
Disclosure Date,Ngày công bố thông tin.,Date,true,false,draft,SCMS.scms.CBTT_CO_DONG.NGAY_CONG_BO,,,
Content,Nội dung công bố.,Text,true,false,draft,SCMS.scms.CBTT_CO_DONG.NOI_DUNG,,,
Attachment File,Tệp đính kèm.,Text,true,false,draft,SCMS.scms.CBTT_CO_DONG.FILE_DINH_KEM,,,
Disclosure Status Code,Trạng thái công bố.,Classification Value,true,false,draft,SCMS.scms.CBTT_CO_DONG.TRANG_THAI,Scheme: SCMS_DISCLOSURE_STATUS.,,
Created Timestamp,Ngày tạo.,Timestamp,true,false,draft,SCMS.scms.CBTT_CO_DONG.NGAY_TAO,,,
