attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Disclosure Securities Offering Id,Khóa đại diện cho đợt chào bán chứng khoán được công bố.,Surrogate Key,false,true,draft,,PK surrogate.,,
Disclosure Securities Offering Code,Mã định danh (tự động tăng). BK.,Text,false,false,draft,SCMS.scms.CBTT_CHAO_BAN_CHUNG_KHOAN.ID,BK chính. PK nguồn.,,
Source System Code,Mã nguồn dữ liệu.,Classification Value,false,false,draft,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,SOURCE_SYSTEM=SCMS.CBTT_CHAO_BAN_CHUNG_KHOAN,
Securities Company Id,FK đến công ty chứng khoán chào bán.,Surrogate Key,false,false,draft,SCMS.scms.CBTT_CHAO_BAN_CHUNG_KHOAN.CTCK_THONG_TIN_ID,FK target: Securities Company.Securities Company Id.,,
Securities Company Code,Mã công ty chứng khoán.,Text,false,false,draft,SCMS.scms.CBTT_CHAO_BAN_CHUNG_KHOAN.CTCK_THONG_TIN_ID,FK target: Securities Company.Securities Company Code. Pair with Securities Company Id.,,
Document Number,Số văn bản.,Text,true,false,draft,SCMS.scms.CBTT_CHAO_BAN_CHUNG_KHOAN.SO_VAN_BAN,,,
Document Date,Ngày văn bản.,Date,true,false,draft,SCMS.scms.CBTT_CHAO_BAN_CHUNG_KHOAN.NGAY_VAN_BAN,,,
Effective Date,Ngày hợp lệ hồ sơ.,Date,true,false,draft,SCMS.scms.CBTT_CHAO_BAN_CHUNG_KHOAN.NGAY_HOP_LE,,,
Offering Start Date,Ngày bắt đầu chào bán.,Date,true,false,draft,SCMS.scms.CBTT_CHAO_BAN_CHUNG_KHOAN.NGAY_CHAO_BAN,,,
Offering End Date,Ngày kết thúc chào bán.,Date,true,false,draft,SCMS.scms.CBTT_CHAO_BAN_CHUNG_KHOAN.NGAY_KET_THUC,,,
Offering Form Code,Hình thức chào bán.,Classification Value,true,false,draft,SCMS.scms.CBTT_CHAO_BAN_CHUNG_KHOAN.HINH_THUC_CHAO_BAN,Scheme: SCMS_OFFERING_FORM.,,
Target Investor Name,Đối tượng chào bán.,Text,true,false,draft,SCMS.scms.CBTT_CHAO_BAN_CHUNG_KHOAN.DOI_TUONG_CHAO_BAN,Text tự do — mô tả đối tượng nhà đầu tư mục tiêu.,,
Offering Volume,Khối lượng chào bán.,Currency Amount,true,false,draft,SCMS.scms.CBTT_CHAO_BAN_CHUNG_KHOAN.KHOI_LUONG,,,
Offering Value,Giá trị chào bán.,Currency Amount,true,false,draft,SCMS.scms.CBTT_CHAO_BAN_CHUNG_KHOAN.GIA_TRI,,,
Note,Ghi chú.,Text,true,false,draft,SCMS.scms.CBTT_CHAO_BAN_CHUNG_KHOAN.GHI_CHU,,,
Disclosing Person Name,Người công bố thông tin.,Text,true,false,draft,SCMS.scms.CBTT_CHAO_BAN_CHUNG_KHOAN.NGUOI_CBTT,Denormalized — tên cá nhân thực hiện công bố.,,
Disclosure Date,Ngày công bố thông tin.,Date,true,false,draft,SCMS.scms.CBTT_CHAO_BAN_CHUNG_KHOAN.NGAY_CBTT,,,
Submission Date,Ngày gửi lên hệ thống.,Date,true,false,draft,SCMS.scms.CBTT_CHAO_BAN_CHUNG_KHOAN.NGAY_GUI,,,
Attachment File,Tệp đính kèm.,Text,true,false,draft,SCMS.scms.CBTT_CHAO_BAN_CHUNG_KHOAN.FILE_DINH_KEM,,,
Error Description,Mô tả lỗi.,Text,true,false,draft,SCMS.scms.CBTT_CHAO_BAN_CHUNG_KHOAN.MO_TA_LOI,,,
Disclosure Status Code,Trạng thái công bố.,Classification Value,true,false,draft,SCMS.scms.CBTT_CHAO_BAN_CHUNG_KHOAN.TRANG_THAI,Scheme: SCMS_DISCLOSURE_STATUS.,,
Created Timestamp,Ngày tạo.,Timestamp,true,false,draft,SCMS.scms.CBTT_CHAO_BAN_CHUNG_KHOAN.NGAY_TAO,,,
Updated Timestamp,Ngày cập nhật.,Timestamp,true,false,draft,SCMS.scms.CBTT_CHAO_BAN_CHUNG_KHOAN.NGAY_CAP_NHAT,,,
