attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Securities Company Organization Unit Id,Khóa đại diện cho đơn vị trực thuộc CTCK.,Surrogate Key,false,true,draft,,PK surrogate.,,
Securities Company Organization Unit Code,Mã định danh (tự động tăng). BK.,Text,false,false,draft,SCMS.CTCK_CHI_NHANH.ID,BK chính. PK nguồn.,,
Source System Code,Mã nguồn dữ liệu.,Classification Value,false,false,draft,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,SOURCE_SYSTEM=SCMS.CTCK_CHI_NHANH,
Organization Unit Type Code,Loại đơn vị trực thuộc: BRANCH — chi nhánh.,Classification Value,false,false,draft,,Scheme: SCMS_ORG_UNIT_TYPE. ETL-derived: hardcode BRANCH cho bảng này.,SCMS_ORG_UNIT_TYPE=BRANCH,BRANCH
Securities Company Id,FK đến công ty chứng khoán.,Surrogate Key,false,false,draft,SCMS.CTCK_CHI_NHANH.CTCK_THONG_TIN_ID,FK target: Securities Company.Securities Company Id.,,
Securities Company Code,Mã công ty chứng khoán.,Text,false,false,draft,SCMS.CTCK_CHI_NHANH.CTCK_THONG_TIN_ID,FK target: Securities Company.Securities Company Code. Pair with Securities Company Id.,,
Organization Unit Name,Tên đầy đủ chi nhánh.,Text,true,false,draft,SCMS.CTCK_CHI_NHANH.TEN_DAY_DU,,,
Decision Number,Số quyết định thành lập/hoạt động.,Text,true,false,draft,SCMS.CTCK_CHI_NHANH.SO_QUYET_DINH,,,
Decision Date,Ngày quyết định.,Date,true,false,draft,SCMS.CTCK_CHI_NHANH.NGAY_QUYET_DINH,,,
Valid Document Date,Ngày hồ sơ hợp lệ.,Date,true,false,draft,SCMS.CTCK_CHI_NHANH.NGAY_HS_HOP_LE,,,
Director Name,Giám đốc chi nhánh.,Text,true,false,draft,SCMS.CTCK_CHI_NHANH.GIAM_DOC,Denormalized — tên cá nhân đảm nhận chức vụ.,,
Business Sector Name,Ngành nghề kinh doanh.,Text,true,false,draft,SCMS.CTCK_CHI_NHANH.NGANH_NGHE_KINH_DOANH,Text tự do — không link với bảng ngành nghề.,,
Organization Unit Status Code,Trạng thái chi nhánh.,Classification Value,true,false,draft,SCMS.CTCK_CHI_NHANH.TRANG_THAI_CHI_NHANH,Scheme: SCMS_ORG_UNIT_STATUS.,,
Note,Ghi chú.,Text,true,false,draft,SCMS.CTCK_CHI_NHANH.GHI_CHU,,,
Is Draft Indicator,Cờ bảng tạm: 1-Bảng tạm; 0-Chính thức.,Indicator,true,false,draft,SCMS.CTCK_CHI_NHANH.IS_BANG_TAM,,,
Created Timestamp,Ngày tạo.,Timestamp,true,false,draft,SCMS.CTCK_CHI_NHANH.NGAY_TAO,,,
Updated Timestamp,Ngày cập nhật.,Timestamp,true,false,draft,SCMS.CTCK_CHI_NHANH.NGAY_CAP_NHAT,,,
Life Cycle Status Code,Trạng thái bản ghi chung.,Classification Value,true,false,draft,SCMS.CTCK_CHI_NHANH.TRANG_THAI,Scheme: LIFE_CYCLE_STATUS. Cần profile data để xác định giá trị.,,
