attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Report Template Sheet Id,Khóa đại diện cho sheet biểu mẫu báo cáo.,Surrogate Key,false,true,draft,,PK surrogate.,,
Report Template Sheet Code,Mã định danh (tự động tăng). BK.,Text,false,false,draft,SCMS.BM_SHEET.ID,BK chính. PK nguồn.,,
Source System Code,Mã nguồn dữ liệu.,Classification Value,false,false,draft,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,SOURCE_SYSTEM=SCMS.BM_SHEET,
Report Template Id,FK đến biểu mẫu báo cáo.,Surrogate Key,false,false,draft,SCMS.BM_SHEET.BM_BAO_CAO_ID,FK target: Report Template.Report Template Id.,,
Report Template Code,Mã biểu mẫu báo cáo.,Text,false,false,draft,SCMS.BM_SHEET.BM_BAO_CAO_ID,FK target: Report Template.Report Template Code. Pair with Report Template Id.,,
Sheet Business Code,Mã sheet (mã nghiệp vụ).,Text,true,false,draft,SCMS.BM_SHEET.MA_SHEET,,,
Sheet Name,Tên sheet.,Text,true,false,draft,SCMS.BM_SHEET.TEN_SHEET,,,
Description,Mô tả sheet.,Text,true,false,draft,SCMS.BM_SHEET.MO_TA,,,
Report Layout Type Code,Kiểu báo cáo: 1-Hàng cột; 2-Hàng; 3-Cột.,Classification Value,true,false,draft,SCMS.BM_SHEET.KIEU_BAO_CAO,Scheme: SCMS_REPORT_LAYOUT_TYPE.,,
Main Title,Tiêu đề chính của sheet.,Text,true,false,draft,SCMS.BM_SHEET.TIEU_DE_CHINH,,,
Sub Title,Tiêu đề phụ của sheet.,Text,true,false,draft,SCMS.BM_SHEET.TIEU_DE_PHU,,,
Total Header Row Count,Tổng số hàng tiêu đề.,Small Counter,true,false,draft,SCMS.BM_SHEET.TONG_SO_HANG_TIEU_DE,,,
Submission Time,Thời điểm gửi báo cáo theo sheet.,Timestamp,true,false,draft,SCMS.BM_SHEET.THOI_DIEM_GUI,,,
Sort Order,Thứ tự hiển thị.,Small Counter,true,false,draft,SCMS.BM_SHEET.SAP_XEP,,,
Is Active Flag,Trạng thái sử dụng: 1-Sử dụng; 0-Không sử dụng.,Boolean,true,false,draft,SCMS.BM_SHEET.SU_DUNG,,,
Updated Timestamp,Ngày cập nhật.,Timestamp,true,false,draft,SCMS.BM_SHEET.NGAY_CAP_NHAT,,,
