"datamart_entity","datamart_table","datamart_attribute","datamart_column","nullable","data_domain","data_type","key","description","etl_logic","etl_logic_type","source_entity","atomic_table","source_attribute","atomic_column"
"Public Company Dimension","pblc_co_dim","Public Company Dimension Id","pblc_co_dim_id","false","Surrogate Key","string","PK","Surrogate key ETL generated. Driving: pblc_co.","","","Generated","","",""
"Public Company Dimension","pblc_co_dim","Public Company Code","pblc_co_code","false","Text","string","NK","Mã công ty đại chúng — NK join anchor từ Fact.","pblc_co.pblc_co_code","direct","Public Company","pblc_co","Public Company Code","pblc_co_code"
"Public Company Dimension","pblc_co_dim","Equity Ticker Code","eqty_ticker_code","true","Text","string","","Mã chứng khoán cổ phiếu.","pblc_co.eqty_ticker","direct","Public Company","pblc_co","Equity Ticker","eqty_ticker"
"Public Company Dimension","pblc_co_dim","Public Company Name","pblc_co_nm","false","Text","string","","Tên công ty đại chúng.","pblc_co.pblc_co_nm","direct","Public Company","pblc_co","Public Company Name","pblc_co_nm"
"Public Company Dimension","pblc_co_dim","Public Company Short Name","pblc_co_shrt_nm","true","Text","string","","Tên viết tắt.","pblc_co.pblc_co_shrt_nm","direct","Public Company","pblc_co","Public Company Short Name","pblc_co_shrt_nm"
"Public Company Dimension","pblc_co_dim","Enterprise Type Code","entp_tp_code","true","Classification Value","string","","Loại hình doanh nghiệp (dn/bh/td) — Classification Value (scheme: ENTERPRISE_TYPE).","pblc_co.entp_tp_code","direct","Public Company","pblc_co","Enterprise Type Code","entp_tp_code"
"Public Company Dimension","pblc_co_dim","Life Cycle Status Code","lcs_code","true","Classification Value","string","","Trạng thái vòng đời — Classification Value (scheme: LIFE_CYCLE_STATUS).","pblc_co.lcs_code","direct","Public Company","pblc_co","Life Cycle Status Code","lcs_code"
"Public Company Dimension","pblc_co_dim","Equity Listing Exchange Code","eqty_listing_exg_code","true","Classification Value","string","","Sàn niêm yết cổ phiếu — Classification Value (scheme: EQUITY_LISTING_EXCHANGE).","pblc_co.eqty_listing_exg_code","direct","Public Company","pblc_co","Equity Listing Exchange Code","eqty_listing_exg_code"
"Public Company Dimension","pblc_co_dim","Industry Category Level1 Code","idy_cgy_level1_code","true","Classification Value","string","","Mã ngành kinh tế cấp 1 — Classification Value (scheme: INDUSTRY_CATEGORY_LV1).","pblc_co.idy_cgy_level1_code","direct","Public Company","pblc_co","Industry Category Level1 Code","idy_cgy_level1_code"
"Public Company Dimension","pblc_co_dim","Industry Category Level2 Code","idy_cgy_level2_code","true","Classification Value","string","","Mã ngành kinh tế cấp 2 — Classification Value (scheme: INDUSTRY_CATEGORY_LV2).","pblc_co.idy_cgy_level2_code","direct","Public Company","pblc_co","Industry Category Level2 Code","idy_cgy_level2_code"
"Public Company Dimension","pblc_co_dim","IDS Registration Date","ids_rgst_dt","true","Date","date","","Ngày đăng ký IDS — dùng cho KPI Số DN.","pblc_co.ids_rgst_dt","direct","Public Company","pblc_co","IDS Registration Date","ids_rgst_dt"
