attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Corporate Bond Match Log Id,Khóa đại diện cho bản ghi khớp lệnh trái phiếu doanh nghiệp.,Surrogate Key,false,true,draft,,PK surrogate.,,
Corporate Bond Match Log Code,Định danh duy nhất bản tin (GUID). BK.,Text,false,false,draft,MDDS.CorpBondMatch.Id,BK chính. PK nguồn string (GUID) — khớp tự nhiên với Text.,,
Source System Code,Mã nguồn dữ liệu.,Classification Value,false,false,draft,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,SOURCE_SYSTEM=MDDS.CorpBondMatch,
Corporate Bond Trading Snapshot Id,FK đến bản tin thông tin giao dịch trái phiếu doanh nghiệp tương ứng.,Surrogate Key,false,false,draft,MDDS.CorpBondMatch.symbol,FK target: Corporate Bond Trading Snapshot.Corporate Bond Trading Snapshot Id. Join qua (symbol / trading_date).,,
Symbol,Mã trái phiếu doanh nghiệp. BK.,Text,false,false,draft,MDDS.CorpBondMatch.symbol,Lookup pair: Corporate Bond Trading Snapshot.Symbol. Pair with Corporate Bond Trading Snapshot Id. BK nghiệp vụ. Nguồn string — khớp tự nhiên với Text.,,
Trading Date,Ngày giao dịch. BK.,Date,false,false,draft,MDDS.CorpBondMatch.tradingdate,BK — grain = (symbol / trading_date / confirm_no). Nguồn string (dd/mm/yyyy) — ETL cần parse sang Date.,,
Confirm No,Số xác nhận/số thứ tự giao dịch TPDN (thay cho sequenceMsg trong TransLog). BK.,Small Counter,false,false,draft,MDDS.CorpBondMatch.ConfirmNoCorpBond,BK. Nguồn int — khớp tự nhiên với Small Counter. TPDN dùng ConfirmNoCorpBond thay vì sequenceMsg.,,
Match Time,Giờ khớp lệnh (HH:mm:ss).,Text,true,false,draft,MDDS.CorpBondMatch.formattedTime,Nguồn string (HH:mm:ss) — khớp tự nhiên với Text.,,
Match Direction Code,"Chiều giao dịch chủ động: B=Mua chủ động / S=Bán chủ động / O=ATO / C=ATC.",Classification Value,true,false,draft,MDDS.CorpBondMatch.lastColor,Scheme: MDDS_MATCH_DIRECTION. Nguồn string — khớp tự nhiên với Classification Value. Dùng chung scheme với TransLog.lastColor.,MDDS_MATCH_DIRECTION,
Match Price,Giá khớp (thường theo % mệnh giá nhân mệnh giá cho TPDN).,Currency Amount,true,false,draft,MDDS.CorpBondMatch.formattedMatchPrice,Nguồn string — ETL cần parse sang decimal. Cần validate không có giá trị non-numeric.,,
Match Volume,Khối lượng khớp của lần khớp này.,Small Counter,true,false,draft,MDDS.CorpBondMatch.formattedVol,Nguồn string — ETL cần parse sang int. Cần validate không có giá trị non-numeric và không vượt quá INT_MAX.,,
Price Change Value,Thay đổi so với giá tham chiếu tại thời điểm khớp.,Currency Amount,true,false,draft,MDDS.CorpBondMatch.formattedChangeValue,Nguồn string — ETL cần parse sang decimal. Có thể mang giá trị âm.,,
Change Color,Style hiển thị của giá thay đổi.,Text,true,false,draft,MDDS.CorpBondMatch.changeColor,Nguồn string — khớp tự nhiên với Text. Indicator hiển thị UI — denormalized text.,,
Accumulated Volume,Tổng khối lượng khớp tích lũy từ đầu ngày.,Small Counter,true,false,draft,MDDS.CorpBondMatch.formattedAccVol,Nguồn string — ETL cần parse sang int. Cần validate không có giá trị non-numeric và không vượt quá INT_MAX.,,
Accumulated Value,Tổng giá trị khớp tích lũy từ đầu ngày (VND).,Currency Amount,true,false,draft,MDDS.CorpBondMatch.formattedAccVal,Nguồn string — ETL cần parse sang decimal. Cần validate không có giá trị non-numeric.,,
Total Buy Volume,Tổng khối lượng mua chủ động (lastColor=B) tích lũy trong ngày.,Small Counter,true,false,draft,MDDS.CorpBondMatch.totalBuyVol,Nguồn string — ETL cần parse sang int. Cần validate không có giá trị non-numeric và không vượt quá INT_MAX.,,
Total Sell Volume,Tổng khối lượng bán chủ động (lastColor=S) tích lũy trong ngày.,Small Counter,true,false,draft,MDDS.CorpBondMatch.totalSellVol,Nguồn string — ETL cần parse sang int. Cần validate không có giá trị non-numeric và không vượt quá INT_MAX.,,
Market Id,ID thị trường — luôn = 06 (trái phiếu doanh nghiệp HNX).,Classification Value,false,false,draft,MDDS.CorpBondMatch.marketId,Scheme: MDDS_MARKET_ID. Nguồn string — khớp tự nhiên với Classification Value. Hardcode = 06.,MDDS_MARKET_ID,06
