attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Market Index Snapshot Id,Khóa đại diện cho bản tin thông tin chỉ số thị trường.,Surrogate Key,false,true,draft,,PK surrogate.,,
Market Index Snapshot Code,Định danh duy nhất bản tin (GUID). BK.,Text,false,false,draft,MDDS.IDXInfor.ID,BK chính. PK nguồn string (GUID) — khớp tự nhiên với Text.,,
Source System Code,Mã nguồn dữ liệu.,Classification Value,false,false,draft,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,SOURCE_SYSTEM=MDDS.IDXInfor,
Index Code,Mã chỉ số (VNINDEX / HNXINDEX / VN30 / HNX30 / UPCOMINDEX...). BK.,Text,false,false,draft,MDDS.IDXInfor.IndexCode,BK nghiệp vụ. Phân biệt chỉ số trong ngày giao dịch. Nguồn string — khớp tự nhiên với Text.,,
Trading Date,Ngày giao dịch. BK.,Date,false,false,draft,MDDS.IDXInfor.TradingDate,BK. Nguồn string — ETL cần parse sang Date. Cần validate format ngày hợp lệ.,,
Update Time,Thời gian cập nhật theo giờ máy chủ. BK.,Text,false,false,draft,MDDS.IDXInfor.Time,BK — lưu dạng Text vì nguồn string là chuỗi thời gian trong ngày (HHmmss) — khớp tự nhiên với Text.,,
Index Name,Tên đầy đủ của chỉ số.,Text,true,false,draft,MDDS.IDXInfor.IndexName,Nguồn string — khớp tự nhiên với Text.,,
Floor Code,Mã sàn giao dịch của chỉ số.,Classification Value,true,false,draft,MDDS.IDXInfor.FloorCode,Scheme: MDDS_FLOOR_CODE. Nguồn string — khớp tự nhiên với Classification Value.,MDDS_FLOOR_CODE,
Index Type Code,Loại chỉ số: 0=Toàn thị trường / 1=Bảng giao dịch / 2=Phức hợp / 3=Ngành / 4=Top ranking.,Classification Value,true,false,draft,MDDS.IDXInfor.TypeIndex,Scheme: MDDS_INDEX_TYPE. Nguồn string — khớp tự nhiên với Classification Value. Giữ nguyên giá trị số (0 / 1 / 2 / 3 / 4) làm code.,MDDS_INDEX_TYPE,
Current Status Code,Trạng thái chỉ số (=1 bình thường).,Classification Value,true,false,draft,MDDS.IDXInfor.CurrentStatus,Scheme: MDDS_INDEX_STATUS. Nguồn string — khớp tự nhiên với Classification Value. Giữ nguyên giá trị số làm code.,MDDS_INDEX_STATUS,
Index Id,ID số của sàn giao dịch.,Text,true,false,draft,MDDS.IDXInfor.IndexId,Nguồn int — ETL cần convert sang string. Mã số nội bộ sàn — denormalized text.,,
Index Value,Giá trị chỉ số hiện tại.,Currency Amount,true,false,draft,MDDS.IDXInfor.IndexValue,Nguồn string — ETL cần parse sang decimal. Cần validate không có giá trị non-numeric.,,
Prior Index Value,Giá trị chỉ số tham chiếu (đóng cửa phiên gần nhất).,Currency Amount,true,false,draft,MDDS.IDXInfor.PriorIndexVal,Nguồn string — ETL cần parse sang decimal. Cần validate không có giá trị non-numeric.,,
Highest Index Value,Giá trị chỉ số cao nhất trong ngày.,Currency Amount,true,false,draft,MDDS.IDXInfor.HighestIndex,Nguồn string — ETL cần parse sang decimal. Cần validate không có giá trị non-numeric.,,
Lowest Index Value,Giá trị chỉ số thấp nhất trong ngày.,Currency Amount,true,false,draft,MDDS.IDXInfor.LowestIndex,Nguồn string — ETL cần parse sang decimal. Cần validate không có giá trị non-numeric.,,
Close Index Value,Giá trị chỉ số đóng cửa (cập nhật sau khi kết thúc phiên).,Currency Amount,true,false,draft,MDDS.IDXInfor.CloseIndex,Nguồn string — ETL cần parse sang decimal. Cần validate không có giá trị non-numeric.,,
Index Change Value,Thay đổi giá trị chỉ số so với phiên trước (tuyệt đối).,Currency Amount,true,false,draft,MDDS.IDXInfor.Change,Nguồn double — khớp tự nhiên với Currency Amount. Có thể mang giá trị âm.,,
Index Change Ratio,Tỷ lệ phần trăm thay đổi so với phiên trước.,Percentage,true,false,draft,MDDS.IDXInfor.RatioChange,Nguồn double — khớp tự nhiên với Percentage.,,
Total Match Volume,Tổng khối lượng khớp lệnh thường (lô chẵn) tích lũy.,Small Counter,true,false,draft,MDDS.IDXInfor.TotalQtty,Nguồn double — ETL cần cast sang int. Cần validate không vượt quá INT_MAX (double có thể lưu giá trị lớn hơn int).,,
Total Match Value,Tổng giá trị khớp lệnh thường (lô chẵn) tích lũy.,Currency Amount,true,false,draft,MDDS.IDXInfor.TotalValue,Nguồn double — khớp tự nhiên với Currency Amount (decimal).,,
PT Total Volume,Tổng khối lượng khớp lệnh thỏa thuận tích lũy.,Small Counter,true,false,draft,MDDS.IDXInfor.TotalQttyPT,Nguồn double — ETL cần cast sang int. Cần validate không vượt quá INT_MAX.,,
PT Total Value,Tổng giá trị khớp lệnh thỏa thuận tích lũy.,Currency Amount,true,false,draft,MDDS.IDXInfor.TotalValuePT,Nguồn double — khớp tự nhiên với Currency Amount (decimal).,,
Total Stock Count,Tổng số mã chứng khoán trong rổ tính chỉ số.,Small Counter,true,false,draft,MDDS.IDXInfor.TotalStock,Nguồn string — ETL cần parse sang int. Cần validate không có giá trị non-numeric.,,
Advance Count,Tổng số mã chứng khoán tăng giá trong rổ.,Small Counter,true,false,draft,MDDS.IDXInfor.Up,Nguồn int — khớp tự nhiên với Small Counter.,,
Decline Count,Tổng số mã chứng khoán giảm giá trong rổ.,Small Counter,true,false,draft,MDDS.IDXInfor.Down,Nguồn int — khớp tự nhiên với Small Counter.,,
No Change Count,Tổng số mã chứng khoán đứng giá trong rổ.,Small Counter,true,false,draft,MDDS.IDXInfor.NoChange,Nguồn int — khớp tự nhiên với Small Counter.,,
Ceiling Count,Tổng số mã chứng khoán tăng trần trong rổ.,Small Counter,true,false,draft,MDDS.IDXInfor.Ceiling,Nguồn int — khớp tự nhiên với Small Counter.,,
Floor Limit Count,Tổng số mã chứng khoán giảm sàn trong rổ.,Small Counter,true,false,draft,MDDS.IDXInfor.Floor,Nguồn int — khớp tự nhiên với Small Counter.,,
