attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Securities Practitioner License Decision Document Id,Surrogate key cho quyết định hành chính,Surrogate Key,false,true,draft,,,, 
Securities Practitioner License Decision Document Code,Business key từ PK nguồn DECISIONS.ID,Text,false,false,draft,NHNCK.qlnhn.DECISIONS.ID,,, 
Decision Number,Số hiệu quyết định hành chính (VD: 123/QĐ-UBCK),Text,true,false,draft,NHNCK.qlnhn.DECISIONS.DECISION_NUMBER,,, 
Decision Title,Tiêu đề/tên quyết định hành chính,Text,true,false,draft,NHNCK.qlnhn.DECISIONS.TITLE,,, 
Legal Reference,Căn cứ pháp lý của quyết định,Text,true,false,draft,NHNCK.qlnhn.DECISIONS.REFERENCE,,, 
Decision Content,Nội dung đầy đủ của quyết định,Text,true,false,draft,NHNCK.qlnhn.DECISIONS.DECISION_CONTENT,,, 
Decision Signed Date,Ngày ký ban hành quyết định,Date,true,false,draft,NHNCK.qlnhn.DECISIONS.SIGNED_DATE,,, 
Signatory Name,Họ tên người ký quyết định,Text,true,false,draft,NHNCK.qlnhn.DECISIONS.SIGNATORY,,, 
Signatory Position,Chức vụ của người ký quyết định,Text,true,false,draft,NHNCK.qlnhn.DECISIONS.POSITION,,, 
Issuing Organization Name,Tên đơn vị ban hành quyết định (VD: Ủy ban Chứng khoán Nhà nước),Text,true,false,draft,NHNCK.qlnhn.DECISIONS.DECISION_UNIT,,, 
Attachment File Name,Tên file văn bản đính kèm,Text,true,false,draft,NHNCK.qlnhn.DECISIONS.FILE_NAME,,, 
Attachment File Path,Đường dẫn lưu trữ file đính kèm,Text,true,false,draft,NHNCK.qlnhn.DECISIONS.FILE_PATH,,, 
Decision Type Code,Loại quyết định hành chính (Cấp mới / Thu hồi / Cấp lại / ...),Classification Value,false,false,draft,NHNCK.qlnhn.DECISIONS.DECISION_TYPE_ID,Scheme: DECISION_TYPE. Values: 1=Cấp mới; 2=Thu hồi; 3=Cấp lại; 4=Công nhận KQ thi; 5=Xử lý vi phạm; 6=Hủy CCHN; 7=Khác.,SCHEME=DECISION_TYPE, 
Record Status Code,Trạng thái hiệu lực của bản ghi quyết định,Classification Value,false,false,draft,NHNCK.qlnhn.DECISIONS.RECORD_STATUS,Scheme: DECISION_STATUS. Values: 1=Hoạt động; 0=Không hoạt động.,SCHEME=DECISION_STATUS, 
Notification Content,Nội dung thông báo hoặc yêu cầu bổ sung hồ sơ kèm theo,Text,true,false,draft,NHNCK.qlnhn.DECISIONS.CONTENT,,, 
Active Flag,Cờ đánh dấu quyết định đang được sử dụng (1=Đang dùng; 0=Vô hiệu),Boolean,false,false,draft,NHNCK.qlnhn.DECISIONS.ACTIVE,,, 
Source System Code,Mã hệ thống nguồn của bản ghi,Classification Value,false,false,draft,,ETL-derived: NHNCK.DECISIONS.,SCHEME=SOURCE_SYSTEM,NHNCK.DECISIONS
