attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Securities Practitioner License Application Fee Id,Surrogate primary key,Surrogate Key,false,true,draft,,,, 
Securities Practitioner License Application Fee Code,Business key từ APPLICATION_FEES.ID,Text,false,false,draft,NHNCK.qlnhn.APPLICATION_FEES.ID,,, 
License Application Id,FK đến License Application,Surrogate Key,false,false,draft,NHNCK.qlnhn.APPLICATION_FEES.APPLICATION_ID,FK target: License Application.License Application Id.,, 
License Application Code,Mã hồ sơ đăng ký (lookup pair),Text,false,false,draft,NHNCK.qlnhn.APPLICATION_FEES.APPLICATION_ID,Lookup pair: License Application.License Application Code. Pair with License Application Id.,, 
Securities Practitioner Id,FK đến Securities Practitioner (redundant — derive được từ Application),Surrogate Key,true,false,draft,NHNCK.qlnhn.APPLICATION_FEES.PROFESSIONAL_ID,FK target: Securities Practitioner.Securities Practitioner Id.,, 
Securities Practitioner Code,Mã chuyên viên (lookup pair),Text,true,false,draft,NHNCK.qlnhn.APPLICATION_FEES.PROFESSIONAL_ID,Lookup pair: Securities Practitioner.Securities Practitioner Code. Pair with Securities Practitioner Id.,, 
Fee Type Code,Loại phí: 1=Phí thi 2=Phí phúc khảo 3=Phí cấp chứng chỉ,Classification Value,false,false,draft,NHNCK.qlnhn.APPLICATION_FEES.FEE_TYPE,Scheme: FEE_TYPE.,FEE_TYPE=FEE_TYPE, 
Fee Content,Nội dung khoản phí,Text,true,false,draft,NHNCK.qlnhn.APPLICATION_FEES.CONTENT,,, 
Fee Amount,Số tiền phí (VNĐ),Currency Amount,false,false,draft,NHNCK.qlnhn.APPLICATION_FEES.FEE,,, 
Payment Request Date,Ngày yêu cầu nộp phí,Date,false,false,draft,NHNCK.qlnhn.APPLICATION_FEES.REQUEST_DATE,,, 
Payment Date,Ngày thanh toán thực tế,Date,true,false,draft,NHNCK.qlnhn.APPLICATION_FEES.PAYMENT_DATE,,, 
Payment Expiry Date,Ngày hết hạn thanh toán,Date,true,false,draft,NHNCK.qlnhn.APPLICATION_FEES.EXPIRY_DATE,,, 
Payment Status Code,Trạng thái thanh toán (proxy từ RECORD_STATUS: 1=Hoạt động),Classification Value,false,false,draft,NHNCK.qlnhn.APPLICATION_FEES.RECORD_STATUS,Scheme: PAYMENT_STATUS.,PAYMENT_STATUS=PAYMENT_STATUS, 
Payment Evidence File Path,Đường dẫn chứng từ thanh toán,Text,true,false,draft,NHNCK.qlnhn.APPLICATION_FEES.FILE_PATH,,, 
Note,Ghi chú,Text,true,false,draft,NHNCK.qlnhn.APPLICATION_FEES.NOTE,,, 
Source System Code,Mã hệ thống nguồn,Text,false,false,draft,,,SOURCE_SYSTEM=NHNCK.APPLICATION_FEES,NHNCK.APPLICATION_FEES
Created Timestamp,Thời điểm tạo bản ghi,Timestamp,true,false,draft,NHNCK.qlnhn.APPLICATION_FEES.CREATED_AT,,,
Updated Timestamp,Thời điểm cập nhật bản ghi,Timestamp,true,false,draft,NHNCK.qlnhn.APPLICATION_FEES.UPDATED_AT,,,
Created By Officer Id,FK đến cán bộ tạo bản ghi,Surrogate Key,true,false,draft,NHNCK.qlnhn.APPLICATION_FEES.CREATED_BY,FK target: Regulatory Authority Officer.Regulatory Authority Officer Id.,,
Created By Officer Code,Mã cán bộ tạo bản ghi,Text,true,false,draft,NHNCK.qlnhn.APPLICATION_FEES.CREATED_BY,Lookup pair: Regulatory Authority Officer.Regulatory Authority Officer Code. Pair with Created By Officer Id.,,
Updated By Officer Id,FK đến cán bộ cập nhật bản ghi,Surrogate Key,true,false,draft,NHNCK.qlnhn.APPLICATION_FEES.UPDATED_BY,FK target: Regulatory Authority Officer.Regulatory Authority Officer Id.,,
Updated By Officer Code,Mã cán bộ cập nhật bản ghi,Text,true,false,draft,NHNCK.qlnhn.APPLICATION_FEES.UPDATED_BY,Lookup pair: Regulatory Authority Officer.Regulatory Authority Officer Code. Pair with Updated By Officer Id.,,
