attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Geographic Area Id,Id tự sinh (surrogate key),Surrogate Key,false,true,draft,,"PK surrogate. BCV: ""Geographic Area"" (Location).",,
Geographic Area Code,Mã quận/huyện nguồn. BK,Text,false,false,draft,NHNCK.DISTRICTS.ID,BK chính. Giá trị từ PK số tự tăng của bảng nguồn.,,
Source System Code,Mã nguồn dữ liệu,Classification Value,false,false,draft,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,SOURCE_SYSTEM=NHNCK.DISTRICTS,NHNCK.DISTRICTS
Geographic Area Type Code,Phân loại vùng địa lý — Quận/Huyện,Classification Value,false,false,draft,,,GEOGRAPHIC_AREA_TYPE=DISTRICT,
Geographic Area Name,Tên quận/huyện,Text,false,false,draft,NHNCK.DISTRICTS.DISTRICT_NAME,,,
ISO Country Code,Mã quận/huyện theo chuẩn,Text,true,false,draft,NHNCK.DISTRICTS.DISTRICT_CODE,,,
Parent Geographic Area Id,FK đến tỉnh/thành cha,Surrogate Key,true,false,draft,NHNCK.DISTRICTS.PROVINCE_ID,FK target: Geographic Area.Geographic Area Id. Parent là PROVINCE.,,
Parent Geographic Area Code,Mã tỉnh/thành cha,Text,true,false,draft,NHNCK.DISTRICTS.PROVINCE_ID,Lookup pair: Geographic Area.Geographic Area Code. Pair with Parent Geographic Area Id.,,
Default Flag,Cờ mặc định,Boolean,false,false,draft,NHNCK.DISTRICTS.DEFAULT_FLAG,Giá trị 1 → true; 0 → false.,,
Geographic Area Status Code,Trạng thái bản ghi,Classification Value,true,false,draft,NHNCK.DISTRICTS.RECORD_STATUS,Scheme: GEOGRAPHIC_AREA_STATUS.,,
