attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Securities Practitioner License Application Snapshot Id,Id tự sinh (surrogate key),Surrogate Key,false,true,draft,,"PK surrogate. BCV: ""Individual"" (Involved Party). Grain = 1 snapshot hồ sơ — không phải 1 IP.",,
Securities Practitioner License Application Snapshot Code,Mã snapshot. BK từ PK nguồn,Text,false,false,draft,NHNCK.qlnhn.APPLICATION_PROFESSIONALS.ID,BK chính. Nguồn lưu NUMBER — ETL convert sang string.,,
Source System Code,Mã nguồn dữ liệu,Classification Value,false,false,draft,,Scheme: SOURCE_SYSTEM. Hardcode.,SOURCE_SYSTEM=NHNCK.APPLICATION_PROFESSIONALS,NHNCK.APPLICATION_PROFESSIONALS
License Application Id,FK đến hồ sơ đăng ký,Surrogate Key,false,false,draft,NHNCK.qlnhn.APPLICATION_PROFESSIONALS.APPLICATION_ID,FK target: Securities Practitioner License Application.Securities Practitioner License Application Id.,,
License Application Code,Mã hồ sơ đăng ký (denormalized),Text,false,false,draft,NHNCK.qlnhn.APPLICATION_PROFESSIONALS.APPLICATION_ID,Lookup pair: Securities Practitioner License Application.Securities Practitioner License Application Code. Pair with License Application Id.,,
Securities Practitioner Id,FK đến người hành nghề,Surrogate Key,false,false,draft,NHNCK.qlnhn.APPLICATION_PROFESSIONALS.PROFESSIONAL_ID,FK target: Securities Practitioner.Securities Practitioner Id.,,
Securities Practitioner Code,Mã người hành nghề (denormalized),Text,false,false,draft,NHNCK.qlnhn.APPLICATION_PROFESSIONALS.PROFESSIONAL_ID,Lookup pair: Securities Practitioner.Securities Practitioner Code. Pair with Securities Practitioner Id.,,
Organization Id,FK đến tổ chức chứng khoán (nullable),Surrogate Key,true,false,draft,NHNCK.qlnhn.APPLICATION_PROFESSIONALS.ORGANIZATION_ID,FK target: Securities Organization Reference.Securities Organization Reference Id.,,
Organization Code,Mã tổ chức (denormalized),Text,true,false,draft,NHNCK.qlnhn.APPLICATION_PROFESSIONALS.ORGANIZATION_ID,Lookup pair: Securities Organization Reference.Securities Organization Reference Code. Pair with Organization Id.,,
Nationality Id,FK đến Geographic Area (quốc tịch snapshot),Surrogate Key,true,false,draft,NHNCK.qlnhn.APPLICATION_PROFESSIONALS.NATIONALITY_ID,FK target: Geographic Area.Geographic Area Id. Geographic Area Type Code = COUNTRY.,,
