attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Securities Practitioner License Certificate Document Id,Surrogate key cho chứng chỉ hành nghề chứng khoán,Surrogate Key,false,true,draft,,,, 
Securities Practitioner License Certificate Document Code,Business key từ CERTIFICATE_RECORDS.ID,Text,false,false,draft,NHNCK.qlnhn.CERTIFICATE_RECORDS.ID,,, 
Certificate Number,Số chứng chỉ hành nghề,Text,false,false,draft,NHNCK.qlnhn.CERTIFICATE_RECORDS.CERTIFICATE_NUMBER,,, 
Certificate Type Code,Phân loại loại chứng chỉ (CCHN),Classification Value,false,false,draft,NHNCK.qlnhn.CERTIFICATE_RECORDS.CERTIFICATE_ID,,CERTIFICATE_TYPE, 
Securities Practitioner Id,FK đến Securities Practitioner,Surrogate Key,false,false,draft,NHNCK.qlnhn.CERTIFICATE_RECORDS.PROFESSIONAL_ID,FK target: Securities Practitioner.Securities Practitioner Id.,, 
Securities Practitioner Code,Mã nghiệp vụ của người hành nghề,Text,false,false,draft,NHNCK.qlnhn.CERTIFICATE_RECORDS.PROFESSIONAL_ID,Lookup pair: Securities Practitioner.Securities Practitioner Code. Pair with Securities Practitioner Id.,, 
Issue License Decision Id,FK đến quyết định cấp chứng chỉ,Surrogate Key,false,false,draft,NHNCK.qlnhn.CERTIFICATE_RECORDS.ISSUE_DECISION_ID,FK target: License Decision Document.License Decision Document Id.,, 
Issue License Decision Code,Mã nghiệp vụ của quyết định cấp,Text,false,false,draft,NHNCK.qlnhn.CERTIFICATE_RECORDS.ISSUE_DECISION_ID,Lookup pair: License Decision Document.License Decision Document Code. Pair with Issue License Decision Id.,, 
Revocation License Decision Id,FK đến quyết định thu hồi chứng chỉ,Surrogate Key,true,false,draft,NHNCK.qlnhn.CERTIFICATE_RECORDS.REVOCATION_DECISION_ID,FK target: License Decision Document.License Decision Document Id.,, 
Revocation License Decision Code,Mã nghiệp vụ của quyết định thu hồi,Text,true,false,draft,NHNCK.qlnhn.CERTIFICATE_RECORDS.REVOCATION_DECISION_ID,Lookup pair: License Decision Document.License Decision Document Code. Pair with Revocation License Decision Id.,, 
Cancellation License Decision Id,FK đến quyết định hủy chứng chỉ,Surrogate Key,true,false,draft,NHNCK.qlnhn.CERTIFICATE_RECORDS.CANCELLATION_DECISION_ID,FK target: License Decision Document.License Decision Document Id.,, 
Cancellation License Decision Code,Mã nghiệp vụ của quyết định hủy,Text,true,false,draft,NHNCK.qlnhn.CERTIFICATE_RECORDS.CANCELLATION_DECISION_ID,Lookup pair: License Decision Document.License Decision Document Code. Pair with Cancellation License Decision Id.,, 
Issue Date,Ngày cấp chứng chỉ hành nghề,Date,false,false,draft,NHNCK.qlnhn.CERTIFICATE_RECORDS.ISSUE_DATE,,, 
Revocation Date,Ngày thu hồi chứng chỉ hành nghề,Date,true,false,draft,NHNCK.qlnhn.CERTIFICATE_RECORDS.REVOCATION_DATE,,, 
Revocation Reason,Lý do thu hồi chứng chỉ hành nghề,Text,true,false,draft,NHNCK.qlnhn.CERTIFICATE_RECORDS.REVOCATION_REASON,,, 
Practitioner Name At Issuance,Tên người hành nghề tại thời điểm cấp chứng chỉ (snapshot),Text,true,false,draft,NHNCK.qlnhn.CERTIFICATE_RECORDS.PROFESSIONAL_FULL_NAME,Snapshot value captured at time of issuance; not updated when practitioner name changes.,, 
Reissuance Allowed Count,Số lần được phép cấp lại chứng chỉ (0 = không được cấp lại),Small Counter,false,false,draft,NHNCK.qlnhn.CERTIFICATE_RECORDS.ALLOW_REISSUE,,, 
Process Status Code,Trạng thái xử lý chứng chỉ (1=Đã cấp 2=Đã ký nháy 3=Đã ký 4=Đã trả),Classification Value,false,false,draft,NHNCK.qlnhn.CERTIFICATE_RECORDS.PROCESS_STATUS,,PROCESS_STATUS, 
Certificate File Path,Đường dẫn file chứng chỉ số,Text,true,false,draft,NHNCK.qlnhn.CERTIFICATE_RECORDS.CER_PATH,,, 
Conversion Status Code,Trạng thái chuyển đổi chứng chỉ (1=Giấy 2=Chờ điện tử 3=Chứng chỉ số),Classification Value,false,false,draft,NHNCK.qlnhn.CERTIFICATE_RECORDS.CONVERSION_STATUS,,CONVERSION_STATUS, 
Record Status Code,Trạng thái hiệu lực của bản ghi chứng chỉ (1=Hoạt động),Classification Value,false,false,draft,NHNCK.qlnhn.CERTIFICATE_RECORDS.RECORD_STATUS,,CERTIFICATE_STATUS, 
Description,Mô tả bổ sung cho chứng chỉ hành nghề,Text,true,false,draft,NHNCK.qlnhn.CERTIFICATE_RECORDS.DESCRIPTION,,, 
Source System Code,Mã hệ thống nguồn ETL-derived,Classification Value,false,false,draft,,,SOURCE_SYSTEM=NHNCK.CERTIFICATE_RECORDS,NHNCK.CERTIFICATE_RECORDS
