attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Securities Practitioner Qualification Examination Assessment Result Id,Id tự sinh (surrogate key),Surrogate Key,false,true,draft,,"PK surrogate. BCV: ""Assessment"" (Communication). Kết quả thi sát hạch chứng chỉ hành nghề của thí sinh.",,
Securities Practitioner Qualification Examination Assessment Result Code,Mã định danh nghiệp vụ. BK,Text,false,false,draft,NHNCK.qlnhn.EXAM_DETAILS.ID,BK chính.,,
Source System Code,Mã nguồn dữ liệu,Classification Value,false,false,draft,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,SOURCE_SYSTEM=NHNCK.EXAM_DETAILS,NHNCK.EXAM_DETAILS
Securities Practitioner Qualification Examination Assessment Id,FK đến đợt thi sát hạch,Surrogate Key,false,false,draft,NHNCK.qlnhn.EXAM_DETAILS.EXAM_SESSION_ID,FK target: Securities Practitioner Qualification Examination Assessment.Securities Practitioner Qualification Examination Assessment Id.,,
Securities Practitioner Qualification Examination Assessment Code,Mã đợt thi sát hạch,Text,false,false,draft,NHNCK.qlnhn.EXAM_DETAILS.EXAM_SESSION_ID,Lookup pair: Securities Practitioner Qualification Examination Assessment.Securities Practitioner Qualification Examination Assessment Code. Pair with Securities Practitioner Qualification Examination Assessment Id.,,
Securities Practitioner Id,FK đến người hành nghề,Surrogate Key,false,false,draft,NHNCK.qlnhn.EXAM_DETAILS.PROFESSIONAL_ID,FK target: Securities Practitioner.Securities Practitioner Id.,,
Securities Practitioner Code,Mã người hành nghề,Text,false,false,draft,NHNCK.qlnhn.EXAM_DETAILS.PROFESSIONAL_ID,Lookup pair: Securities Practitioner.Securities Practitioner Code. Pair with Securities Practitioner Id.,,
Certificate Type Code,Mã loại chứng chỉ dự thi,Classification Value,false,false,draft,NHNCK.qlnhn.EXAM_DETAILS.CERTIFICATE_ID,Scheme: CERTIFICATE_TYPE.,,
License Application Id,FK đến hồ sơ đăng ký,Surrogate Key,true,false,draft,NHNCK.qlnhn.EXAM_DETAILS.APPLICATION_ID,FK target: Securities Practitioner License Application.License Application Id.,,
License Application Code,Mã hồ sơ đăng ký,Text,true,false,draft,NHNCK.qlnhn.EXAM_DETAILS.APPLICATION_ID,Lookup pair: Securities Practitioner License Application.License Application Code. Pair with License Application Id.,,
Sequence Number,Số thứ tự dự thi trong đợt thi,Small Counter,true,false,draft,NHNCK.qlnhn.EXAM_DETAILS.SEQUENCE_NUMBER,,,
Exam Number,Số báo danh,Text,true,false,draft,NHNCK.qlnhn.EXAM_DETAILS.EXAM_NUMBER,,,
Law Score,Điểm thi pháp luật,Small Counter,true,false,draft,NHNCK.qlnhn.EXAM_DETAILS.LAW_SCORE,,,
Law Result Code,"Kết quả thi pháp luật (-1: Không thi, 0: Không đạt, 1: Đạt)",Classification Value,true,false,draft,NHNCK.qlnhn.EXAM_DETAILS.LAW_RESULT,Scheme: EXAM_SCORE_RESULT.,,
Specialization Score,Điểm thi chuyên ngành,Small Counter,true,false,draft,NHNCK.qlnhn.EXAM_DETAILS.SPECIALIZATION_SCORE,,,
Specialization Result Code,"Kết quả thi chuyên ngành (-1: Không thi, 0: Không đạt, 1: Đạt)",Classification Value,true,false,draft,NHNCK.qlnhn.EXAM_DETAILS.SPECIALIZATION_RESULT,Scheme: EXAM_SCORE_RESULT.,,
Overall Result Code,"Kết quả thi tổng thể (-1: Không thi, 0: Không đạt, 1: Đạt)",Classification Value,true,false,draft,NHNCK.qlnhn.EXAM_DETAILS.RESULT,Scheme: EXAMINATION_RESULT.,,
Examination Note,Ghi chú,Text,true,false,draft,NHNCK.qlnhn.EXAM_DETAILS.NOTE,,,
Created At,Thời điểm tạo bản ghi,Timestamp,true,false,pending,NHNCK.qlnhn.EXAM_DETAILS.CREATED_AT,,,
Updated At,Thời điểm cập nhật bản ghi,Timestamp,true,false,pending,NHNCK.qlnhn.EXAM_DETAILS.UPDATED_AT,,,
Created By,Người tạo bản ghi,Text,true,false,pending,NHNCK.qlnhn.EXAM_DETAILS.CREATED_BY,,,
Updated By,Người cập nhật bản ghi,Text,true,false,pending,NHNCK.qlnhn.EXAM_DETAILS.UPDATED_BY,,,
