attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Securities Practitioner Professional Training Class Enrollment Id,Id tự sinh (surrogate key),Surrogate Key,false,true,draft,,PK surrogate. BCV: Business Activity — đăng ký học viên vào lớp đào tạo nghiệp vụ + kết quả.,,
Securities Practitioner Professional Training Class Enrollment Code,Mã định danh (BK từ PK nguồn),Text,false,false,draft,NHNCK.qlnhn.SPECIALIZATION_COURSE_DETAILS.ID,BK chính.,,
Source System Code,Mã nguồn dữ liệu,Classification Value,false,false,draft,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,SOURCE_SYSTEM=NHNCK.SPECIALIZATION_COURSE_DETAILS,NHNCK.SPECIALIZATION_COURSE_DETAILS
Securities Practitioner Professional Training Class Id,FK đến lớp đào tạo nghiệp vụ chứng khoán,Surrogate Key,false,false,draft,NHNCK.qlnhn.SPECIALIZATION_COURSE_DETAILS.SPECIALIZATION_COURSE_ID,FK target: Securities Practitioner Professional Training Class.Securities Practitioner Professional Training Class Id.,,
Securities Practitioner Professional Training Class Code,Mã lớp đào tạo,Text,false,false,draft,NHNCK.qlnhn.SPECIALIZATION_COURSE_DETAILS.SPECIALIZATION_COURSE_ID,Lookup pair: Securities Practitioner Professional Training Class.Securities Practitioner Professional Training Class Code. Pair with Securities Practitioner Professional Training Class Id.,,
Securities Practitioner Id,FK đến người hành nghề chứng khoán,Surrogate Key,false,false,draft,NHNCK.qlnhn.SPECIALIZATION_COURSE_DETAILS.PROFESSIONAL_ID,FK target: Securities Practitioner.Securities Practitioner Id.,,
Securities Practitioner Code,Mã người hành nghề,Text,false,false,draft,NHNCK.qlnhn.SPECIALIZATION_COURSE_DETAILS.PROFESSIONAL_ID,Lookup pair: Securities Practitioner.Securities Practitioner Code. Pair with Securities Practitioner Id.,,
Specialization Type Code,Loại chuyên ngành đào tạo,Classification Value,false,false,draft,NHNCK.qlnhn.SPECIALIZATION_COURSE_DETAILS.SPECIALIZATION_ID,Scheme: SPECIALIZATION. Lookup từ SPECIALIZATIONS.,SPECIALIZATION=,
Exam Number,Số báo danh dự thi,Text,true,false,draft,NHNCK.qlnhn.SPECIALIZATION_COURSE_DETAILS.EXAM_NUMBER,,,
Practitioner Name At Enrollment,Họ tên học viên tại thời điểm đăng ký (snapshot),Text,true,false,draft,NHNCK.qlnhn.SPECIALIZATION_COURSE_DETAILS.FULL_NAME,Denormalized snapshot tại thời điểm đăng ký.,,
