attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Securities Organization Reference Id,Khóa đại diện cho tổ chức kinh doanh chứng khoán (surrogate key).,Surrogate Key,false,true,draft,,"PK surrogate. BCV: ""Organization"" (Involved Party). Tổ chức tham gia TTCK (CTCK, QLQ, NH, Khác).",,
Securities Organization Reference Code,Mã định danh kỹ thuật tự tăng. BK của entity. Map từ PK bảng nguồn.,Text,false,false,draft,NHNCK.qlnhn.ORGANIZATIONS.ID,BK chính. PK nguồn (NUMBER — ETL cần convert sang string).,,
Source System Code,Mã hệ thống nguồn.,Classification Value,false,false,draft,,Scheme: SOURCE_SYSTEM. Hardcode.,SOURCE_SYSTEM=NHNCK.ORGANIZATIONS,NHNCK.ORGANIZATIONS
Organization Code,Mã tổ chức (mã nghiệp vụ do hệ thống gán).,Text,true,false,draft,NHNCK.qlnhn.ORGANIZATIONS.ORGANIZATION_CODE,Mã nghiệp vụ — khác BK (ORGANIZATION_CODE khác ID nguồn).,,
Securities Organization Reference Name,Tên đầy đủ tổ chức.,Text,true,false,draft,NHNCK.qlnhn.ORGANIZATIONS.ORGANIZATION_NAME,,,
Securities Organization Reference English Name,Tên tiếng Anh của tổ chức.,Text,true,false,draft,NHNCK.qlnhn.ORGANIZATIONS.ENGLISH_NAME,,,
Securities Organization Reference Short Name,Tên viết tắt của tổ chức.,Text,true,false,draft,NHNCK.qlnhn.ORGANIZATIONS.ABBREVIATION,,,
Organization Type Code,"Loại tổ chức: 0=Khác, 1=CTCK, 2=QLQ, 3=Ngân hàng.",Classification Value,true,false,draft,NHNCK.qlnhn.ORGANIZATIONS.ORGANIZATION_TYPE_ID,"Scheme: ORGANIZATION_TYPE. Nguồn lưu dạng số (NUMBER) — ETL cần convert sang string. Giữ nguyên leading zeros nếu có.",,
Organization Level Code,Cấp độ phân cấp tổ chức.,Classification Value,true,false,draft,NHNCK.qlnhn.ORGANIZATIONS.LEVEL_,Scheme: ORGANIZATION_LEVEL.,,
Parent Securities Organization Reference Id,FK tự tham chiếu — tổ chức cha trong cấu trúc phân cấp.,Surrogate Key,true,false,draft,NHNCK.qlnhn.ORGANIZATIONS.PARENT_ID,FK target: Securities Organization Reference.Securities Organization Reference Id. Self-referencing.,,
