attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Securities Practitioner Qualification Examination Assessment Fee Id,Id tự sinh (surrogate key),Surrogate Key,false,true,draft,,"PK surrogate. BCV: ""Condition"" (Condition). Mức phí thi theo đợt thi + loại chứng chỉ.",,
Securities Practitioner Qualification Examination Assessment Fee Code,Mã định danh (tự động tăng). BK,Text,false,false,draft,NHNCK.qlnhn.EXAM_SESSION_FEES.ID,BK chính.,,
Source System Code,Mã nguồn dữ liệu,Classification Value,false,false,draft,,Scheme: SOURCE_SYSTEM. ETL-derived.,SOURCE_SYSTEM=NHNCK.EXAM_SESSION_FEES,NHNCK.EXAM_SESSION_FEES
Examination Assessment Id,FK đến đợt thi (Exam Assessment),Surrogate Key,false,false,draft,NHNCK.qlnhn.EXAM_SESSION_FEES.EXAM_SESSION_ID,FK target: Securities Practitioner Qualification Examination Assessment.Examination Assessment Id.,,
Examination Assessment Code,Mã đợt thi,Text,false,false,draft,NHNCK.qlnhn.EXAM_SESSION_FEES.EXAM_SESSION_ID,Lookup pair: Securities Practitioner Qualification Examination Assessment.Examination Assessment Code. Pair with Examination Assessment Id.,,
Certificate Type Code,Mã loại chứng chỉ,Classification Value,false,false,draft,NHNCK.qlnhn.EXAM_SESSION_FEES.CERTIFICATE_ID,Scheme: CERTIFICATE_TYPE.,CERTIFICATE_TYPE=,
Examination Fee Amount,Mức phí dự thi (VNĐ),Currency Amount,true,false,draft,NHNCK.qlnhn.EXAM_SESSION_FEES.FEE_EXAM,,,
Appeal Fee Amount,Mức phí phúc khảo (VNĐ),Currency Amount,true,false,draft,NHNCK.qlnhn.EXAM_SESSION_FEES.FEE_APPEAL,,,
Record Status Code,Trạng thái bản ghi,Classification Value,true,false,draft,NHNCK.qlnhn.EXAM_SESSION_FEES.RECORD_STATUS,Scheme: EXAMINATION_STATUS. 1=Hoạt động.,EXAMINATION_STATUS=,
Created Timestamp,Thời điểm tạo,Timestamp,true,false,pending,NHNCK.qlnhn.EXAM_SESSION_FEES.CREATED_AT,,,
Updated Timestamp,Thời điểm cập nhật,Timestamp,true,false,pending,NHNCK.qlnhn.EXAM_SESSION_FEES.UPDATED_AT,,,
Created By Officer Id,FK đến Officer (người tạo),Surrogate Key,true,false,pending,NHNCK.qlnhn.EXAM_SESSION_FEES.CREATED_BY,FK target: Regulatory Authority Officer.Regulatory Authority Officer Id.,,
Created By Officer Code,Mã người tạo,Text,true,false,pending,NHNCK.qlnhn.EXAM_SESSION_FEES.CREATED_BY,Lookup pair: Regulatory Authority Officer.Regulatory Authority Officer Code. Pair with Created By Officer Id.,,
Updated By Officer Id,FK đến Officer (người cập nhật),Surrogate Key,true,false,pending,NHNCK.qlnhn.EXAM_SESSION_FEES.UPDATED_BY,FK target: Regulatory Authority Officer.Regulatory Authority Officer Id.,,
Updated By Officer Code,Mã người cập nhật,Text,true,false,pending,NHNCK.qlnhn.EXAM_SESSION_FEES.UPDATED_BY,Lookup pair: Regulatory Authority Officer.Regulatory Authority Officer Code. Pair with Updated By Officer Id.,,
