attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Securities Practitioner Id,Id tự sinh (surrogate key),Surrogate Key,false,true,draft,,"PK surrogate. BCV: ""Individual"" (Involved Party).",,
Securities Practitioner Code,Mã người hành nghề. BK từ PK nguồn,Text,false,false,draft,NHNCK.qlnhn.PROFESSIONALS.ID,"BK chính. Nguồn lưu NUMBER — ETL convert sang string.",,
Source System Code,Mã nguồn dữ liệu,Classification Value,false,false,draft,,Scheme: SOURCE_SYSTEM. Hardcode.,SOURCE_SYSTEM=NHNCK.PROFESSIONALS,
Full Name,Họ và tên đầy đủ của người hành nghề,Text,true,false,draft,NHNCK.qlnhn.PROFESSIONALS.FULL_NAME,,,
Given Name,Tên đệm và tên riêng,Text,true,false,draft,NHNCK.qlnhn.PROFESSIONALS.FIRST_NAME,,,
Birth Date,Ngày sinh,Date,true,false,draft,NHNCK.qlnhn.PROFESSIONALS.BIRTH_DATE,,,
Birth Year,Năm sinh (lưu dạng chuỗi khi không có ngày tháng đủ),Text,true,false,draft,NHNCK.qlnhn.PROFESSIONALS.BIRTH_YEAR,Nguồn lưu NVARCHAR2(4) — giữ dạng text.,,
Gender Code,Giới tính: 0=Nam / 1=Nữ,Classification Value,true,false,draft,NHNCK.qlnhn.PROFESSIONALS.GENDER,"Scheme: INDIVIDUAL_GENDER. Nguồn lưu NUMBER — ETL convert sang code.",INDIVIDUAL_GENDER,
Education Level Code,Trình độ học vấn,Classification Value,true,false,draft,NHNCK.qlnhn.PROFESSIONALS.EDUCATION_LEVEL_ID,"Scheme: EDUCATION_LEVEL. Nguồn lưu FK số — ETL lookup convert sang code.",EDUCATION_LEVEL,
Practitioner Registration Type Code,Hình thức đăng ký hồ sơ: 0=MCĐT/cổng DVC / 1=Nhập tay,Classification Value,true,false,draft,NHNCK.qlnhn.PROFESSIONALS.REGISTRATION_TYPE,"Scheme: PRACTITIONER_REGISTRATION_TYPE. Nguồn lưu NUMBER — ETL convert sang code.",PRACTITIONER_REGISTRATION_TYPE,
Practice Status Code,Trạng thái hành nghề chứng khoán,Classification Value,true,false,draft,NHNCK.qlnhn.PROFESSIONALS.STATUS_WORK,"Scheme: PRACTICE_STATUS. Nguồn: 0=Chưa HN / 1=Đang HN / 2=Thu hồi có cấp lại / 3=Thu hồi không cấp lại / 4=Cấp có thời hạn.",PRACTICE_STATUS,
Account Status Code,Trạng thái tài khoản người dùng trên cổng NHNCK,Classification Value,true,false,draft,NHNCK.qlnhn.PROFESSIONALS.STATUS_ACCOUNT,"Scheme: OFFICER_STATUS. Reuse — 0=Chưa kích hoạt / 1=Hoạt động / 2=Khóa.",OFFICER_STATUS,
Organization Id,FK đến tổ chức chứng khoán hiện tại (nullable),Surrogate Key,true,false,draft,NHNCK.qlnhn.PROFESSIONALS.ORGANIZATION_ID,"FK target: Securities Organization Reference.Securities Organization Reference Id. Nullable — người hành nghề có thể chưa công tác.",,
Organization Code,Mã tổ chức (denormalized lookup),Text,true,false,draft,NHNCK.qlnhn.PROFESSIONALS.ORGANIZATION_ID,"Lookup pair: Securities Organization Reference.Securities Organization Reference Code. Pair with Organization Id.",,
Nationality Id,FK đến Geographic Area (quốc tịch),Surrogate Key,true,false,draft,NHNCK.qlnhn.PROFESSIONALS.NATIONALITY_ID,"FK target: Geographic Area.Geographic Area Id. Geographic Area Type Code = COUNTRY.",,
Nationality Code,Mã quốc gia/quốc tịch (denormalized),Text,true,false,draft,NHNCK.qlnhn.PROFESSIONALS.NATIONALITY_ID,"Lookup pair: Geographic Area.Geographic Area Code. Pair with Nationality Id.",,
Workplace Name,Nơi làm việc hiện tại (tên tổ chức — denormalized text tự do),Text,true,false,draft,NHNCK.qlnhn.PROFESSIONALS.WORKPLACE,"Denormalized text. Có thể khác Organization Name khi người hành nghề làm ở chi nhánh.",,
Position Name,Chức vụ hiện tại (denormalized text tự do),Text,true,false,draft,NHNCK.qlnhn.PROFESSIONALS.POSITION,"Denormalized text — không FK vì không có bảng Position chuẩn dùng chung.",,
Department Name,Phòng ban hiện tại (denormalized text tự do),Text,true,false,draft,NHNCK.qlnhn.PROFESSIONALS.DEPARTMENT,Denormalized text.,,
Previous Identity Number,Số CMND cũ trước khi chuyển sang CCCD,Text,true,false,draft,NHNCK.qlnhn.PROFESSIONALS.PREVIOUS_IDENTITY_NUMBER,,,
Hometown,Quê quán (dữ liệu tích hợp C06),Text,true,false,draft,NHNCK.qlnhn.PROFESSIONALS.HOMETOWN,,,
Ethnicity Name,Dân tộc (dữ liệu tích hợp C06),Text,true,false,draft,NHNCK.qlnhn.PROFESSIONALS.NATIONAL,,,
Religion Name,Tôn giáo (dữ liệu tích hợp C06),Text,true,false,draft,NHNCK.qlnhn.PROFESSIONALS.RELIGION,,,
Place of Birth Description,Nơi sinh (text tự do),Text,true,false,draft,NHNCK.qlnhn.PROFESSIONALS.PLACE_OF_BIRTH,,,
