attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Securities Practitioner Conduct Violation Id,Khóa đại diện cho bản ghi vi phạm đạo đức hành nghề (surrogate key).,Surrogate Key,false,true,draft,,"PK surrogate. BCV: ""Business Activity"" (Conduct Violation). Vi phạm đạo đức nghề nghiệp của người hành nghề chứng khoán.",,
Securities Practitioner Conduct Violation Code,Mã định danh kỹ thuật tự tăng. BK của entity. Map từ PK bảng nguồn.,Text,false,false,draft,NHNCK.qlnhn.VIOLATIONS.ID,BK chính. PK nguồn (NUMBER — ETL cần convert sang string).,,
Source System Code,Mã hệ thống nguồn.,Classification Value,false,false,draft,,Scheme: SOURCE_SYSTEM. Hardcode.,SOURCE_SYSTEM=NHNCK.VIOLATIONS,NHNCK.VIOLATIONS
Securities Practitioner Id,FK đến người hành nghề chứng khoán bị vi phạm.,Surrogate Key,false,false,draft,NHNCK.qlnhn.VIOLATIONS.PROFESSIONAL_ID,FK target: Securities Practitioner.Securities Practitioner Id.,,
Securities Practitioner Code,Mã người hành nghề chứng khoán bị vi phạm.,Text,false,false,draft,NHNCK.qlnhn.VIOLATIONS.PROFESSIONAL_ID,Lookup pair: Securities Practitioner.Securities Practitioner Code. Pair with Securities Practitioner Id.,,
License Decision Document Id,FK đến quyết định xử lý vi phạm.,Surrogate Key,true,false,draft,NHNCK.qlnhn.VIOLATIONS.DECISION_ID,FK target: License Decision Document.License Decision Document Id.,,
License Decision Document Code,Mã quyết định xử lý vi phạm.,Text,true,false,draft,NHNCK.qlnhn.VIOLATIONS.DECISION_ID,Lookup pair: License Decision Document.License Decision Document Code. Pair with License Decision Document Id.,,
Practitioner Name At Violation,Họ tên người hành nghề tại thời điểm vi phạm (snapshot).,Text,true,false,draft,NHNCK.qlnhn.VIOLATIONS.FULL_NAME,Snapshot — lưu giá trị tại thời điểm ghi nhận vi phạm. Không join lại PROFESSIONALS.,,
Practitioner Birth Date At Violation,Ngày sinh người hành nghề tại thời điểm vi phạm (snapshot).,Date,true,false,draft,NHNCK.qlnhn.VIOLATIONS.BIRTH_DATE,Snapshot — lưu giá trị tại thời điểm ghi nhận vi phạm. Không join lại PROFESSIONALS.,,
Practitioner Identity Number At Violation,Số CMND/CCCD người hành nghề tại thời điểm vi phạm (snapshot).,Text,true,false,draft,NHNCK.qlnhn.VIOLATIONS.IDENTITY_NUMBER,Snapshot — lưu giá trị tại thời điểm ghi nhận vi phạm. Grain ≠ Involved Party nên không tách IP Alt Identification.,,
Violation Record Date,Ngày ghi nhận vi phạm (business event date).,Timestamp,false,false,draft,NHNCK.qlnhn.VIOLATIONS.CREATED_AT,Business event date của Fact Append — thời điểm vi phạm được ghi nhận vào hệ thống.,,
Note,Ghi chú vi phạm.,Text,true,false,draft,NHNCK.qlnhn.VIOLATIONS.NOTE,,,
Record Type Code,Phân loại bản ghi.,Classification Value,true,false,draft,NHNCK.qlnhn.VIOLATIONS.RECORD_TYPE,Scheme: RECORD_TYPE. Nguồn lưu dạng số (NUMBER) — ETL cần convert sang string.,RECORD_TYPE,
Record Status Code,Trạng thái bản ghi vi phạm (1=Hoạt động).,Classification Value,false,false,draft,NHNCK.qlnhn.VIOLATIONS.RECORD_STATUS,Scheme: VIOLATION_STATUS. Nguồn lưu dạng số (NUMBER) — ETL cần convert sang string.,VIOLATION_STATUS,
