attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Stock Exchange Id,Khóa đại diện cho Sở giao dịch chứng khoán.,Surrogate Key,false,true,draft,,PK surrogate.,,
Stock Exchange Code,Mã định danh Sở giao dịch. Map từ PK bảng nguồn.,Text,false,false,draft,FIMS.STOCKEXCHANGE.Id,BK chính.,,
Source System Code,Mã nguồn dữ liệu.,Classification Value,false,false,draft,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,SOURCE_SYSTEM=FIMS.STOCKEXCHANGE,
Geographic Area Id,FK đến quốc gia của Sở giao dịch.,Surrogate Key,true,false,draft,FIMS.STOCKEXCHANGE.NaId,FK target: Geographic Area.Geographic Area Id. ID quốc gia lấy từ bảng NATIONAL.,,
Geographic Area Code,Mã quốc gia.,Text,true,false,draft,FIMS.STOCKEXCHANGE.NaId,FK target: Geographic Area.Geographic Area Code. Pair with Geographic Area Id.,,
Full Name,Tên Sở giao dịch.,Text,false,false,draft,FIMS.STOCKEXCHANGE.Name,,,
English Name,Tên tiếng Anh.,Text,true,false,draft,FIMS.STOCKEXCHANGE.EName,,,
Abbreviation,Tên viết tắt.,Text,true,false,draft,FIMS.STOCKEXCHANGE.ShortName,,,
Life Cycle Status Code,Trạng thái hoạt động. ID lấy từ bảng STATUS.,Classification Value,true,false,draft,FIMS.STOCKEXCHANGE.StatusId,Scheme: LIFE_CYCLE_STATUS.,,
Description,Ghi chú.,Text,true,false,draft,FIMS.STOCKEXCHANGE.Description,,,
Created By,Người tạo bản ghi.,Text,true,false,draft,FIMS.STOCKEXCHANGE.CreatedBy,Mã người dùng hệ thống — denormalized.,,
Created Timestamp,Ngày tạo bản ghi.,Timestamp,true,false,draft,FIMS.STOCKEXCHANGE.DateCreated,,,
Updated Timestamp,Ngày cập nhật bản ghi.,Timestamp,true,false,draft,FIMS.STOCKEXCHANGE.DateModified,,,
