attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Disclosure Authorization Id,Khóa đại diện cho ủy quyền CBTT.,Surrogate Key,false,true,draft,,PK surrogate.,,
Disclosure Authorization Code,Mã ủy quyền CBTT. Map từ PK bảng nguồn.,Text,false,false,draft,FIMS.AUTHOANNOUNCE.id,BK chính.,,
Source System Code,Mã nguồn dữ liệu.,Classification Value,false,false,draft,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,SOURCE_SYSTEM=FIMS.AUTHOANNOUNCE,
Disclosure Representative Id,FK đến người đại diện CBTT được ủy quyền.,Surrogate Key,false,false,draft,FIMS.AUTHOANNOUNCE.InfoDiscRepresId,FK target: Disclosure Representative.Disclosure Representative Id.,,
Disclosure Representative Code,Mã người đại diện CBTT được ủy quyền.,Text,false,false,draft,FIMS.AUTHOANNOUNCE.InfoDiscRepresId,FK target: Disclosure Representative.Disclosure Representative Code. Pair with Disclosure Representative Id.,,
Relationship Type Code,Loại quan hệ ủy quyền. Dữ liệu lấy từ trường ID của bảng RELATIONSHIP.,Classification Value,true,false,draft,FIMS.AUTHOANNOUNCE.RelationshipId,Scheme: FIMS_RELATIONSHIP_TYPE. Bảng RELATIONSHIP chỉ có cột Id — cần bổ sung cấu trúc.,,
Related Properties Code,Hình thức liên quan trong ủy quyền. Dữ liệu lấy từ trường ID của bảng RELATEDPROPERTIES.,Classification Value,true,false,draft,FIMS.AUTHOANNOUNCE.RelatedPropertiesId,Scheme: FIMS_RELATED_PROPERTIES.,,
Effective Start Date,Ngày bắt đầu có hiệu lực ủy quyền.,Date,true,false,draft,FIMS.AUTHOANNOUNCE.SDate,,,
Effective End Date,Ngày kết thúc hiệu lực ủy quyền.,Date,true,false,draft,FIMS.AUTHOANNOUNCE.EDate,,,
Created By,Người tạo bản ghi.,Text,true,false,draft,FIMS.AUTHOANNOUNCE.CreatedBy,Mã người dùng hệ thống — denormalized.,,
Created Timestamp,Ngày tạo bản ghi.,Timestamp,true,false,draft,FIMS.AUTHOANNOUNCE.DateCreated,,,
Updated Timestamp,Ngày cập nhật bản ghi.,Timestamp,true,false,draft,FIMS.AUTHOANNOUNCE.DateModified,,,
