attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Fund Management Company Organization Unit Id,Khóa đại diện cho chi nhánh công ty QLQ.,Surrogate Key,false,true,draft,,PK surrogate.,,
Fund Management Company Organization Unit Code,Mã định danh chi nhánh. Map từ PK bảng nguồn.,Text,false,false,draft,FIMS.BRANCHS.id,BK chính.,,
Source System Code,Mã nguồn dữ liệu.,Classification Value,false,false,draft,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,SOURCE_SYSTEM=FIMS.BRANCHS,
Fund Management Company Id,FK đến công ty QLQ chủ quản. ETL resolve từ CompanyNameParent.,Surrogate Key,true,false,draft,FIMS.BRANCHS.CompanyNameParent,FK target: Fund Management Company.Fund Management Company Id. ETL resolve CompanyNameParent → surrogate key. Nullable cho đến khi ETL resolve thành công.,,
Fund Management Company Code,Mã công ty QLQ chủ quản.,Text,true,false,draft,FIMS.BRANCHS.CompanyNameParent,FK target: Fund Management Company.Fund Management Company Code. Pair with Fund Management Company Id.,,
Country of Registration Id,FK đến quốc gia đăng ký của công ty mẹ.,Surrogate Key,true,false,draft,FIMS.BRANCHS.NaId,FK target: Geographic Area.Geographic Area Id. Quốc gia công ty mẹ lấy từ bảng NATIONAL.,,
Country of Registration Code,Mã quốc gia đăng ký.,Text,true,false,draft,FIMS.BRANCHS.NaId,FK target: Geographic Area.Geographic Area Code. Pair with Country of Registration Id.,,
Fund Management Company Organization Unit Name,Tên chi nhánh công ty QLQ.,Text,false,false,draft,FIMS.BRANCHS.name,,,
English Name,Tên tiếng Anh.,Text,true,false,draft,FIMS.BRANCHS.ename,,,
Abbreviation,Tên viết tắt.,Text,true,false,draft,FIMS.BRANCHS.ShortName,,,
Tax Code,Mã số thuế.,Text,true,false,draft,FIMS.BRANCHS.CodeTax,,,
Charter Capital Amount,Vốn được cấp (VNĐ).,Currency Amount,true,false,draft,FIMS.BRANCHS.Capital,,,
Start Date,Hoạt động từ ngày.,Date,true,false,draft,FIMS.BRANCHS.StartDate,,,
End Date,Hoạt động đến ngày.,Date,true,false,draft,FIMS.BRANCHS.EndDate,,,
Parent Company Name,Tên công ty mẹ (denormalized — nguồn ETL resolve FK).,Text,true,false,draft,FIMS.BRANCHS.CompanyNameParent,Denormalized. Giữ lại để trace ETL resolve.,,
Parent Company Registration Number,Số ĐKKD công ty mẹ (denormalized).,Text,true,false,draft,FIMS.BRANCHS.CertNoParent,Denormalized.,,
Parent Company Address,Địa chỉ công ty mẹ (denormalized).,Text,true,false,draft,FIMS.BRANCHS.AddParent,Denormalized.,,
Life Cycle Status Code,Trạng thái hoạt động. ID lấy từ bảng STATUS.,Classification Value,true,false,draft,FIMS.BRANCHS.StatusId,Scheme: LIFE_CYCLE_STATUS.,,
Business Type Codes,"Danh sách mã nghiệp vụ kinh doanh. Từ bảng junction BRANCHSBUSINES.",Array<Text>,true,false,draft,FIMS.BRANCHSBUSINES.BuId,"Pure junction BRANCHSBUSINES → denormalize thành ARRAY. Scheme: FIMS_BUSINESS_TYPE. HLD decision: FIMS_HLD_Tier1.md.",,
Description,Ghi chú.,Text,true,false,draft,FIMS.BRANCHS.Description,,,
Created By,Người tạo bản ghi.,Text,true,false,draft,FIMS.BRANCHS.CreatedBy,Mã người dùng hệ thống — denormalized.,,
Created Timestamp,Ngày tạo bản ghi.,Timestamp,true,false,draft,FIMS.BRANCHS.DateCreated,,,
Updated Timestamp,Ngày cập nhật bản ghi.,Timestamp,true,false,draft,FIMS.BRANCHS.DateModified,,,
