attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Disclosure Representative Key Person Id,Khóa đại diện cho nhân sự thực hiện CBTT.,Surrogate Key,false,true,draft,,PK surrogate.,,
Disclosure Representative Key Person Code,Mã định danh nhân sự CBTT. Map từ PK bảng nguồn.,Text,false,false,draft,FIMS.TLPROFILES.Id,BK chính.,,
Source System Code,Mã nguồn dữ liệu.,Classification Value,false,false,draft,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,SOURCE_SYSTEM=FIMS.TLPROFILES,
Geographic Area Id,FK đến quốc tịch của nhân sự.,Surrogate Key,true,false,draft,FIMS.TLPROFILES.NaId,FK target: Geographic Area.Geographic Area Id. ID quốc tịch lấy từ bảng NATIONAL.,,
Geographic Area Code,Mã quốc tịch.,Text,true,false,draft,FIMS.TLPROFILES.NaId,FK target: Geographic Area.Geographic Area Code. Pair with Geographic Area Id.,,
Fund Management Company Id,FK đến công ty QLQ (nullable — nhân sự có thể gắn với nhiều tổ chức).,Surrogate Key,true,false,draft,FIMS.TLPROFILES.FundComId,FK target: Fund Management Company.Fund Management Company Id. ID lấy từ bảng FUNDCOMPANY.,,
Fund Management Company Code,Mã công ty QLQ.,Text,true,false,draft,FIMS.TLPROFILES.FundComId,FK target: Fund Management Company.Fund Management Company Code. Pair with Fund Management Company Id.,,
Securities Company Id,FK đến công ty chứng khoán (nullable).,Surrogate Key,true,false,draft,FIMS.TLPROFILES.SecComId,FK target: Securities Company.Securities Company Id. ID lấy từ bảng SECURITIESCOMPANY.,,
Securities Company Code,Mã công ty chứng khoán.,Text,true,false,draft,FIMS.TLPROFILES.SecComId,FK target: Securities Company.Securities Company Code. Pair with Securities Company Id.,,
Custodian Bank Id,FK đến ngân hàng lưu ký giám sát (nullable).,Surrogate Key,true,false,draft,FIMS.TLPROFILES.BankId,FK target: Custodian Bank.Custodian Bank Id. ID lấy từ bảng BANKMONI.,,
Custodian Bank Code,Mã ngân hàng lưu ký giám sát.,Text,true,false,draft,FIMS.TLPROFILES.BankId,FK target: Custodian Bank.Custodian Bank Code. Pair with Custodian Bank Id.,,
Depository Center Id,FK đến trung tâm lưu ký (nullable).,Surrogate Key,true,false,draft,FIMS.TLPROFILES.DepCenId,FK target: Depository Center.Depository Center Id. ID lấy từ bảng DEPOSITORYCENTER.,,
Depository Center Code,Mã trung tâm lưu ký.,Text,true,false,draft,FIMS.TLPROFILES.DepCenId,FK target: Depository Center.Depository Center Code. Pair with Depository Center Id.,,
Stock Exchange Id,FK đến sở giao dịch chứng khoán (nullable).,Surrogate Key,true,false,draft,FIMS.TLPROFILES.StockCenId,FK target: Stock Exchange.Stock Exchange Id. ID lấy từ bảng STOCKEXCHANGE.,,
Stock Exchange Code,Mã sở giao dịch chứng khoán.,Text,true,false,draft,FIMS.TLPROFILES.StockCenId,FK target: Stock Exchange.Stock Exchange Code. Pair with Stock Exchange Id.,,
Disclosure Representative Id,FK đến người đại diện CBTT (nullable).,Surrogate Key,true,false,draft,FIMS.TLPROFILES.InDiRepCenId,FK target: Disclosure Representative.Disclosure Representative Id. ID lấy từ bảng INFODISCREPRES.,,
Disclosure Representative Code,Mã người đại diện CBTT.,Text,true,false,draft,FIMS.TLPROFILES.InDiRepCenId,FK target: Disclosure Representative.Disclosure Representative Code. Pair with Disclosure Representative Id.,,
Degree Code,ID trình độ. Dữ liệu lấy từ trường ID của bảng DEGREE.,Classification Value,true,false,draft,FIMS.TLPROFILES.DegreeId,Scheme: FIMS_DEGREE.,,
