attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Member Regulatory Report Id,Khóa đại diện cho lần nộp báo cáo của thành viên.,Surrogate Key,false,true,draft,,PK surrogate.,,
Member Regulatory Report Code,Mã lần nộp báo cáo. Map từ PK bảng nguồn.,Text,false,false,draft,FIMS.RPTMEMBER.Id,BK chính.,,
Source System Code,Mã nguồn dữ liệu.,Classification Value,false,false,draft,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,SOURCE_SYSTEM=FIMS.RPTMEMBER,
Report Template Id,FK đến biểu mẫu báo cáo.,Surrogate Key,false,false,draft,FIMS.RPTMEMBER.RptId,FK target: Report Template.Report Template Id.,,
Report Template Code,Mã biểu mẫu báo cáo.,Text,false,false,draft,FIMS.RPTMEMBER.RptId,FK target: Report Template.Report Template Code. Pair with Report Template Id.,,
Reporting Period Id,FK đến kỳ báo cáo.,Surrogate Key,false,false,draft,FIMS.RPTMEMBER.PrdId,FK target: Reporting Period.Reporting Period Id.,,
Reporting Period Code,Mã kỳ báo cáo.,Text,false,false,draft,FIMS.RPTMEMBER.PrdId,FK target: Reporting Period.Reporting Period Code. Pair with Reporting Period Id.,,
Fund Management Company Id,FK đến công ty QLQ nộp báo cáo (ngữ cảnh nộp).,Surrogate Key,true,false,draft,FIMS.RPTMEMBER.FundId,FK target: Fund Management Company.Fund Management Company Id.,,
Fund Management Company Code,Mã công ty QLQ nộp báo cáo.,Text,true,false,draft,FIMS.RPTMEMBER.FundId,FK target: Fund Management Company.Fund Management Company Code. Pair with Fund Management Company Id.,,
Securities Company Id,FK đến công ty chứng khoán nộp báo cáo (ngữ cảnh nộp).,Surrogate Key,true,false,draft,FIMS.RPTMEMBER.SecId,FK target: Securities Company.Securities Company Id.,,
Securities Company Code,Mã công ty chứng khoán nộp báo cáo.,Text,true,false,draft,FIMS.RPTMEMBER.SecId,FK target: Securities Company.Securities Company Code. Pair with Securities Company Id.,,
