attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Involved Party Id,FK đến Depository Center.,Surrogate Key,false,false,draft,FIMS.DEPOSITORYCENTER.Id,FK target: Depository Center.Depository Center Id. Shared entity — không có PK surrogate riêng.,,
Involved Party Code,Mã Trung tâm lưu ký.,Text,false,false,draft,FIMS.DEPOSITORYCENTER.Id,Lookup pair: Depository Center.Depository Center Code. Pair with Involved Party Id.,,
Source System Code,Mã nguồn dữ liệu.,Classification Value,false,false,draft,,,SOURCE_SYSTEM=FIMS.DEPOSITORYCENTER,
Electronic Address Type Code,Loại kênh liên lạc — điện thoại.,Classification Value,false,false,draft,,,IP_ELEC_ADDR_TYPE=PHONE,PHONE
Electronic Address Value,Số điện thoại.,Text,true,false,draft,FIMS.DEPOSITORYCENTER.Telephone,,IP_ELEC_ADDR_TYPE=PHONE,
Electronic Address Type Code,Loại kênh liên lạc — fax.,Classification Value,false,false,draft,,,IP_ELEC_ADDR_TYPE=FAX,FAX
Electronic Address Value,Số fax.,Text,true,false,draft,FIMS.DEPOSITORYCENTER.Fax,,IP_ELEC_ADDR_TYPE=FAX,
Electronic Address Type Code,Loại kênh liên lạc — email.,Classification Value,false,false,draft,,,IP_ELEC_ADDR_TYPE=EMAIL,EMAIL
Electronic Address Value,Email.,Text,true,false,draft,FIMS.DEPOSITORYCENTER.Email,,IP_ELEC_ADDR_TYPE=EMAIL,
Electronic Address Type Code,Loại kênh liên lạc — website.,Classification Value,false,false,draft,,,IP_ELEC_ADDR_TYPE=WEBSITE,WEBSITE
Electronic Address Value,Website.,Text,true,false,draft,FIMS.DEPOSITORYCENTER.Website,,IP_ELEC_ADDR_TYPE=WEBSITE,
Electronic Address Type Code,Loại kênh liên lạc — hotline.,Classification Value,false,false,draft,,,IP_ELEC_ADDR_TYPE=HOTLINE,HOTLINE
Electronic Address Value,Số hotline.,Text,true,false,draft,FIMS.DEPOSITORYCENTER.Hotline,,IP_ELEC_ADDR_TYPE=HOTLINE,
