attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Disclosure Representative Id,Khóa đại diện cho người/tổ chức đại diện công bố thông tin.,Surrogate Key,false,true,draft,,PK surrogate.,,
Disclosure Representative Code,Mã định danh người đại diện CBTT. Map từ PK bảng nguồn.,Text,false,false,draft,FIMS.INFODISCREPRES.Id,BK chính.,,
Source System Code,Mã nguồn dữ liệu.,Classification Value,false,false,draft,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,SOURCE_SYSTEM=FIMS.INFODISCREPRES,
Geographic Area Id,FK đến quốc gia của người đại diện CBTT.,Surrogate Key,true,false,draft,FIMS.INFODISCREPRES.NaId,FK target: Geographic Area.Geographic Area Id. ID quốc gia lấy từ bảng NATIONAL.,,
Geographic Area Code,Mã quốc gia.,Text,true,false,draft,FIMS.INFODISCREPRES.NaId,FK target: Geographic Area.Geographic Area Code. Pair with Geographic Area Id.,,
Full Name,Tên người đại diện CBTT.,Text,false,false,draft,FIMS.INFODISCREPRES.Name,,,
English Name,Tên tiếng Anh.,Text,true,false,draft,FIMS.INFODISCREPRES.EName,,,
Abbreviation,Tên viết tắt.,Text,true,false,draft,FIMS.INFODISCREPRES.ShortName,,,
Representative Type Code,"Loại hình: 1: Cá nhân 2: Tổ chức. Phân biệt cá nhân và tổ chức là đầu mối CBTT.",Classification Value,false,false,draft,FIMS.INFODISCREPRES.ObjectType,Scheme: FIMS_MEMBER_STATUS. Lưu ý: ObjectType dùng chung scheme hay riêng — kiểm tra với FIMS_CBTT_OBJECT_TYPE nếu cần tách.,,
Date Of Birth,Ngày sinh (áp dụng khi là cá nhân).,Date,true,false,draft,FIMS.INFODISCREPRES.DateOfBirth,,,
Gender Code,Giới tính: 1: Nam 2: Nữ.,Classification Value,true,false,draft,FIMS.INFODISCREPRES.Sex,Scheme: IP_GENDER. modeler_defined nếu chưa có scheme.,,
Life Cycle Status Code,Trạng thái hoạt động. ID lấy từ bảng STATUS.,Classification Value,true,false,draft,FIMS.INFODISCREPRES.StatusId,Scheme: LIFE_CYCLE_STATUS.,,
Business Type Codes,"Danh sách mã nghiệp vụ kinh doanh. Từ bảng junction INDIREBUSINESS.",Array<Text>,true,false,draft,FIMS.INDIREBUSINESS.BuId,"Pure junction INDIREBUSINESS → denormalize thành ARRAY. Scheme: FIMS_BUSINESS_TYPE. HLD decision: FIMS_HLD_Tier1.md.",,
Description,Mô tả.,Text,true,false,draft,FIMS.INFODISCREPRES.Description,,,
Created By,Người tạo bản ghi.,Text,true,false,draft,FIMS.INFODISCREPRES.CreatedBy,Mã người dùng hệ thống — denormalized.,,
Created Timestamp,Ngày tạo bản ghi.,Timestamp,true,false,draft,FIMS.INFODISCREPRES.DateCreated,,,
Updated Timestamp,Ngày cập nhật bản ghi.,Timestamp,true,false,draft,FIMS.INFODISCREPRES.DateModified,,,
