attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Involved Party Id,FK đến Custodian Bank.,Surrogate Key,false,false,draft,FIMS.BANKMONI.Id,FK target: Custodian Bank.Custodian Bank Id. Shared entity — không có PK surrogate riêng.,,
Involved Party Code,Mã ngân hàng lưu ký giám sát.,Text,false,false,draft,FIMS.BANKMONI.Id,Lookup pair: Custodian Bank.Custodian Bank Code. Pair with Involved Party Id.,,
Source System Code,Mã nguồn dữ liệu.,Classification Value,false,false,draft,,,SOURCE_SYSTEM=FIMS.BANKMONI,
Electronic Address Type Code,Loại kênh liên lạc — điện thoại.,Classification Value,false,false,draft,,,IP_ELEC_ADDR_TYPE=PHONE,PHONE
Electronic Address Value,Số điện thoại.,Text,true,false,draft,FIMS.BANKMONI.Telephone,,IP_ELEC_ADDR_TYPE=PHONE,
Electronic Address Type Code,Loại kênh liên lạc — fax.,Classification Value,false,false,draft,,,IP_ELEC_ADDR_TYPE=FAX,FAX
Electronic Address Value,Số fax.,Text,true,false,draft,FIMS.BANKMONI.Fax,,IP_ELEC_ADDR_TYPE=FAX,
Electronic Address Type Code,Loại kênh liên lạc — email.,Classification Value,false,false,draft,,,IP_ELEC_ADDR_TYPE=EMAIL,EMAIL
Electronic Address Value,Email.,Text,true,false,draft,FIMS.BANKMONI.Email,,IP_ELEC_ADDR_TYPE=EMAIL,
Electronic Address Type Code,Loại kênh liên lạc — website.,Classification Value,false,false,draft,,,IP_ELEC_ADDR_TYPE=WEBSITE,WEBSITE
Electronic Address Value,Website.,Text,true,false,draft,FIMS.BANKMONI.Website,,IP_ELEC_ADDR_TYPE=WEBSITE,
