attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Reporting Period Id,Khóa đại diện cho kỳ báo cáo.,Surrogate Key,false,true,draft,,PK surrogate.,,
Reporting Period Code,Mã kỳ báo cáo. Map từ PK bảng nguồn.,Text,false,false,draft,FIMS.RPTPERIOD.Id,BK chính.,,
Source System Code,Mã nguồn dữ liệu.,Classification Value,false,false,draft,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,SOURCE_SYSTEM=FIMS.RPTPERIOD,
Report Template Id,FK đến biểu mẫu báo cáo áp dụng cho kỳ này.,Surrogate Key,false,false,draft,FIMS.RPTPERIOD.RptId,FK target: Report Template.Report Template Id.,,
Report Template Code,Mã biểu mẫu báo cáo.,Text,false,false,draft,FIMS.RPTPERIOD.RptId,FK target: Report Template.Report Template Code. Pair with Report Template Id.,,
Reporting Period Type Code,"Kỳ báo cáo: 1: Ngày 2: Tuần 3: Nửa tháng 4: Tháng 5: Quý 6: Bán niên 7: Năm.",Classification Value,true,false,draft,FIMS.RPTPERIOD.PeriodType,Scheme: FIMS_PERIOD_TYPE. modeler_defined — 7 giá trị enum.,,
Submission Deadline Date,Thời hạn gửi báo cáo muộn nhất (áp dụng cho kỳ ngày/tuần).,Date,true,false,draft,FIMS.RPTPERIOD.LatestSendDate,Thời gian gửi báo cáo muộn nhất.,,
Submission Deadline Week,Thời hạn gửi báo cáo muộn nhất (tuần).,Small Counter,true,false,draft,FIMS.RPTPERIOD.LatestSendWeek,Thời gian gửi muộn nhất — đơn vị tuần.,,
Repeat Interval,Lặp lại sau bao nhiêu đơn vị kỳ.,Small Counter,true,false,draft,FIMS.RPTPERIOD.RepeatTime,,,
Counting Start Date,Ngày bắt đầu tính hạn nộp báo cáo.,Date,true,false,draft,FIMS.RPTPERIOD.DateStartCount,,,
Is Working Day Indicator,Đơn vị tính hạn nộp: 0: Ngày lịch 1: Ngày làm việc.,Indicator,true,false,draft,FIMS.RPTPERIOD.IsWorkingDay,,,
Submit Within Days,Số ngày/ngày làm việc được phép gửi báo cáo.,Small Counter,true,false,draft,FIMS.RPTPERIOD.SendInDay,,,
Life Cycle Status Code,Trạng thái: 0: Không sử dụng 1: Sử dụng.,Classification Value,true,false,draft,FIMS.RPTPERIOD.Status,Scheme: LIFE_CYCLE_STATUS.,,
Description,Ghi chú.,Text,true,false,draft,FIMS.RPTPERIOD.Description,,,
Created By,Người tạo bản ghi.,Text,true,false,draft,FIMS.RPTPERIOD.CreatedBy,Mã người dùng hệ thống — denormalized.,,
Created Timestamp,Ngày tạo bản ghi.,Timestamp,true,false,draft,FIMS.RPTPERIOD.DateCreated,,,
Updated Timestamp,Ngày cập nhật bản ghi.,Timestamp,true,false,draft,FIMS.RPTPERIOD.DateModified,,,
