attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Disclosure Announcement Id,Khóa đại diện cho tin công bố thông tin.,Surrogate Key,false,true,draft,,PK surrogate.,,
Disclosure Announcement Code,Mã tin công bố. Map từ PK bảng nguồn.,Text,false,false,draft,FIMS.ANNOUNCE.Id,BK chính.,,
Source System Code,Mã nguồn dữ liệu.,Classification Value,false,false,draft,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,SOURCE_SYSTEM=FIMS.ANNOUNCE,
Disclosure Representative Id,FK đến người đại diện CBTT gửi tin.,Surrogate Key,false,false,draft,FIMS.ANNOUNCE.InRepId,FK target: Disclosure Representative.Disclosure Representative Id.,,
Disclosure Representative Code,Mã người đại diện CBTT gửi tin.,Text,false,false,draft,FIMS.ANNOUNCE.InRepId,FK target: Disclosure Representative.Disclosure Representative Code. Pair with Disclosure Representative Id.,,
Announcement Type Code,Loại CBTT. Dữ liệu lấy từ trường ID của bảng ANNOUNCETYPE.,Classification Value,true,false,draft,FIMS.ANNOUNCE.AnnounceTypeId,Scheme: FIMS_ANNOUNCE_TYPE.,,
Announcement Title,Tiêu đề tin công bố.,Text,true,false,draft,FIMS.ANNOUNCE.Name,,,
Content Summary,Nội dung trích yếu.,Text,true,false,draft,FIMS.ANNOUNCE.contentSummary,,,
Announcement Date,Ngày công bố thông tin.,Date,true,false,draft,FIMS.ANNOUNCE.DateAnnounce,,,
Announcement Status Code,Trạng thái CBTT: 0: Chưa gửi 1: Đã CBTT.,Classification Value,true,false,draft,FIMS.ANNOUNCE.Status,Scheme: FIMS_ANNOUNCEMENT_STATUS. modeler_defined — 2 giá trị: 0=PENDING 1=PUBLISHED.,,
Announcement Year,Năm báo cáo liên quan.,Small Counter,true,false,draft,FIMS.ANNOUNCE.YearValue,,,
Announcement Period Type Code,"Kỳ báo cáo liên quan: 1: Ngày 2: Tuần 3: Nửa tháng 4: Tháng 5: Quý 6: Bán niên 7: Năm.",Classification Value,true,false,draft,FIMS.ANNOUNCE.PeriodType,Scheme: FIMS_PERIOD_TYPE.,,
Announcement Period Value,Giá trị kỳ báo cáo liên quan.,Small Counter,true,false,draft,FIMS.ANNOUNCE.PeriodValue,,,
Sent By,Người gửi tin CBTT (denormalized).,Text,true,false,draft,FIMS.ANNOUNCE.SendAnnounceBy,Mã người dùng hệ thống — denormalized.,,
Description,Ghi chú.,Text,true,false,draft,FIMS.ANNOUNCE.Description,,,
Foreign Investor Ids,"Danh sách nhà đầu tư nước ngoài liên quan đến tin CBTT. InvesId → FK đến INVESTOR.",Array<Struct>,true,false,draft,FIMS.ANNOUNCEINVES.InvesId,"Pure junction ANNOUNCEINVES → denormalize thành ARRAY. Struct: {investor_id: Surrogate Key; investor_code: Text}. HLD decision: FIMS_HLD_Tier2.md.",,
Created By,Người tạo bản ghi.,Text,true,false,draft,FIMS.ANNOUNCE.CreatedBy,Mã người dùng hệ thống — denormalized.,,
Created Timestamp,Ngày tạo bản ghi.,Timestamp,true,false,draft,FIMS.ANNOUNCE.DateCreated,,,
Updated Timestamp,Ngày cập nhật bản ghi.,Timestamp,true,false,draft,FIMS.ANNOUNCE.DateModified,,,
