attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Risk Indicator Schedule Id,Khóa đại diện cho lịch đồng bộ chỉ tiêu rủi ro.,Surrogate Key,false,true,draft,,,,
Risk Indicator Schedule Code,Mã định danh lịch đồng bộ. BK. Map từ PK bảng nguồn.,Text,false,false,draft,QLRR.risk_indicator_schedule.id,BK của entity.,,
Source System Code,Mã hệ thống nguồn.,Classification Value,false,false,draft,,,SOURCE_SYSTEM=QLRR.risk_indicator_schedule,
Risk Indicator Id,FK đến chỉ tiêu rủi ro.,Surrogate Key,false,false,draft,QLRR.risk_indicator_schedule.indicator_id,FK target: Risk Indicator.Risk Indicator Id.,,
Risk Indicator Code,Mã chỉ tiêu rủi ro.,Text,false,false,draft,QLRR.risk_indicator_schedule.indicator_id,Lookup pair: Risk Indicator.Risk Indicator Code. Pair with Risk Indicator Id.,,
Frequency Type Code,"Tần suất chạy job: 1=Giờ, 2=Ngày, 3=Tháng, 4=Quý, 5=Năm.",Classification Value,false,false,draft,QLRR.risk_indicator_schedule.frequency_type,Scheme: RISK_JOB_FREQUENCY_TYPE.,RISK_JOB_FREQUENCY_TYPE,
Frequency Value,Mỗi bao nhiêu đơn vị (VD: mỗi 2 ngày).,Small Counter,true,false,draft,QLRR.risk_indicator_schedule.frequency_value,,,
Start Time,Ngày giờ bắt đầu chạy job.,Timestamp,true,false,draft,QLRR.risk_indicator_schedule.start_time,,,
Next Run Time,Lịch chạy tiếp theo (auto-calculated).,Timestamp,true,false,draft,QLRR.risk_indicator_schedule.next_run_time,,,
Last Run Time,Lần chạy gần nhất.,Timestamp,true,false,draft,QLRR.risk_indicator_schedule.last_run_time,,,
Cron Expression,Quartz cron expression định nghĩa lịch chạy.,Text,true,false,draft,QLRR.risk_indicator_schedule.cron_expression,,,
Enabled Flag,"Trạng thái kích hoạt job: 0=Không hoạt động, 1=Hoạt động.",Boolean,false,false,draft,QLRR.risk_indicator_schedule.is_enabled,,,
Total Run Count,Số lần job đã chạy (thống kê tích lũy).,Small Counter,true,false,draft,QLRR.risk_indicator_schedule.total_runs,,,
Last Run Status Code,"Kết quả lần chạy gần nhất: SUCCESS, FAILED.",Classification Value,true,false,draft,QLRR.risk_indicator_schedule.last_status,Scheme: RISK_JOB_RUN_STATUS.,RISK_JOB_RUN_STATUS,
Last Error,Thông tin lỗi lần chạy gần nhất (nếu có).,Text,true,false,draft,QLRR.risk_indicator_schedule.last_error,,,
