"datamart_entity","datamart_table","datamart_attribute","datamart_column","nullable","data_domain","data_type","key","description","etl_logic","etl_logic_type","source_entity","atomic_table","source_attribute","atomic_column"
"Fact Investor Category Index Trading Snapshot","fct_investor_category_index_trading_snpst","Index Constituent Dimension Id","index_constituent_dim_id","false","Surrogate Dimension Key","string","FK","FK tới Index Constituent Dimension. Driving: Index Constituent Snapshot.","LOOKUP index_constituent_dim ON index_constituent_dim.index_code = index_constituent_snapshot.index_code","lookup_dim","Index Constituent Snapshot","index_constituent_snapshot","Index Code","index_code"
"Fact Investor Category Index Trading Snapshot","fct_investor_category_index_trading_snpst","Snapshot Date Dimension Id","snpst_dt_dim_id","false","Surrogate Dimension Key","string","FK","FK tới Calendar Date Dimension.","LOOKUP cdr_dt_dim ON cdr_dt_dim.cdr_dt = index_constituent_snapshot.trading_dt AND index_constituent_snapshot.trading_dt = :etl_date","lookup_date","Index Constituent Snapshot","index_constituent_snapshot","Trading Date","trading_dt"
"Fact Investor Category Index Trading Snapshot","fct_investor_category_index_trading_snpst","Investor Category Code","investor_category_code","false","Classification Value","string","","Phân loại nhà đầu tư: CA_NHAN / TO_CHUC_TRONG_NUOC / TU_DOANH / NUOC_NGOAI — Classification Value chuẩn, 1 trường Code. [SỬA 2026-09-25, theo yêu cầu Data Modeler] Tổ chức trong nước = (GT TC mua − GT TC bán) − (GT tự doanh mua − GT tự doanh bán); GT TC mỗi phía = Foreign Investor Type Code = '00' AND Investor Type Code <> '8000' (KHÔNG còn điều kiện Client House = '10' — tự doanh nằm trong tập này và được trừ ra bằng số hạng tự doanh). BA_analyst_GSTT dòng 402 chưa cập nhật — xem O_GSTT_32.","CROSS JOIN (VALUES ('CA_NHAN'),('TO_CHUC_TRONG_NUOC'),('TU_DOANH'),('NUOC_NGOAI')) AS investor_category(investor_category_code) — 4 dòng cố định/chỉ số/ngày, là GROUP BY key cho các cột Buy/Sell Value. Phân loại mỗi chiều (mua/bán) xác định độc lập theo thứ tự: Tự doanh (Client House Classification Code='30') → Nước ngoài (Foreign Investor Type Code <> '00') → Cá nhân (Client House <> '30' AND Foreign = '00' AND Investor Type Code = '8000'); Tổ chức trong nước tính riêng = [Foreign = '00' AND Investor Type Code <> '8000'] − [Tự doanh] (xem cột Buy/Sell Value) — đồng nhất HOSE/HNX, cùng quy tắc fct_investor_category_trading_snpst.","join_atomic","Securities Trade","securities_trade","Buy Investor Type Code / Sell Investor Type Code","buy_investor_tp_code / sell_investor_tp_code"
"Fact Investor Category Index Trading Snapshot","fct_investor_category_index_trading_snpst","Buy Value","buy_val","true","Currency Amount","decimal(23,2)","","Giá trị mua theo Phân loại NĐT của toàn bộ mã CK thuộc rổ chỉ số (khớp lệnh + thỏa thuận). [SỬA 2026-09-25, theo yêu cầu Data Modeler] Tổ chức trong nước = (GT TC mua − GT TC bán) − (GT tự doanh mua − GT tự doanh bán); GT TC mỗi phía = Foreign Investor Type Code = '00' AND Investor Type Code <> '8000' (KHÔNG còn điều kiện Client House = '10' — tự doanh nằm trong tập này và được trừ ra bằng số hạng tự doanh). BA_analyst_GSTT dòng 402 chưa cập nhật — xem O_GSTT_32.","INNER JOIN security_trading_snapshot ON security_trading_snapshot.symbol = index_constituent_snapshot.symbol AND security_trading_snapshot.trading_dt = index_constituent_snapshot.trading_dt INNER JOIN securities_trade ON securities_trade.security_symbol_code = (CASE WHEN security_trading_snapshot.floor_code IN ('02','04','03') THEN security_trading_snapshot.isin_code WHEN security_trading_snapshot.floor_code = '10' THEN security_trading_snapshot.symbol END) AND securities_trade.trade_dt = index_constituent_snapshot.trading_dt AND securities_trade.market_id_code IN ('UPX','STX','STK') AND securities_trade.src_stm_code IN ('ORDERTRADE_TRADE_BOOK_HOSE','ORDERTRADE_TRADE_BOOK_HNX') → SUM(CASE investor_category_code WHEN 'TU_DOANH' THEN (CASE WHEN securities_trade.buy_client_house_cl_code = '30' THEN securities_trade.execution_val ELSE 0 END) WHEN 'NUOC_NGOAI' THEN (CASE WHEN securities_trade.buy_foreign_investor_tp_code <> '00' THEN securities_trade.execution_val ELSE 0 END) WHEN 'CA_NHAN' THEN (CASE WHEN securities_trade.buy_client_house_cl_code <> '30' AND securities_trade.buy_foreign_investor_tp_code = '00' AND securities_trade.buy_investor_tp_code = '8000' THEN securities_trade.execution_val ELSE 0 END) WHEN 'TO_CHUC_TRONG_NUOC' THEN (CASE WHEN securities_trade.buy_foreign_investor_tp_code = '00' AND securities_trade.buy_investor_tp_code <> '8000' THEN securities_trade.execution_val ELSE 0 END) - (CASE WHEN securities_trade.buy_client_house_cl_code = '30' THEN securities_trade.execution_val ELSE 0 END) ELSE 0 END) GROUP BY index_constituent_snapshot.index_code, index_constituent_snapshot.trading_dt, investor_category_code","join_atomic","Securities Trade","securities_trade","Execution Value","execution_val"
"Fact Investor Category Index Trading Snapshot","fct_investor_category_index_trading_snpst","Sell Value","sell_val","true","Currency Amount","decimal(23,2)","","Giá trị bán theo Phân loại NĐT của toàn bộ mã CK thuộc rổ chỉ số (khớp lệnh + thỏa thuận). [SỬA 2026-09-25, theo yêu cầu Data Modeler] Tổ chức trong nước = (GT TC mua − GT TC bán) − (GT tự doanh mua − GT tự doanh bán); GT TC mỗi phía = Foreign Investor Type Code = '00' AND Investor Type Code <> '8000' (KHÔNG còn điều kiện Client House = '10' — tự doanh nằm trong tập này và được trừ ra bằng số hạng tự doanh). BA_analyst_GSTT dòng 402 chưa cập nhật — xem O_GSTT_32.","INNER JOIN security_trading_snapshot ON security_trading_snapshot.symbol = index_constituent_snapshot.symbol AND security_trading_snapshot.trading_dt = index_constituent_snapshot.trading_dt INNER JOIN securities_trade ON securities_trade.security_symbol_code = (CASE WHEN security_trading_snapshot.floor_code IN ('02','04','03') THEN security_trading_snapshot.isin_code WHEN security_trading_snapshot.floor_code = '10' THEN security_trading_snapshot.symbol END) AND securities_trade.trade_dt = index_constituent_snapshot.trading_dt AND securities_trade.market_id_code IN ('UPX','STX','STK') AND securities_trade.src_stm_code IN ('ORDERTRADE_TRADE_BOOK_HOSE','ORDERTRADE_TRADE_BOOK_HNX') → SUM(CASE investor_category_code WHEN 'TU_DOANH' THEN (CASE WHEN securities_trade.sell_client_house_cl_code = '30' THEN securities_trade.execution_val ELSE 0 END) WHEN 'NUOC_NGOAI' THEN (CASE WHEN securities_trade.sell_foreign_investor_tp_code <> '00' THEN securities_trade.execution_val ELSE 0 END) WHEN 'CA_NHAN' THEN (CASE WHEN securities_trade.sell_client_house_cl_code <> '30' AND securities_trade.sell_foreign_investor_tp_code = '00' AND securities_trade.sell_investor_tp_code = '8000' THEN securities_trade.execution_val ELSE 0 END) WHEN 'TO_CHUC_TRONG_NUOC' THEN (CASE WHEN securities_trade.sell_foreign_investor_tp_code = '00' AND securities_trade.sell_investor_tp_code <> '8000' THEN securities_trade.execution_val ELSE 0 END) - (CASE WHEN securities_trade.sell_client_house_cl_code = '30' THEN securities_trade.execution_val ELSE 0 END) ELSE 0 END) GROUP BY index_constituent_snapshot.index_code, index_constituent_snapshot.trading_dt, investor_category_code","join_atomic","Securities Trade","securities_trade","Execution Value","execution_val"
"Fact Investor Category Index Trading Snapshot","fct_investor_category_index_trading_snpst","Matched Buy Value","matched_buy_val","true","Currency Amount","decimal(23,2)","","Giá trị mua khớp lệnh thuần (loại trừ thỏa thuận) theo Phân loại NĐT của rổ chỉ số. [SỬA 2026-09-25, theo yêu cầu Data Modeler] Tổ chức trong nước = (GT TC mua − GT TC bán) − (GT tự doanh mua − GT tự doanh bán); GT TC mỗi phía = Foreign Investor Type Code = '00' AND Investor Type Code <> '8000' (KHÔNG còn điều kiện Client House = '10' — tự doanh nằm trong tập này và được trừ ra bằng số hạng tự doanh). BA_analyst_GSTT dòng 402 chưa cập nhật — xem O_GSTT_32.","INNER JOIN security_trading_snapshot ON security_trading_snapshot.symbol = index_constituent_snapshot.symbol AND security_trading_snapshot.trading_dt = index_constituent_snapshot.trading_dt INNER JOIN securities_trade ON securities_trade.security_symbol_code = (CASE WHEN security_trading_snapshot.floor_code IN ('02','04','03') THEN security_trading_snapshot.isin_code WHEN security_trading_snapshot.floor_code = '10' THEN security_trading_snapshot.symbol END) AND securities_trade.trade_dt = index_constituent_snapshot.trading_dt AND securities_trade.market_id_code IN ('UPX','STX','STK') AND securities_trade.src_stm_code IN ('ORDERTRADE_TRADE_BOOK_HOSE','ORDERTRADE_TRADE_BOOK_HNX') AND securities_trade.board_tp_code NOT IN ('T1','T2','T3','T4','T6','R1') → SUM(CASE investor_category_code WHEN 'TU_DOANH' THEN (CASE WHEN securities_trade.buy_client_house_cl_code = '30' THEN securities_trade.execution_val ELSE 0 END) WHEN 'NUOC_NGOAI' THEN (CASE WHEN securities_trade.buy_foreign_investor_tp_code <> '00' THEN securities_trade.execution_val ELSE 0 END) WHEN 'CA_NHAN' THEN (CASE WHEN securities_trade.buy_client_house_cl_code <> '30' AND securities_trade.buy_foreign_investor_tp_code = '00' AND securities_trade.buy_investor_tp_code = '8000' THEN securities_trade.execution_val ELSE 0 END) WHEN 'TO_CHUC_TRONG_NUOC' THEN (CASE WHEN securities_trade.buy_foreign_investor_tp_code = '00' AND securities_trade.buy_investor_tp_code <> '8000' THEN securities_trade.execution_val ELSE 0 END) - (CASE WHEN securities_trade.buy_client_house_cl_code = '30' THEN securities_trade.execution_val ELSE 0 END) ELSE 0 END) GROUP BY index_constituent_snapshot.index_code, index_constituent_snapshot.trading_dt, investor_category_code","join_atomic","Securities Trade","securities_trade","Execution Value","execution_val"
"Fact Investor Category Index Trading Snapshot","fct_investor_category_index_trading_snpst","Matched Sell Value","matched_sell_val","true","Currency Amount","decimal(23,2)","","Giá trị bán khớp lệnh thuần (loại trừ thỏa thuận) theo Phân loại NĐT của rổ chỉ số. [SỬA 2026-09-25, theo yêu cầu Data Modeler] Tổ chức trong nước = (GT TC mua − GT TC bán) − (GT tự doanh mua − GT tự doanh bán); GT TC mỗi phía = Foreign Investor Type Code = '00' AND Investor Type Code <> '8000' (KHÔNG còn điều kiện Client House = '10' — tự doanh nằm trong tập này và được trừ ra bằng số hạng tự doanh). BA_analyst_GSTT dòng 402 chưa cập nhật — xem O_GSTT_32.","INNER JOIN security_trading_snapshot ON security_trading_snapshot.symbol = index_constituent_snapshot.symbol AND security_trading_snapshot.trading_dt = index_constituent_snapshot.trading_dt INNER JOIN securities_trade ON securities_trade.security_symbol_code = (CASE WHEN security_trading_snapshot.floor_code IN ('02','04','03') THEN security_trading_snapshot.isin_code WHEN security_trading_snapshot.floor_code = '10' THEN security_trading_snapshot.symbol END) AND securities_trade.trade_dt = index_constituent_snapshot.trading_dt AND securities_trade.market_id_code IN ('UPX','STX','STK') AND securities_trade.src_stm_code IN ('ORDERTRADE_TRADE_BOOK_HOSE','ORDERTRADE_TRADE_BOOK_HNX') AND securities_trade.board_tp_code NOT IN ('T1','T2','T3','T4','T6','R1') → SUM(CASE investor_category_code WHEN 'TU_DOANH' THEN (CASE WHEN securities_trade.sell_client_house_cl_code = '30' THEN securities_trade.execution_val ELSE 0 END) WHEN 'NUOC_NGOAI' THEN (CASE WHEN securities_trade.sell_foreign_investor_tp_code <> '00' THEN securities_trade.execution_val ELSE 0 END) WHEN 'CA_NHAN' THEN (CASE WHEN securities_trade.sell_client_house_cl_code <> '30' AND securities_trade.sell_foreign_investor_tp_code = '00' AND securities_trade.sell_investor_tp_code = '8000' THEN securities_trade.execution_val ELSE 0 END) WHEN 'TO_CHUC_TRONG_NUOC' THEN (CASE WHEN securities_trade.sell_foreign_investor_tp_code = '00' AND securities_trade.sell_investor_tp_code <> '8000' THEN securities_trade.execution_val ELSE 0 END) - (CASE WHEN securities_trade.sell_client_house_cl_code = '30' THEN securities_trade.execution_val ELSE 0 END) ELSE 0 END) GROUP BY index_constituent_snapshot.index_code, index_constituent_snapshot.trading_dt, investor_category_code","join_atomic","Securities Trade","securities_trade","Execution Value","execution_val"
"Fact Investor Category Index Trading Snapshot","fct_investor_category_index_trading_snpst","Negotiated Buy Value","negotiated_buy_val","true","Currency Amount","decimal(23,2)","","Giá trị mua thỏa thuận theo Phân loại NĐT của rổ chỉ số. [SỬA 2026-09-25, theo yêu cầu Data Modeler] Tổ chức trong nước = (GT TC mua − GT TC bán) − (GT tự doanh mua − GT tự doanh bán); GT TC mỗi phía = Foreign Investor Type Code = '00' AND Investor Type Code <> '8000' (KHÔNG còn điều kiện Client House = '10' — tự doanh nằm trong tập này và được trừ ra bằng số hạng tự doanh). BA_analyst_GSTT dòng 402 chưa cập nhật — xem O_GSTT_32.","INNER JOIN security_trading_snapshot ON security_trading_snapshot.symbol = index_constituent_snapshot.symbol AND security_trading_snapshot.trading_dt = index_constituent_snapshot.trading_dt INNER JOIN securities_trade ON securities_trade.security_symbol_code = (CASE WHEN security_trading_snapshot.floor_code IN ('02','04','03') THEN security_trading_snapshot.isin_code WHEN security_trading_snapshot.floor_code = '10' THEN security_trading_snapshot.symbol END) AND securities_trade.trade_dt = index_constituent_snapshot.trading_dt AND securities_trade.market_id_code IN ('UPX','STX','STK') AND securities_trade.src_stm_code IN ('ORDERTRADE_TRADE_BOOK_HOSE','ORDERTRADE_TRADE_BOOK_HNX') AND securities_trade.board_tp_code IN ('T1','T2','T3','T4','T6','R1') → SUM(CASE investor_category_code WHEN 'TU_DOANH' THEN (CASE WHEN securities_trade.buy_client_house_cl_code = '30' THEN securities_trade.execution_val ELSE 0 END) WHEN 'NUOC_NGOAI' THEN (CASE WHEN securities_trade.buy_foreign_investor_tp_code <> '00' THEN securities_trade.execution_val ELSE 0 END) WHEN 'CA_NHAN' THEN (CASE WHEN securities_trade.buy_client_house_cl_code <> '30' AND securities_trade.buy_foreign_investor_tp_code = '00' AND securities_trade.buy_investor_tp_code = '8000' THEN securities_trade.execution_val ELSE 0 END) WHEN 'TO_CHUC_TRONG_NUOC' THEN (CASE WHEN securities_trade.buy_foreign_investor_tp_code = '00' AND securities_trade.buy_investor_tp_code <> '8000' THEN securities_trade.execution_val ELSE 0 END) - (CASE WHEN securities_trade.buy_client_house_cl_code = '30' THEN securities_trade.execution_val ELSE 0 END) ELSE 0 END) GROUP BY index_constituent_snapshot.index_code, index_constituent_snapshot.trading_dt, investor_category_code","join_atomic","Securities Trade","securities_trade","Execution Value","execution_val"
"Fact Investor Category Index Trading Snapshot","fct_investor_category_index_trading_snpst","Negotiated Sell Value","negotiated_sell_val","true","Currency Amount","decimal(23,2)","","Giá trị bán thỏa thuận theo Phân loại NĐT của rổ chỉ số. [SỬA 2026-09-25, theo yêu cầu Data Modeler] Tổ chức trong nước = (GT TC mua − GT TC bán) − (GT tự doanh mua − GT tự doanh bán); GT TC mỗi phía = Foreign Investor Type Code = '00' AND Investor Type Code <> '8000' (KHÔNG còn điều kiện Client House = '10' — tự doanh nằm trong tập này và được trừ ra bằng số hạng tự doanh). BA_analyst_GSTT dòng 402 chưa cập nhật — xem O_GSTT_32.","INNER JOIN security_trading_snapshot ON security_trading_snapshot.symbol = index_constituent_snapshot.symbol AND security_trading_snapshot.trading_dt = index_constituent_snapshot.trading_dt INNER JOIN securities_trade ON securities_trade.security_symbol_code = (CASE WHEN security_trading_snapshot.floor_code IN ('02','04','03') THEN security_trading_snapshot.isin_code WHEN security_trading_snapshot.floor_code = '10' THEN security_trading_snapshot.symbol END) AND securities_trade.trade_dt = index_constituent_snapshot.trading_dt AND securities_trade.market_id_code IN ('UPX','STX','STK') AND securities_trade.src_stm_code IN ('ORDERTRADE_TRADE_BOOK_HOSE','ORDERTRADE_TRADE_BOOK_HNX') AND securities_trade.board_tp_code IN ('T1','T2','T3','T4','T6','R1') → SUM(CASE investor_category_code WHEN 'TU_DOANH' THEN (CASE WHEN securities_trade.sell_client_house_cl_code = '30' THEN securities_trade.execution_val ELSE 0 END) WHEN 'NUOC_NGOAI' THEN (CASE WHEN securities_trade.sell_foreign_investor_tp_code <> '00' THEN securities_trade.execution_val ELSE 0 END) WHEN 'CA_NHAN' THEN (CASE WHEN securities_trade.sell_client_house_cl_code <> '30' AND securities_trade.sell_foreign_investor_tp_code = '00' AND securities_trade.sell_investor_tp_code = '8000' THEN securities_trade.execution_val ELSE 0 END) WHEN 'TO_CHUC_TRONG_NUOC' THEN (CASE WHEN securities_trade.sell_foreign_investor_tp_code = '00' AND securities_trade.sell_investor_tp_code <> '8000' THEN securities_trade.execution_val ELSE 0 END) - (CASE WHEN securities_trade.sell_client_house_cl_code = '30' THEN securities_trade.execution_val ELSE 0 END) ELSE 0 END) GROUP BY index_constituent_snapshot.index_code, index_constituent_snapshot.trading_dt, investor_category_code","join_atomic","Securities Trade","securities_trade","Execution Value","execution_val"
"Fact Investor Category Index Trading Snapshot","fct_investor_category_index_trading_snpst","Market Index Value","market_index_val","true","Currency Amount","decimal(23,2)","","Điểm chỉ số tại bản ghi cuối phiên trong ngày — giá trị chung của rổ, lặp lại trên mọi Phân loại NĐT.","LEFT JOIN (SELECT market_index_snapshot.market_code, market_index_snapshot.trading_dt, market_index_snapshot.market_index_val, ROW_NUMBER() OVER (PARTITION BY market_index_snapshot.market_id, market_index_snapshot.market_code, market_index_snapshot.trading_dt ORDER BY market_index_snapshot.index_time DESC) AS rn FROM market_index_snapshot WHERE market_index_snapshot.src_stm_code = 'MDDS_JAD_MARKETINFOR') market_index_snapshot_last ON market_index_snapshot_last.market_code = index_constituent_snapshot.index_code AND market_index_snapshot_last.trading_dt = index_constituent_snapshot.trading_dt AND market_index_snapshot_last.rn = 1 → MAX(market_index_snapshot_last.market_index_val) GROUP BY index_constituent_snapshot.index_code, index_constituent_snapshot.trading_dt, investor_category_code","join_atomic","Market Index Snapshot","market_index_snapshot","Market Index Value","market_index_val"
