attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Complaint Penalty Announcement Id,Khóa đại diện cho công bố xử phạt từ đơn thư.,Surrogate Key,false,true,draft,,,,
Complaint Penalty Announcement Code,Mã công bố. Map từ PK ThanhTra.DT_CONG_BO_XU_PHAT.ID.,Text,false,false,draft,ThanhTra.DT_CONG_BO_XU_PHAT.ID,BK của entity.,,
Source System Code,Mã hệ thống nguồn.,Classification Value,false,false,draft,,,SOURCE_SYSTEM=ThanhTra.DT_CONG_BO_XU_PHAT,
Complaint Processing Case Id,FK đến Complaint Processing Case (via HO_SO_ID — redundant navigation FK).,Surrogate Key,true,false,draft,ThanhTra.DT_CONG_BO_XU_PHAT.HO_SO_ID,FK target: Complaint Processing Case.Complaint Processing Case Id.,,
Complaint Processing Case Code,Mã hồ sơ đơn thư.,Text,true,false,draft,ThanhTra.DT_CONG_BO_XU_PHAT.HO_SO_ID,Lookup pair: Complaint Processing Case.Complaint Processing Case Code. Pair with Complaint Processing Case Id.,,
Complaint Enforcement Decision Id,FK đến Complaint Enforcement Decision.,Surrogate Key,false,false,draft,ThanhTra.DT_CONG_BO_XU_PHAT.QUYET_DINH_XU_PHAT_ID,FK target: Complaint Enforcement Decision.Complaint Enforcement Decision Id.,,
Complaint Enforcement Decision Code,Mã quyết định xử phạt đơn thư.,Text,false,false,draft,ThanhTra.DT_CONG_BO_XU_PHAT.QUYET_DINH_XU_PHAT_ID,Lookup pair: Complaint Enforcement Decision.Complaint Enforcement Decision Code. Pair with Complaint Enforcement Decision Id.,,
Announcement Channel,Chuyên mục / kênh công bố.,Text,true,false,draft,ThanhTra.DT_CONG_BO_XU_PHAT.CHUYEN_MUC,,,
Announcement Content,Nội dung công bố.,Text,true,false,draft,ThanhTra.DT_CONG_BO_XU_PHAT.NOI_DUNG_CONG_BO,,,
Announcement Date,Ngày công bố.,Date,true,false,draft,ThanhTra.DT_CONG_BO_XU_PHAT.NGAY_CONG_BO,,,
Announcement Status Code,Trạng thái: CHO_DUYET / DA_DUYET.,Classification Value,false,false,draft,ThanhTra.DT_CONG_BO_XU_PHAT.TRANG_THAI,Scheme: TT_ANNOUNCEMENT_STATUS.,,
