attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Conduct Violation Id,Id tự sinh (surrogate key),Surrogate Key,false,true,draft,,"PK surrogate. BCV: ""Conduct Violation"" (Business Activity).",,
Conduct Violation Code,Mã định danh (tự động tăng). BK,Text,false,false,draft,NHNCK.qlnhn.Violations.Id,BK chính.,,
Source System Code,Mã nguồn dữ liệu,Classification Value,false,false,draft,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,SOURCE_SYSTEM=NHNCK.Violations,
Practitioner Id,FK đến Securities Practitioner,Surrogate Key,false,false,draft,NHNCK.qlnhn.Violations.ProfessionalId,FK target: Securities Practitioner.Practitioner Id.,,
Practitioner Code,Mã người hành nghề,Text,false,false,draft,NHNCK.qlnhn.Violations.ProfessionalId,FK target: Securities Practitioner.Practitioner Code. Pair with Practitioner Id.,,
Full Name,Họ và tên người vi phạm (snapshot),Text,true,false,draft,NHNCK.qlnhn.Violations.FullName,Denormalized snapshot.,,
Date Of Birth,Ngày sinh (snapshot),Date,true,false,draft,NHNCK.qlnhn.Violations.BirthDate,Denormalized snapshot.,,
Identification Number,Số CMND/CCCD (snapshot),Text,true,false,draft,NHNCK.qlnhn.Violations.IdentityNumber,Denormalized snapshot.,,
License Decision Document Id,FK đến quyết định xử lý vi phạm,Surrogate Key,true,false,draft,NHNCK.qlnhn.Violations.DecisionId,FK target: Securities Practitioner License Decision Document.License Decision Document Id.,,
License Decision Document Code,Mã quyết định,Text,true,false,draft,NHNCK.qlnhn.Violations.DecisionId,FK target: Securities Practitioner License Decision Document.License Decision Document Code. Pair with License Decision Document Id.,,
Conduct Violation Type Code,"Loại vi phạm (1: Hành chính, 2: Pháp luật)",Classification Value,true,false,draft,NHNCK.qlnhn.Violations.Type,Scheme: CONDUCT_VIOLATION_TYPE.,,
Violation Note,Ghi chú vi phạm,Text,true,false,draft,NHNCK.qlnhn.Violations.Note,,,
Violation Status Code,"Trạng thái (1: Hoạt động, 0: Không hoạt động, -1: Đã xóa)",Classification Value,true,false,draft,NHNCK.qlnhn.Violations.Status,Scheme: VIOLATION_STATUS.,,
Created By Officer Id,FK đến Officer,Surrogate Key,true,false,draft,NHNCK.qlnhn.Violations.CreatedBy,FK target: Regulatory Authority Officer.Officer Id.,,
Created By Officer Code,Mã người tạo,Text,true,false,draft,NHNCK.qlnhn.Violations.CreatedBy,FK target: Regulatory Authority Officer.Officer Code. Pair with Created By Officer Id.,,
Updated By Officer Id,FK đến Officer,Surrogate Key,true,false,draft,NHNCK.qlnhn.Violations.UpdatedBy,FK target: Regulatory Authority Officer.Officer Id.,,
Updated By Officer Code,Mã người cập nhật,Text,true,false,draft,NHNCK.qlnhn.Violations.UpdatedBy,FK target: Regulatory Authority Officer.Officer Code. Pair with Updated By Officer Id.,,
Created Timestamp,Ngày tạo,Timestamp,true,false,draft,NHNCK.qlnhn.Violations.CreatedAt,,,
Updated Timestamp,Ngày cập nhật,Timestamp,true,false,draft,NHNCK.qlnhn.Violations.UpdatedAt,,,
