attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Examination Assessment Id,Id tự sinh (surrogate key),Surrogate Key,false,true,draft,,"PK surrogate. BCV: ""Assessment"" (Communication). Đợt thi sát hạch CCHN.",,
Examination Assessment Code,Mã định danh (tự động tăng). BK,Text,false,false,draft,NHNCK.ExamSessions.Id,BK chính. PK nguồn.,,
Source System Code,Mã nguồn dữ liệu,Classification Value,false,false,draft,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,SOURCE_SYSTEM=NHNCK.ExamSessions,
Session Code,Mã đợt thi (mã nghiệp vụ),Text,true,false,draft,NHNCK.ExamSessions.Code,"Mã nghiệp vụ, khác BK.",,
Session Name,Tên đợt thi,Text,true,false,draft,NHNCK.ExamSessions.Name,,,
Examination Year,Năm thi,Text,true,false,draft,NHNCK.ExamSessions.Year,"Text vì là năm dạng ""2025"".",,
Session Number,Đợt thi (số thứ tự trong năm),Text,true,false,draft,NHNCK.ExamSessions.Session,,,
Organizer Name,Đơn vị tổ chức,Text,true,false,draft,NHNCK.ExamSessions.OrganizingUnit,Suffix Name — text tự do.,,
Registration Start Date,Ngày bắt đầu nhận hồ sơ,Date,true,false,draft,NHNCK.ExamSessions.ApplicationStartDate,,,
Registration End Date,Ngày kết thúc nhận hồ sơ,Date,true,false,draft,NHNCK.ExamSessions.ApplicationEndDate,,,
Examination Start Date,Ngày bắt đầu thi,Date,true,false,draft,NHNCK.ExamSessions.ExamStartDate,,,
Examination End Date,Ngày kết thúc thi,Date,true,false,draft,NHNCK.ExamSessions.ExamEndDate,,,
Examination Location,Địa điểm thi,Text,true,false,draft,NHNCK.ExamSessions.ExamLocations,Text tự do.,,
Notification Date,Ngày thông báo kết quả,Date,true,false,draft,NHNCK.ExamSessions.NotiDate,,,
Submission Method Description,Phương thức nộp hồ sơ,Text,true,false,draft,NHNCK.ExamSessions.SubmissionMethods,Text tự do.,,
Attachment File Path,File thông báo đính kèm,Text,true,false,draft,NHNCK.ExamSessions.FilePath,,,
License Decision Document Id,FK đến quyết định công nhận kết quả,Surrogate Key,true,false,draft,NHNCK.ExamSessions.DecisionId,FK target: Securities Practitioner License Decision Document.License Decision Document Id.,,
License Decision Document Code,Mã quyết định,Text,true,false,draft,NHNCK.ExamSessions.DecisionId,Lookup pair: Securities Practitioner License Decision Document.License Decision Document Code. Pair with License Decision Document Id.,,
Examination Status Code,"Trạng thái (0: Chưa hoàn thành, 1: Đã hoàn thành)",Classification Value,true,false,draft,NHNCK.ExamSessions.Status,Scheme: EXAMINATION_STATUS.,,
Created By Officer Id,FK đến Officer,Surrogate Key,true,false,draft,NHNCK.ExamSessions.CreatedBy,FK target: Regulatory Authority Officer.Officer Id.,,
Created By Officer Code,Mã người tạo,Text,true,false,draft,NHNCK.ExamSessions.CreatedBy,Lookup pair: Regulatory Authority Officer.Officer Code. Pair with Created By Officer Id.,,
