attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
License Decision Document Id,Id tự sinh (surrogate key),Surrogate Key,false,true,draft,,"PK surrogate. BCV: ""Government Registration Document"" (Documentation). Quyết định hành chính.",,
License Decision Document Code,Mã định danh (tự động tăng). BK,Text,false,false,draft,NHNCK.qlnhn.Decisions.Id,BK chính. PK nguồn.,,
Source System Code,Mã nguồn dữ liệu,Classification Value,false,false,draft,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,SOURCE_SYSTEM=NHNCK.Decisions,
Decision Number,Số quyết định,Text,true,false,draft,NHNCK.qlnhn.Decisions.DecisionNumber,Mã nghiệp vụ — số hiệu quyết định hành chính.,,
Decision Title,Tiêu đề quyết định,Text,true,false,draft,NHNCK.qlnhn.Decisions.Title,,,
Decision Reference,Trích dẫn,Text,true,false,draft,NHNCK.qlnhn.Decisions.Reference,,,
Decision Content,Nội dung quyết định,Text,true,false,draft,NHNCK.qlnhn.Decisions.DecisionContent,,,
Signing Date,Ngày ký,Date,true,false,draft,NHNCK.qlnhn.Decisions.SignedDate,,,
Signatory Name,Người ký,Text,true,false,draft,NHNCK.qlnhn.Decisions.Signatory,Suffix Name — text tự do.,,
Signatory Position Name,Chức vụ người ký,Text,true,false,draft,NHNCK.qlnhn.Decisions.Position,Suffix Name — text tự do.,,
Decision Unit Name,Đơn vị ban hành,Text,true,false,draft,NHNCK.qlnhn.Decisions.DecisionUnit,Suffix Name — text tự do.,,
Attachment File Name,Tên file đính kèm,Text,true,false,draft,NHNCK.qlnhn.Decisions.FileName,,,
Attachment File Path,Đường dẫn file,Text,true,false,draft,NHNCK.qlnhn.Decisions.FilePath,,,
Decision Type Code,Loại quyết định,Classification Value,true,false,draft,NHNCK.qlnhn.Decisions.TypeId,Scheme: DECISION_TYPE.,,
Decision Status Code,Trạng thái quyết định,Classification Value,true,false,draft,NHNCK.qlnhn.Decisions.Status,Scheme: DECISION_STATUS.,,
Created By Officer Id,FK đến Officer,Surrogate Key,true,false,draft,NHNCK.qlnhn.Decisions.CreatedBy,FK target: Regulatory Authority Officer.Officer Id.,,
Created By Officer Code,Mã người tạo,Text,true,false,draft,NHNCK.qlnhn.Decisions.CreatedBy,FK target: Regulatory Authority Officer.Officer Code. Pair with Created By Officer Id.,,
Created Timestamp,Ngày tạo,Timestamp,true,false,draft,NHNCK.qlnhn.Decisions.CreatedAt,,,
Updated Timestamp,Ngày cập nhật,Timestamp,true,false,draft,NHNCK.qlnhn.Decisions.UpdatedAt,,,
