"datamart_entity","datamart_table","datamart_attribute","datamart_column","nullable","data_domain","data_type","key","description","etl_logic","etl_logic_type","source_entity","atomic_table","source_attribute","atomic_column"
"Practitioner Employment History","opr_prac_emp_hist","Practitioner Code","prac_code","false","Text","string","PK","PK (1/2) — Driving: scr_prac_org_emp_rpt (NHNCK.ORGANIZATION_REPORTS). Grain: 1 lần công tác per NHN","scr_prac_org_emp_rpt.scr_prac_code","direct","Securities Practitioner Organization Employment Report","scr_prac_org_emp_rpt","Securities Practitioner Code","scr_prac_code"
"Practitioner Employment History","opr_prac_emp_hist","Organization Employment Report Code","org_emp_rpt_code","false","Text","string","PK","PK (2/2) — BK bản ghi báo cáo tổ chức","scr_prac_org_emp_rpt.scr_prac_org_emp_rpt_code","direct","Securities Practitioner Organization Employment Report","scr_prac_org_emp_rpt","Securities Practitioner Organization Employment Report Code","scr_prac_org_emp_rpt_code"
"Practitioner Employment History","opr_prac_emp_hist","Securities Organization Reference Code","scr_org_refr_code","true","Text","string","","Mã tổ chức — dùng join và filter nhanh","scr_prac_org_emp_rpt.scr_org_refr_code","direct","Securities Practitioner Organization Employment Report","scr_prac_org_emp_rpt","Securities Organization Reference Code","scr_org_refr_code"
"Practitioner Employment History","opr_prac_emp_hist","Securities Organization Name","scr_org_refr_nm","true","Text","string","","Tên tổ chức — ETL-derived: join scr_org_refr theo scr_org_refr_code","INNER JOIN scr_org_refr ON scr_org_refr.scr_org_refr_id = scr_prac_org_emp_rpt.scr_org_refr_id → scr_org_refr.scr_org_refr_nm","join_atomic","Securities Organization Reference","scr_org_refr","Securities Organization Reference Name","scr_org_refr_nm"
"Practitioner Employment History","opr_prac_emp_hist","Organization Type Code","org_tp_code","true","Classification Value","string","","Loại hình tổ chức (scheme: ORGANIZATION_TYPE) — ETL-derived: join scr_org_refr","INNER JOIN scr_org_refr ON scr_org_refr.scr_org_refr_id = scr_prac_org_emp_rpt.scr_org_refr_id → scr_org_refr.org_tp_code","join_atomic","Securities Organization Reference","scr_org_refr","Organization Type Code","org_tp_code"
"Practitioner Employment History","opr_prac_emp_hist","Organization Type Name","org_tp_nm","true","Text","string","","Tên loại hình tổ chức — ETL-derived: denormalize từ Classification (scheme: ORGANIZATION_TYPE) tại thời điểm populate","INNER JOIN scr_org_refr ON scr_org_refr.scr_org_refr_id = scr_prac_org_emp_rpt.scr_org_refr_id → INNER JOIN cv ON cv.scm_code = 'ORGANIZATION_TYPE' AND cv.cl_code = scr_org_refr.org_tp_code → cv.cl_nm","join_atomic","Classification Value","cv","Classification Name","cl_nm"
"Practitioner Employment History","opr_prac_emp_hist","Practitioner Position At Report","prac_pos_at_rpt","true","Text","string","","Vị trí công tác — snapshot chức vụ tại thời điểm báo cáo","scr_prac_org_emp_rpt.prac_pos_at_rpt","direct","Securities Practitioner Organization Employment Report","scr_prac_org_emp_rpt","Practitioner Position At Report","prac_pos_at_rpt"
"Practitioner Employment History","opr_prac_emp_hist","Practitioner Department At Report","prac_dept_at_rpt","true","Text","string","","Phòng ban — snapshot tại thời điểm báo cáo","scr_prac_org_emp_rpt.prac_dept_at_rpt","direct","Securities Practitioner Organization Employment Report","scr_prac_org_emp_rpt","Practitioner Department At Report","prac_dept_at_rpt"
"Practitioner Employment History","opr_prac_emp_hist","Hire Date","hire_dt","true","Date","date","","Từ tháng — ngày tuyển dụng vào tổ chức","scr_prac_org_emp_rpt.hire_dt","direct","Securities Practitioner Organization Employment Report","scr_prac_org_emp_rpt","Hire Date","hire_dt"
"Practitioner Employment History","opr_prac_emp_hist","Termination Date","tmt_dt","true","Date","date","","Đến tháng — ngày chấm dứt hợp đồng; NULL = đang làm việc","scr_prac_org_emp_rpt.tmt_dt","direct","Securities Practitioner Organization Employment Report","scr_prac_org_emp_rpt","Termination Date","tmt_dt"
"Practitioner Employment History","opr_prac_emp_hist","Source System Code","src_stm_code","false","Classification Value","string","","Mã hệ thống nguồn — ETL-derived","scr_prac_org_emp_rpt.src_stm_code WHERE scr_prac_org_emp_rpt.src_stm_code = 'NHNCK_ORGANIZATION_REPORTS'","direct","Securities Practitioner Organization Employment Report","scr_prac_org_emp_rpt","Source System Code","src_stm_code"
