"datamart_entity","datamart_table","datamart_attribute","datamart_column","nullable","data_domain","data_type","key","description","etl_logic","etl_logic_type","source_entity","atomic_table","source_attribute","atomic_column"
"Practitioner Related Party Profile","opr_prac_rel_p_profile","Practitioner Code","prac_code","false","Text","string","PK","PK (1/2) — Driving: scr_prac_rel_p (NHNCK.PROFESSIONAL_RELATIONSHIPS). Grain: 1 người liên quan per NHN. Entity cha: scr_prac","scr_prac_rel_p.scr_prac_code","direct","Securities Practitioner Related Party","scr_prac_rel_p","Securities Practitioner Code","scr_prac_code"
"Practitioner Related Party Profile","opr_prac_rel_p_profile","Related Party Code","rel_p_code","false","Text","string","PK","PK (2/2) — BK bản ghi người liên quan. Entity con: scr_prac_rel_p","scr_prac_rel_p.scr_prac_rel_p_code","direct","Securities Practitioner Related Party","scr_prac_rel_p","Securities Practitioner Related Party Code","scr_prac_rel_p_code"
"Practitioner Related Party Profile","opr_prac_rel_p_profile","Related Individual Full Name","rel_idv_full_nm","true","Text","string","","Họ tên đầy đủ người liên quan","scr_prac_rel_p.rel_idv_full_nm","direct","Securities Practitioner Related Party","scr_prac_rel_p","Related Individual Full Name","rel_idv_full_nm"
"Practitioner Related Party Profile","opr_prac_rel_p_profile","Relationship Type Code","rltnp_tp_code","false","Classification Value","string","","Mã loại quan hệ (scheme: RELATIONSHIP_TYPE): 1=Vợ/Chồng, 2=Con, 3=Bố, 4=Mẹ, 5=Ông, 6=Bà","scr_prac_rel_p.rltnp_tp_code","direct","Securities Practitioner Related Party","scr_prac_rel_p","Relationship Type Code","rltnp_tp_code"
"Practitioner Related Party Profile","opr_prac_rel_p_profile","Relationship Type Name","rltnp_tp_nm","true","Text","string","","Tên loại quan hệ — ETL-derived: denormalize từ Classification (scheme: RELATIONSHIP_TYPE) tại thời điểm populate","INNER JOIN cv ON cv.scm_code = 'RELATIONSHIP_TYPE' AND cv.cl_code = scr_prac_rel_p.rltnp_tp_code → cv.cl_nm","join_atomic","Classification Value","cv","Classification Name","cl_nm"
"Practitioner Related Party Profile","opr_prac_rel_p_profile","Related Individual Occupation","rel_idv_ocp","true","Text","string","","Nghề nghiệp người liên quan","scr_prac_rel_p.rel_idv_ocp","direct","Securities Practitioner Related Party","scr_prac_rel_p","Related Individual Occupation","rel_idv_ocp"
"Practitioner Related Party Profile","opr_prac_rel_p_profile","Related Individual Workplace","rel_idv_workplace","true","Text","string","","Nơi làm việc người liên quan","scr_prac_rel_p.rel_idv_workplace","direct","Securities Practitioner Related Party","scr_prac_rel_p","Related Individual Workplace","rel_idv_workplace"
"Practitioner Related Party Profile","opr_prac_rel_p_profile","Related Individual Identity Number","rel_idv_id_nbr","true","Text","string","","Số CMND/CCCD người liên quan — từ PROFESSIONAL_RELATIONSHIPS.IDENTITY_ID","scr_prac_rel_p.rel_idv_id_nbr","direct","Securities Practitioner Related Party","scr_prac_rel_p","Related Individual Identity Number","rel_idv_id_nbr"
"Practitioner Related Party Profile","opr_prac_rel_p_profile","Country Code","cty_code","true","Text","string","","Mã quốc gia người liên quan","scr_prac_rel_p.cty_code","direct","Securities Practitioner Related Party","scr_prac_rel_p","Country Code","cty_code"
"Practitioner Related Party Profile","opr_prac_rel_p_profile","Country Name","cty_nm","true","Text","string","","Tên quốc gia — ETL-derived: denormalize từ Geographic Area tại thời điểm populate","LEFT JOIN geo ON geo.geo_id = scr_prac_rel_p.cty_id → geo.geo_nm","join_atomic","Geographic Area","geo","Geographic Area Name","geo_nm"
"Practitioner Related Party Profile","opr_prac_rel_p_profile","Related Individual Address","rel_idv_adr","true","Text","string","","Địa chỉ người liên quan","scr_prac_rel_p.rel_idv_adr","direct","Securities Practitioner Related Party","scr_prac_rel_p","Related Individual Address","rel_idv_adr"
"Practitioner Related Party Profile","opr_prac_rel_p_profile","Source System Code","src_stm_code","false","Classification Value","string","","Mã hệ thống nguồn — ETL-derived","scr_prac_rel_p.src_stm_code WHERE scr_prac_rel_p.src_stm_code = 'NHNCK_PROFESSIONAL_RELATIONSHIPS'","direct","Securities Practitioner Related Party","scr_prac_rel_p","Source System Code","src_stm_code"
