attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Member Rating Id,Khóa đại diện cho kết quả xếp hạng thành viên.,Surrogate Key,false,true,draft,,PK surrogate.,,
Member Rating Code,Mã định danh kết quả xếp hạng. Map từ PK bảng nguồn.,Text,false,false,draft,FMS.RANK.Id,BK chính.,,
Source System Code,Mã nguồn dữ liệu.,Classification Value,false,false,draft,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,SOURCE_SYSTEM=FMS.RANK,
Fund Management Company Id,FK đến công ty QLQ được xếp hạng.,Surrogate Key,false,false,draft,FMS.RANK.SecId,FK target: Fund Management Company.Fund Management Company Id.,,
Fund Management Company Code,Mã công ty QLQ được xếp hạng.,Text,false,false,draft,FMS.RANK.SecId,FK target: Fund Management Company.Fund Management Company Code. Pair with Fund Management Company Id.,,
Member Rating Period Id,FK đến kỳ đánh giá xếp loại.,Surrogate Key,false,false,draft,FMS.RANK.RatingPdId,FK target: Member Rating Period.Member Rating Period Id.,,
Member Rating Period Code,Mã kỳ đánh giá xếp loại.,Text,false,false,draft,FMS.RANK.RatingPdId,FK target: Member Rating Period.Member Rating Period Code. Pair with Member Rating Period Id.,,
Total Score,Tổng điểm đánh giá.,Percentage,true,false,draft,FMS.RANK.TotalScore,,,
Rank Value,Giá trị xếp hạng (thứ tự).,Small Counter,true,false,draft,FMS.RANK.RankValue,,,
Rank Class Code,Xếp loại kết quả đánh giá.,Classification Value,true,false,draft,FMS.RANK.RankClass,Scheme: FMS_RATING_CLASS.,,
Created Timestamp,Ngày tạo bản ghi.,Timestamp,true,false,draft,FMS.RANK.DateCreated,,,
Updated Timestamp,Ngày cập nhật bản ghi.,Timestamp,true,false,draft,FMS.RANK.DateModified,,,
