attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Involved Party Id,FK đến Fund Management Company.,Surrogate Key,false,false,draft,FMS.SECURITIES.Id,FK target: Fund Management Company.Fund Management Company Id.,,
Involved Party Code,Mã công ty QLQ.,Text,false,false,draft,FMS.SECURITIES.Id,Lookup pair: Fund Management Company.Fund Management Company Code. Pair with Involved Party Id.,,
Source System Code,Mã nguồn dữ liệu.,Classification Value,false,false,draft,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,SOURCE_SYSTEM=FMS.SECURITIES,
Electronic Address Type Code,Loại liên lạc — điện thoại.,Classification Value,false,false,draft,,Scheme: IP_ELEC_ADDR_TYPE.,IP_ELEC_ADDR_TYPE=PHONE,
Electronic Address Value,Số điện thoại trụ sở chính.,Text,true,false,draft,FMS.SECURITIES.Telephone,,IP_ELEC_ADDR_TYPE=PHONE,
Electronic Address Type Code,Loại liên lạc — fax.,Classification Value,false,false,draft,,Scheme: IP_ELEC_ADDR_TYPE.,IP_ELEC_ADDR_TYPE=FAX,
Electronic Address Value,Số fax trụ sở chính.,Text,true,false,draft,FMS.SECURITIES.Fax,,IP_ELEC_ADDR_TYPE=FAX,
Electronic Address Type Code,Loại liên lạc — email.,Classification Value,false,false,draft,,Scheme: IP_ELEC_ADDR_TYPE.,IP_ELEC_ADDR_TYPE=EMAIL,
Electronic Address Value,Địa chỉ email.,Text,true,false,draft,FMS.SECURITIES.Email,,IP_ELEC_ADDR_TYPE=EMAIL,
Electronic Address Type Code,Loại liên lạc — website.,Classification Value,false,false,draft,,Scheme: IP_ELEC_ADDR_TYPE.,IP_ELEC_ADDR_TYPE=WEBSITE,
Electronic Address Value,Địa chỉ website.,Text,true,false,draft,FMS.SECURITIES.Website,,IP_ELEC_ADDR_TYPE=WEBSITE,
