attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Stock Holder Trading Account Id,Khóa đại diện cho tài khoản giao dịch của cổ đông.,Surrogate Key,false,true,draft,,PK surrogate.,,
Stock Holder Trading Account Code,Mã định danh (tự động tăng). BK.,Text,false,false,draft,IDS.account_numbers.id,BK chính. PK nguồn.,,
Source System Code,Mã nguồn dữ liệu.,Classification Value,false,false,draft,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,SOURCE_SYSTEM=IDS.account_numbers,
Stock Holder Id,FK đến cổ đông.,Surrogate Key,false,false,draft,IDS.account_numbers.stock_holder_id,FK target: Stock Holder.Stock Holder Id.,,
Stock Holder Code,Mã cổ đông.,Text,false,false,draft,IDS.account_numbers.stock_holder_id,Lookup pair: Stock Holder.Stock Holder Code. Pair with Stock Holder Id.,,
Trading Account Number,Số tài khoản giao dịch.,Text,true,false,draft,IDS.account_numbers.trading_account_no,,,
Securities Company Code,Mã công ty chứng khoán.,Text,true,false,draft,IDS.account_numbers.sec_company_cd,Denormalized text — nguồn IDS không có bảng lookup CTCK (CTCK được quản lý ở SCMS/FIMS out-of-scope IDS). Nếu cross-source có FK thực tế thì cập nhật sau.,,
Account Open Date,Ngày mở tài khoản.,Date,true,false,draft,IDS.account_numbers.account_open_date,,,
Active Flag,Trạng thái hoạt động tài khoản (1=active / 0=inactive).,Boolean,true,false,draft,IDS.account_numbers.active_flg,,,
Primary Account Flag,Tài khoản chính (1=chính / 0=không chính).,Boolean,true,false,draft,IDS.account_numbers.primary_account_flg,,,
Created By Login Name,Người tạo (login_name của logins).,Text,true,false,draft,IDS.account_numbers.created_by,Denormalized — logins là bảng hệ thống out-of-scope.,,
Created Timestamp,Ngày tạo.,Timestamp,true,false,draft,IDS.account_numbers.created_date,,,
Last Updated By Login Name,Người sửa (login_name của logins).,Text,true,false,draft,IDS.account_numbers.last_updated_by,Denormalized — logins là bảng hệ thống out-of-scope.,,
Last Updated Timestamp,Ngày sửa.,Timestamp,true,false,draft,IDS.account_numbers.last_updated_date,,,
