attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Public Company Capital Increase Id,Khóa đại diện cho bản ghi tăng vốn điều lệ sau khi thành công ty đại chúng.,Surrogate Key,false,true,draft,,PK surrogate.,,
Public Company Capital Increase Code,Mã định danh (tự động tăng). BK.,Text,false,false,draft,IDS.company_add_capital.id,BK chính. PK nguồn.,,
Source System Code,Mã nguồn dữ liệu.,Classification Value,false,false,draft,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,SOURCE_SYSTEM=IDS.company_add_capital,
Public Company Id,FK đến công ty đại chúng.,Surrogate Key,false,false,draft,IDS.company_add_capital.company_profile_id,FK target: Public Company.Public Company Id.,,
Public Company Code,Mã công ty đại chúng.,Text,false,false,draft,IDS.company_add_capital.company_profile_id,FK target: Public Company.Public Company Code. Pair with Public Company Id.,,
Report Year,Năm điều chỉnh vốn góp.,Small Counter,true,false,draft,IDS.company_add_capital.report_year,,,
Paid In Capital End Of Fiscal Year Amount,Vốn điều lệ thực góp tính đến thời điểm kết thúc năm tài chính.,Currency Amount,true,false,draft,IDS.company_add_capital.paid_in_capital_eofy,,,
Capital Increase Amount,Vốn điều lệ tăng thêm so với năm trước.,Currency Amount,true,false,draft,IDS.company_add_capital.capital_increase_am,,,
Capital Increase Count,Số đợt tăng vốn trong năm.,Small Counter,true,false,draft,IDS.company_add_capital.capital_increase_count,,,
Licensing Authority Name,Đơn vị cấp phép (tiếng Việt).,Text,true,false,draft,IDS.company_add_capital.licensing_authority_vi,,,
Licensing Authority English Name,Đơn vị cấp phép (tiếng Anh).,Text,true,false,draft,IDS.company_add_capital.licensing_authority_en,,,
Created By Login Name,Người tạo (login_name của logins).,Text,true,false,draft,IDS.company_add_capital.created_by,Denormalized — logins là bảng hệ thống out-of-scope.,,
Created Timestamp,Ngày tạo.,Timestamp,true,false,draft,IDS.company_add_capital.created_date,,,
Last Updated By Login Name,Người sửa (login_name của logins).,Text,true,false,draft,IDS.company_add_capital.last_updated_by,Denormalized — logins là bảng hệ thống out-of-scope.,,
Last Updated Timestamp,Ngày sửa.,Timestamp,true,false,draft,IDS.company_add_capital.last_updated_date,,,
