attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Disclosure Notification Id,Khóa đại diện cho instance thông báo CBTT.,Surrogate Key,false,true,draft,,PK surrogate.,,
Disclosure Notification Code,Mã định danh (tự động tăng). BK.,Text,false,false,draft,IDS.notifications.id,BK chính. PK nguồn.,,
Source System Code,Mã nguồn dữ liệu.,Classification Value,false,false,draft,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,SOURCE_SYSTEM=IDS.notifications,
Notification Business Code,Mã thông báo (mã nghiệp vụ).,Text,true,false,draft,IDS.notifications.noti_cd,Mã nghiệp vụ — khác BK kỹ thuật.,,
Disclosure Form Definition Id,FK đến định nghĩa loại hồ sơ/tin CBTT.,Surrogate Key,true,false,draft,IDS.notifications.form_id,FK target: Disclosure Form Definition.Disclosure Form Definition Id.,,
Disclosure Form Definition Code,Mã định nghĩa loại hồ sơ/tin CBTT.,Text,true,false,draft,IDS.notifications.form_cd,Lookup pair: Disclosure Form Definition.Disclosure Form Definition Business Code. Pair with Disclosure Form Definition Id. Nguồn lưu denormalized form_cd cùng form_id.,,
Notification Title,Tiêu đề thông báo (tiếng Việt).,Text,true,false,draft,IDS.notifications.noti_title_vi,,,
Notification English Title,Tiêu đề thông báo (tiếng Anh).,Text,true,false,draft,IDS.notifications.noti_title_en,,,
Notification Content,Nội dung thông báo (tiếng Việt).,Text,true,false,draft,IDS.notifications.noti_content_vi,,,
Notification English Content,Nội dung thông báo (tiếng Anh).,Text,true,false,draft,IDS.notifications.noti_content_en,,,
Send Schedule Type Code,Lịch gửi tin định kỳ.,Classification Value,true,false,draft,IDS.notifications.send_schedule_type_cd,Scheme: IDS_NOTIFICATION_SEND_SCHEDULE.,IDS_NOTIFICATION_SEND_SCHEDULE,
Monthly Send Day,Ngày gửi thông báo định kỳ trong tháng.,Small Counter,true,false,draft,IDS.notifications.monthly_send_day,,,
Monthly Send Month,Tháng định kỳ gửi thông báo.,Small Counter,true,false,draft,IDS.notifications.monthly_send_month,,,
News Status Code,Trạng thái tin thông báo.,Classification Value,true,false,draft,IDS.notifications.news_status_cd,Scheme: IDS_NEWS_STATUS.,IDS_NEWS_STATUS,
News Type Code,Loại tin gốc.,Classification Value,true,false,draft,IDS.notifications.news_type_cd,Scheme: IDS_NEWS_TYPE. Dùng chung với forms.news_type_cd.,IDS_NEWS_TYPE,
Sent Date,Ngày gửi tin.,Date,true,false,draft,IDS.notifications.sent_date,,,
File Url,Đường dẫn file đính kèm.,Text,true,false,draft,IDS.notifications.file_url,,,
Created By Login Name,Người tạo (login_name của logins).,Text,true,false,draft,IDS.notifications.created_by,Denormalized — logins là bảng hệ thống out-of-scope.,,
Created Timestamp,Ngày tạo.,Timestamp,true,false,draft,IDS.notifications.created_date,,,
Last Updated By Login Name,Người sửa (login_name của logins).,Text,true,false,draft,IDS.notifications.last_updated_by,Denormalized — logins là bảng hệ thống out-of-scope.,,
Last Updated Timestamp,Ngày sửa.,Timestamp,true,false,draft,IDS.notifications.last_updated_date,,,
