attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Public Company Related Entity Id,Khóa đại diện cho quan hệ công ty mẹ/con/liên kết của công ty đại chúng.,Surrogate Key,false,true,draft,,PK surrogate.,,
Public Company Related Entity Code,Mã định danh (tự động tăng). BK.,Text,false,false,draft,IDS.company_relationship.id,BK chính. PK nguồn.,,
Source System Code,Mã nguồn dữ liệu.,Classification Value,false,false,draft,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,SOURCE_SYSTEM=IDS.company_relationship,
Public Company Id,FK đến công ty đại chúng.,Surrogate Key,false,false,draft,IDS.company_relationship.company_profile_id,FK target: Public Company.Public Company Id.,,
Public Company Code,Mã công ty đại chúng.,Text,false,false,draft,IDS.company_relationship.company_profile_id,FK target: Public Company.Public Company Code. Pair with Public Company Id.,,
Relationship Type Code,"Loại quan hệ (mẹ / con / liên doanh liên kết).",Classification Value,true,false,draft,IDS.company_relationship.relationship_type_cd,Scheme: IDS_COMPANY_RELATIONSHIP_TYPE.,IDS_COMPANY_RELATIONSHIP_TYPE,
Related Entity Name,Tên công ty liên quan (tiếng Việt).,Text,true,false,draft,IDS.company_relationship.full_name_vi,,,
Related Entity English Name,Tên công ty liên quan (tiếng Anh).,Text,true,false,draft,IDS.company_relationship.full_name_en,,,
Related Entity Business Registration Number,Mã số doanh nghiệp công ty liên quan.,Text,true,false,draft,IDS.company_relationship.business_reg_no,,,
Related Entity Charter Capital Amount,Vốn điều lệ thực góp công ty liên quan.,Currency Amount,true,false,draft,IDS.company_relationship.paid_in_capital,,,
Owned Share Quantity,Số cổ phiếu sở hữu trong công ty liên quan.,Small Counter,true,false,draft,IDS.company_relationship.owned_share_qty,,,
Ownership Ratio,Tỷ lệ phần trăm sở hữu.,Percentage,true,false,draft,IDS.company_relationship.ownership_ratio,,,
Effective From Date,Ngày bắt đầu hiệu lực quan hệ.,Date,true,false,draft,IDS.company_relationship.effective_from_date,,,
Effective To Date,Ngày kết thúc hiệu lực quan hệ.,Date,true,false,draft,IDS.company_relationship.effective_to_date,,,
Created By Login Name,Người tạo (login_name của logins).,Text,true,false,draft,IDS.company_relationship.created_by,Denormalized — logins là bảng hệ thống out-of-scope.,,
Created Timestamp,Ngày tạo.,Timestamp,true,false,draft,IDS.company_relationship.created_date,,,
Last Updated By Login Name,Người sửa (login_name của logins).,Text,true,false,draft,IDS.company_relationship.last_updated_by,Denormalized — logins là bảng hệ thống out-of-scope.,,
Last Updated Timestamp,Ngày sửa.,Timestamp,true,false,draft,IDS.company_relationship.last_updated_date,,,
