attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Periodic Report Form Column Template Id,Khóa đại diện cho cột biểu mẫu báo cáo định kỳ.,Surrogate Key,false,true,draft,,PK surrogate.,,
Periodic Report Form Column Template Code,Mã định danh (tự động tăng). BK.,Text,false,false,draft,IDS.rep_column.id,BK chính. PK nguồn.,,
Source System Code,Mã nguồn dữ liệu.,Classification Value,false,false,draft,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,SOURCE_SYSTEM=IDS.rep_column,
Periodic Report Form Id,FK đến biểu mẫu báo cáo định kỳ.,Surrogate Key,false,false,draft,IDS.rep_column.rep_form_id,FK target: Periodic Report Form.Periodic Report Form Id.,,
Periodic Report Form Code,Mã biểu mẫu báo cáo định kỳ.,Text,false,false,draft,IDS.rep_column.rep_form_id,Lookup pair: Periodic Report Form.Periodic Report Form Code. Pair with Periodic Report Form Id.,,
Column Name,Tên cột (tiếng Việt).,Text,true,false,draft,IDS.rep_column.col_name_vi,,,
Column English Name,Tên cột (tiếng Anh).,Text,true,false,draft,IDS.rep_column.col_name_en,,,
Column Index,Thứ tự cột.,Small Counter,true,false,draft,IDS.rep_column.col_index,,,
Duplicate Column Flag,Có cho phép nhân đôi cột (1=có / 0=không).,Boolean,true,false,draft,IDS.rep_column.duplicate_col_flg,,,
Column Data Type Code,"Kiểu dữ liệu của cột: n=number, t=text.",Classification Value,true,false,draft,IDS.rep_column.data_type_cd,Scheme: IDS_PERIODIC_FORM_COLUMN_DATA_TYPE.,IDS_PERIODIC_FORM_COLUMN_DATA_TYPE,
Column Formula,Công thức tính.,Text,true,false,draft,IDS.rep_column.col_formula,,,
Use Formula Flag,Có sử dụng công thức tính (1=có / 0=không).,Boolean,true,false,draft,IDS.rep_column.use_formula_flg,,,
Created By Login Name,Người tạo (login_name của logins).,Text,true,false,draft,IDS.rep_column.created_by,Denormalized — logins là bảng hệ thống out-of-scope.,,
Created Timestamp,Ngày tạo.,Timestamp,true,false,draft,IDS.rep_column.created_date,,,
Last Updated By Login Name,Người sửa (login_name của logins).,Text,true,false,draft,IDS.rep_column.last_updated_by,Denormalized — logins là bảng hệ thống out-of-scope.,,
Last Updated Timestamp,Ngày sửa.,Timestamp,true,false,draft,IDS.rep_column.last_updated_date,,,
