attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Public Company Legal Representative Id,Khóa đại diện cho người đại diện pháp luật/CBTT của công ty đại chúng.,Surrogate Key,false,true,draft,,PK surrogate.,,
Public Company Legal Representative Code,Mã định danh (tự động tăng). BK.,Text,false,false,draft,IDS.legal_representative.id,BK chính. PK nguồn.,,
Source System Code,Mã nguồn dữ liệu.,Classification Value,false,false,draft,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,SOURCE_SYSTEM=IDS.legal_representative,
Public Company Id,FK đến công ty đại chúng.,Surrogate Key,false,false,draft,IDS.legal_representative.company_profile_id,FK target: Public Company.Public Company Id.,,
Public Company Code,Mã công ty đại chúng.,Text,false,false,draft,IDS.legal_representative.company_profile_id,FK target: Public Company.Public Company Code. Pair with Public Company Id.,,
Full Name,Họ tên người đại diện.,Text,true,false,draft,IDS.legal_representative.name,,,
Position Title,Chức vụ.,Text,true,false,draft,IDS.legal_representative.position_title,Text tự do từ nguồn — không có scheme tài liệu hóa.,,
Appointment Date,Ngày bổ nhiệm.,Date,true,false,draft,IDS.legal_representative.appointment_date,,,
Representative Role Code,"Vai trò (0=người đại diện pháp luật, 1=người CBTT).",Classification Value,true,false,draft,IDS.legal_representative.representative_role,Scheme: IDS_REPRESENTATIVE_ROLE.,IDS_REPRESENTATIVE_ROLE,
Created By Login Name,Người tạo (login_name của logins).,Text,true,false,draft,IDS.legal_representative.created_by,Denormalized — logins là bảng hệ thống out-of-scope.,,
Created Timestamp,Ngày tạo.,Timestamp,true,false,draft,IDS.legal_representative.created_date,,,
Last Updated By Login Name,Người sửa (login_name của logins).,Text,true,false,draft,IDS.legal_representative.last_updated_by,Denormalized — logins là bảng hệ thống out-of-scope.,,
Last Updated Timestamp,Ngày sửa.,Timestamp,true,false,draft,IDS.legal_representative.last_updated_date,,,
