attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Inspection Decision Document Attachment Id,Khóa đại diện cho văn bản kèm quyết định thanh tra.,Surrogate Key,false,true,draft,,,,
Inspection Decision Document Attachment Code,Mã văn bản. Map từ PK ThanhTra.TT_QUYET_DINH_VAN_BAN.ID.,Text,false,false,draft,ThanhTra.TT_QUYET_DINH_VAN_BAN.ID,BK của entity.,,
Source System Code,Mã hệ thống nguồn.,Classification Value,false,false,draft,,,SOURCE_SYSTEM=ThanhTra.TT_QUYET_DINH_VAN_BAN,
Inspection Decision Id,FK đến Inspection Decision.,Surrogate Key,false,false,draft,ThanhTra.TT_QUYET_DINH_VAN_BAN.QUYET_DINH_ID,FK target: Inspection Decision.Inspection Decision Id.,,
Inspection Decision Code,Mã quyết định.,Text,false,false,draft,ThanhTra.TT_QUYET_DINH_VAN_BAN.QUYET_DINH_ID,Lookup pair: Inspection Decision.Inspection Decision Code. Pair with Inspection Decision Id.,,
Document Number,Số hiệu văn bản.,Text,true,false,draft,ThanhTra.TT_QUYET_DINH_VAN_BAN.SO_HIEU,,,
Document Name,Tên tài liệu.,Text,false,false,draft,ThanhTra.TT_QUYET_DINH_VAN_BAN.TEN_TAI_LIEU,,,
Page Sequence Number,Số thứ tự.,Small Counter,true,false,draft,ThanhTra.TT_QUYET_DINH_VAN_BAN.SO_THU_TU,,,
Page Count,Số trang.,Small Counter,true,false,draft,ThanhTra.TT_QUYET_DINH_VAN_BAN.SO_TRANG,,,
Document Source,Nguồn gốc tài liệu.,Text,true,false,draft,ThanhTra.TT_QUYET_DINH_VAN_BAN.NGUON_GOC_TAI_LIEU,,,
Attachment File Name,Tên file đính kèm.,Text,true,false,draft,ThanhTra.TT_QUYET_DINH_VAN_BAN.FILE_NAME,,,
Attachment File URL,Đường dẫn file.,Text,true,false,draft,ThanhTra.TT_QUYET_DINH_VAN_BAN.FILE_PATH,,,
Attachment File Size,Kích thước file (bytes).,Small Counter,true,false,draft,ThanhTra.TT_QUYET_DINH_VAN_BAN.FILE_SIZE,,,
