attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Fund Management Company Id,Khóa đại diện cho công ty quản lý quỹ.,Surrogate Key,false,true,draft,,,,
Fund Management Company Code,"Mã công ty quản lý quỹ. Map từ PK ThanhTra.DM_CONG_TY_QLQ.ID.",Text,false,false,draft,ThanhTra.DM_CONG_TY_QLQ.ID,"BK của entity — source ThanhTra.DM_CONG_TY_QLQ. Entity Fund Management Company cũng có source từ FMS.SECURITIES và FIMS.FUNDCOMPANY.",,
Source System Code,Mã hệ thống nguồn.,Classification Value,false,false,draft,,,SOURCE_SYSTEM=ThanhTra.DM_CONG_TY_QLQ,
Fund Management Company Name,Tên tiếng Việt công ty quản lý quỹ.,Text,false,false,draft,ThanhTra.DM_CONG_TY_QLQ.TEN_TIENG_VIET,,,
Fund Management Company English Name,Tên tiếng Anh công ty quản lý quỹ.,Text,true,false,draft,ThanhTra.DM_CONG_TY_QLQ.TEN_TIENG_ANH,,,
Fund Management Company Short Name,Tên viết tắt công ty quản lý quỹ.,Text,true,false,draft,ThanhTra.DM_CONG_TY_QLQ.TEN_VIET_TAT,,,
Company Type Code,Loại hình công ty.,Classification Value,true,false,draft,ThanhTra.DM_CONG_TY_QLQ.LOAI_HINH_CONG_TY,"Scheme: TT_COMPANY_TYPE.",,
Charter Capital Amount,Vốn điều lệ.,Currency Amount,true,false,draft,ThanhTra.DM_CONG_TY_QLQ.VON_DIEU_LE,,,
Fund Type Code,Loại quỹ (áp dụng cho quỹ đầu tư).,Classification Value,true,false,draft,ThanhTra.DM_CONG_TY_QLQ.LOAI_QUY,"Scheme: TT_FUND_TYPE.",,
Life Cycle Status Code,Trạng thái hoạt động.,Classification Value,true,false,draft,ThanhTra.DM_CONG_TY_QLQ.TRANG_THAI_HOAT_DONG,"Scheme: LIFE_CYCLE_STATUS.",,
Business License Number,Số giấy phép kinh doanh.,Text,true,false,draft,ThanhTra.DM_CONG_TY_QLQ.GIAY_PHEP_KINH_DOANH,,,
Website,Website chính thức.,Text,true,false,draft,ThanhTra.DM_CONG_TY_QLQ.WEBSITE,,,
