attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Risk Indicator Value Change Id,Khóa đại diện cho bản ghi thay đổi giá trị chỉ tiêu.,Surrogate Key,false,true,draft,,,,
Risk Indicator Value Change Code,Mã định danh bản ghi thay đổi. BK. Map từ PK bảng nguồn.,Text,false,false,draft,QLRR.risk_indicator_value_history.id,BK của entity.,,
Source System Code,Mã hệ thống nguồn.,Classification Value,false,false,draft,,,SOURCE_SYSTEM=QLRR.risk_indicator_value_history,
Risk Indicator Id,FK đến chỉ tiêu rủi ro.,Surrogate Key,false,false,draft,QLRR.risk_indicator_value_history.indicator_id,FK target: Risk Indicator.Risk Indicator Id.,,
Risk Indicator Code,Mã chỉ tiêu rủi ro.,Text,false,false,draft,QLRR.risk_indicator_value_history.indicator_id,Lookup pair: Risk Indicator.Risk Indicator Code. Pair with Risk Indicator Id.,,
Old Value,Giá trị cũ trước thay đổi (null nếu là lần tạo mới).,Text,true,false,draft,QLRR.risk_indicator_value_history.old_value,Lưu dạng Text — giá trị số thập phân.,,
New Value,Giá trị mới sau thay đổi (null nếu là xóa).,Text,true,false,draft,QLRR.risk_indicator_value_history.new_value,Lưu dạng Text — giá trị số thập phân.,,
Unit Code,"Đơn vị đo lường tại thời điểm thay đổi: 1=%, 2=Điểm, 3=Tỷ VND, …",Classification Value,true,false,draft,QLRR.risk_indicator_value_history.unit_code,Scheme: RISK_UNIT.,RISK_UNIT,
Data Source Code,"Nguồn dữ liệu sau thay đổi: 1=Investing, 2=Tổng cục Thống kê, 3=Ngân hàng Nhà nước, 4=Nội bộ, 5=HNX, 6=VSDC.",Classification Value,true,false,draft,QLRR.risk_indicator_value_history.source_code,Scheme: RISK_DATA_SOURCE.,RISK_DATA_SOURCE,
Data Origin Code,"Nguồn gốc dữ liệu sau thay đổi: 1=API CSDL tập trung, 2=User chỉnh sửa.",Classification Value,false,false,draft,QLRR.risk_indicator_value_history.data_origin,Scheme: RISK_DATA_ORIGIN.,RISK_DATA_ORIGIN,
Change Type Code,"Loại thay đổi: SYNC=đồng bộ tự động, UPDATE=chỉnh sửa thủ công.",Classification Value,false,false,draft,QLRR.risk_indicator_value_history.change_type,Scheme: RISK_INDICATOR_CHANGE_TYPE.,RISK_INDICATOR_CHANGE_TYPE,
Change By Id,User ID người thực hiện thay đổi (denormalized).,Text,true,false,draft,QLRR.risk_indicator_value_history.change_by_id,Denormalized — không có User entity trên Silver.,,
Change By Name,Tên người thực hiện thay đổi (denormalized).,Text,true,false,draft,QLRR.risk_indicator_value_history.change_by_name,Denormalized. Pair với Change By Id.,,
Change At,Thời điểm ghi nhận thay đổi.,Timestamp,false,false,draft,QLRR.risk_indicator_value_history.change_at,,,
