attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Risk Indicator Id,Khóa đại diện cho chỉ tiêu rủi ro (hệ thống hoặc tự tạo).,Surrogate Key,false,true,draft,,,,
Risk Indicator Code,Mã định danh duy nhất của chỉ tiêu. BK. Hệ thống: map từ risk_indicator.id; Tự tạo: map từ risk_indicator_custom.id với prefix 'CUS_'.,Text,false,false,draft,"QLRR.risk_indicator.id,QLRR.risk_indicator_custom.id",BK của entity. Hệ thống dùng risk_indicator.id; tự tạo dùng 'CUS_' + risk_indicator_custom.id để tránh conflict.,,
Source System Code,Mã hệ thống nguồn.,Classification Value,false,false,draft,,,SOURCE_SYSTEM=QLRR.risk_indicator,
Indicator Type Code,"Phân loại chỉ tiêu sau gộp: 1=Hệ thống (risk_indicator), 2=Tự tạo (risk_indicator_custom).",Classification Value,false,false,draft,,ETL-derived. Scheme: RISK_INDICATOR_TYPE.,RISK_INDICATOR_TYPE,
Indicator Name,"Tên chỉ tiêu (VD: GDP, CPI, Chỉ số VNIndex, Lạm phát Mỹ).",Text,false,false,draft,"QLRR.risk_indicator.indicator_name,QLRR.risk_indicator_custom.indicator_name",,,
Indicator Set Code,"Bộ chỉ tiêu: 1=Trong nước, 2=Quốc tế. Chỉ áp dụng cho chỉ tiêu hệ thống.",Classification Value,true,false,draft,QLRR.risk_indicator.set_code,Scheme: RISK_INDICATOR_SET. Nullable — chỉ tiêu tự tạo không có set_code.,RISK_INDICATOR_SET,
Business Key,"Mã nghiệp vụ chỉ tiêu hệ thống (VD: GDP_VN, CPI_VN). Chỉ có ở chỉ tiêu hệ thống.",Text,true,false,draft,QLRR.risk_indicator.indicator_code,Nullable — chỉ tiêu tự tạo không có indicator_code.,,
Risk Indicator Category Id,FK đến nhóm chỉ tiêu rủi ro.,Surrogate Key,true,false,draft,QLRR.risk_indicator.category_id,FK target: Risk Indicator Category.Risk Indicator Category Id. Nullable — chỉ tiêu tự tạo không có category.,,
Risk Indicator Category Code,Mã nhóm chỉ tiêu rủi ro.,Text,true,false,draft,QLRR.risk_indicator.category_id,Lookup pair: Risk Indicator Category.Risk Indicator Category Code. Pair with Risk Indicator Category Id. Nullable — chỉ tiêu tự tạo không có category.,,
Unit Code,"Đơn vị mặc định: 1=%, 2=Điểm, 3=Tỷ VND, 4=Triệu USD, 5=Hợp đồng, 6=Cổ phiếu, 7=Công ty, 8=VND, 9=Số tài khoản, 10=Đơn vị tính.",Classification Value,true,false,draft,"QLRR.risk_indicator.unit_code,QLRR.risk_indicator_custom.unit_code",Scheme: RISK_UNIT.,RISK_UNIT,
Data Source Code,"Nguồn dữ liệu mặc định: 1=Investing, 2=Tổng cục Thống kê, 3=Ngân hàng Nhà nước, 4=Nội bộ, 5=HNX, 6=VSDC.",Classification Value,true,false,draft,"QLRR.risk_indicator.source_code,QLRR.risk_indicator_custom.source_code",Scheme: RISK_DATA_SOURCE.,RISK_DATA_SOURCE,
Period Type Code,"Tần suất chỉ tiêu: 1=Ngày, 2=Tháng, 3=Quý, 4=Năm.",Classification Value,true,false,draft,"QLRR.risk_indicator.period_type,QLRR.risk_indicator_custom.period_type",Scheme: RISK_PERIOD_TYPE.,RISK_PERIOD_TYPE,
Last Sync Time,Thời điểm đồng bộ dữ liệu gần nhất. Chỉ áp dụng cho chỉ tiêu hệ thống.,Timestamp,true,false,draft,QLRR.risk_indicator.last_sync_time,Nullable — chỉ tiêu tự tạo không có last_sync_time.,,
Display Order,Thứ tự hiển thị của chỉ tiêu trên màn hình.,Small Counter,true,false,draft,QLRR.risk_indicator.display_order,Nullable — chỉ tiêu tự tạo không có display_order.,,
Display Flag,"Có hiển thị trên màn hình không: 0=Không, 1=Có. Chỉ áp dụng cho chỉ tiêu hệ thống.",Boolean,true,false,draft,QLRR.risk_indicator.is_display,Nullable — chỉ tiêu tự tạo không có is_display.,,
Active Flag,"Trạng thái hoạt động: 0=Không hoạt động, 1=Hoạt động.",Boolean,false,false,draft,"QLRR.risk_indicator.status,QLRR.risk_indicator_custom.status",,,
