attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Securities Order Id,Khóa đại diện cho sự kiện lệnh giao dịch chứng khoán.,Surrogate Key,false,true,draft,,"PK surrogate. Entity ""Securities Order"" gộp Order_HOSE + Order_HNX phân biệt qua Market Id Code.",,
Securities Order Code,Mã định danh logic của lệnh (17 ký tự). BK chính.,Text,false,false,draft,OrderTrade.Order_HNX.order ID,"BK chính. Order ID ổn định hơn Order Reception Number (reset mỗi ngày). Unique trong luồng KRX.",,
Order Accept Number,Số định danh lệnh tại KRX tại thời điểm tiếp nhận. Tăng dần — unique trong ngày.,Text,false,false,draft,OrderTrade.Order_HNX.Order Reception Number,"BK phụ HNX — tương đương Order Accept # của HOSE. Unique trong (Trade Date + Symbol). Nguồn Number(11) — ETL convert sang string.",,
Source System Code,Mã hệ thống nguồn.,Classification Value,false,false,draft,,,SOURCE_SYSTEM=OrderTrade.Order_HNX,
Trade Date,Ngày giao dịch (yyyymmdd).,Date,false,false,draft,OrderTrade.Order_HNX.Trade date,Nguồn Character(8) — ETL parse sang date.,,
Order Date,Ngày ghi nhận lệnh (yyyymmdd).,Date,true,false,draft,OrderTrade.Order_HNX.Order Date,Nguồn Character(8) — ETL parse sang date.,,
Order Time,Thời điểm KRX matching engine tiếp nhận lệnh (hh24misss — 9 ký tự kể cả phần trăm giây).,Text,true,false,draft,OrderTrade.Order_HNX.order accept time,"HNX có độ phân giải cao hơn HOSE (9 vs 6 ký tự). Lưu Text vì không có ngày kèm theo.",,
Market Id Code,Mã thị trường HNX: STX/UPX/BDX/DVX/HCX.,Classification Value,false,false,draft,OrderTrade.Order_HNX.Market ID,Scheme: ORDERTRADE_MARKET_ID.,ORDERTRADE_MARKET_ID,
Symbol Code,Mã định danh chứng khoán (ISIN hoặc mã sàn).,Text,false,false,draft,OrderTrade.Order_HNX.Issue Code,FK suy luận đến Instrument ngoài scope — lưu Text denormalized.,,
Board Type Code,Loại bảng giao dịch (G1/G2/.../T1.../R1).,Classification Value,false,false,draft,OrderTrade.Order_HNX.Board ID,Scheme: ORDERTRADE_BOARD_TYPE.,ORDERTRADE_BOARD_TYPE,
Session Code,Phiên giao dịch (00/10/20/30/40/80/90/99...).,Classification Value,false,false,draft,OrderTrade.Order_HNX.Session ID,Scheme: ORDERTRADE_SESSION.,ORDERTRADE_SESSION,
Order Action Type Code,Loại action lệnh: 1=New / 2=Replace / 3=Cancel.,Classification Value,false,false,draft,OrderTrade.Order_HNX.Replace/cancel classification code,"Scheme: ORDERTRADE_ORDER_ACTION_TYPE. HNX dùng mã 1/2/3 — HOSE dùng N/M/C. ETL cần chuẩn hóa về cùng bộ giá trị (xem HLD 6d).",ORDERTRADE_ORDER_ACTION_TYPE,
Side Code,Chiều lệnh: 1=Sell / 2=Buy / 3=Sell/Buy.,Indicator,false,false,draft,OrderTrade.Order_HNX.Sell/Buy Classification Code,"HNX dùng 1/2/3 thay vì B/S như HOSE. ETL cần chuẩn hóa về cùng bộ giá trị trên entity gộp (đề xuất: B/S/X).",,
Order Type Code,Loại lệnh theo giá: 1=Market / 2=Limit / 3=Stop Market / 4=Stop Limit / X=Same side limit / Y=Contrary side limit.,Classification Value,false,false,draft,OrderTrade.Order_HNX.Order Type Code,"Scheme: ORDERTRADE_ORDER_TYPE. HNX có thêm X và Y so với HOSE.",ORDERTRADE_ORDER_TYPE,
Order Condition Code,Điều kiện khớp lệnh: 0=FAS / 1=GTC / 2=ATO / 3=FAK / 4=FOK / 6=GTD / 7=ATC / 9=MTL.,Classification Value,true,false,draft,OrderTrade.Order_HNX.Order Condition Code,Scheme: ORDERTRADE_ORDER_CONDITION.,ORDERTRADE_ORDER_CONDITION,
Client House Type Code,Phân loại giao dịch: 10=Client trade / 30=House trade.,Classification Value,false,false,draft,OrderTrade.Order_HNX.Client/House Classification Code,Scheme: ORDERTRADE_CLIENT_HOUSE_TYPE.,ORDERTRADE_CLIENT_HOUSE_TYPE,
Investor Type Code,Phân loại nhà đầu tư theo chuẩn KRX: 1000=CTCK / 2000=BH / 3000=Quỹ / 4000=Ngân hàng / 7100=Tổ chức / 8000=Cá nhân.,Classification Value,true,false,draft,OrderTrade.Order_HNX.Investor Classification Code,"Scheme: ORDERTRADE_INVESTOR_TYPE. HNX dùng mã 4 chữ số khác HOSE — cần profile mapping (xem HLD T1-02).",ORDERTRADE_INVESTOR_TYPE,
Foreign Investor Type Code,Phân loại nhà đầu tư nước ngoài: 00=Không / 10=NN cư trú / 20=NN không cư trú.,Classification Value,true,false,draft,OrderTrade.Order_HNX.Foreign Investor Type Code,Scheme: ORDERTRADE_FOREIGN_INVESTOR_TYPE.,ORDERTRADE_FOREIGN_INVESTOR_TYPE,
Order Reject Reason Code,Mã lý do từ chối lệnh (chỉ có giá trị khi bị Reject).,Text,true,false,draft,OrderTrade.Order_HNX.Order Reject Reason Code,"Chỉ có trên HNX — nullable trên entity gộp. Nguồn Character(4). Lưu Text vì chưa profile bộ giá trị đầy đủ.",,
Order Price,Giá đặt lệnh (0 nếu Market order hoặc lệnh hủy).,Currency Amount,true,false,draft,OrderTrade.Order_HNX.Order Price,"Nguồn Number(15) — khớp domain. Nullable vì Market order giá trị 0.",,
Order Volume,Khối lượng đặt lệnh.,Small Counter,false,false,draft,OrderTrade.Order_HNX.Order Quantity,Nguồn Number(10).,,
Public Volume,Khối lượng hiển thị công khai của Iceberg order (nhỏ hơn hoặc bằng Order Volume).,Small Counter,true,false,draft,OrderTrade.Order_HNX.Public quantity,"Chỉ có trên HNX Iceberg order — nullable trên entity gộp. NULL nếu không phải Iceberg.",,
Condition Price,Giá kích hoạt của Stop order.,Currency Amount,true,false,draft,OrderTrade.Order_HNX.Condition price,"Chỉ có trên HNX Stop order — nullable trên entity gộp. NULL nếu không phải Stop order.",,
Remaining Volume,Khối lượng còn lại chưa khớp.,Small Counter,true,false,draft,OrderTrade.Order_HNX.Order Remaining Quantity,Nguồn Number(10).,,
Member Code,Mã thành viên giao dịch (CTCK) do Sở cấp.,Text,false,false,draft,OrderTrade.Order_HNX.Member ID,FK suy luận đến Member ngoài scope — lưu Text denormalized.,,
Account Number,Mã tài khoản giao dịch của nhà đầu tư tại CTCK.,Text,false,false,draft,OrderTrade.Order_HNX.Account Number,FK suy luận đến Account ngoài scope — lưu Text denormalized.,,
Orig Securities Order Code,Order ID của lệnh gốc khi sửa/hủy (17 ký tự). Trống nếu là lệnh mới.,Text,true,false,draft,OrderTrade.Order_HNX.Original order ID,"Self-reference về Securities Order Code của lệnh gốc.",,
Orig Order Accept Number,Order Reception Number của lệnh gốc khi sửa/hủy. Trống nếu là lệnh mới.,Text,true,false,draft,OrderTrade.Order_HNX.Original Order Reception Number,"BK phụ của lệnh gốc — tương đương Orig Order Accept Number HOSE. Nguồn Number(11) — ETL convert sang string.",,
Orig Order Type Code,Loại lệnh của lệnh gốc trước khi sửa.,Classification Value,true,false,draft,OrderTrade.Order_HNX.Original Order Type Code,"Scheme: ORDERTRADE_ORDER_TYPE. Snapshot loại lệnh gốc tại thời điểm sửa — chỉ có trên HNX.",ORDERTRADE_ORDER_TYPE,
Quote Request Type Code,Loại yêu cầu báo giá RFQ: 1=Request / 2=Cancel / 3=Confirm / 4=Reject.,Classification Value,true,false,draft,OrderTrade.Order_HNX.Quote Request Type,"Scheme: ORDERTRADE_QUOTE_REQUEST_TYPE. Chỉ có trên HNX (thị trường phái sinh/repo) — nullable trên entity gộp.",ORDERTRADE_QUOTE_REQUEST_TYPE,
Auto Cancel Reason Code,Lý do tự động hủy lệnh: 0=n/a / 1=Condition / 2=Batch / 3=Kill Switch / 4=Disconnect / 5=Price limit.,Classification Value,true,false,draft,OrderTrade.Order_HNX.Automated Cancel Processing Classification,"Scheme: ORDERTRADE_AUTO_CANCEL_REASON. Chỉ có trên HNX — nullable trên entity gộp.",ORDERTRADE_AUTO_CANCEL_REASON,
Reference Sequence Number,Số thứ tự message trong luồng dữ liệu HNX (tăng dần từ 1).,Text,true,false,draft,OrderTrade.Order_HNX.Message Sequence,Metadata luồng dữ liệu — dùng để audit/trace event order.,,
