Target,Bảng đích,,,,,,,,,
Database,Schema,Table Name,ETL Handle,,,,Description,Last update,Update by,Update reason
,silver,Securities Practitioner License Application,SCD4A,,,,Hồ sơ đăng ký cấp/cấp lại/gia hạn chứng chỉ hành nghề chứng khoán. Ghi nhận đầy đủ thông tin người nộp và kết quả xử lý.,,,
Input,Bảng / CTE nguồn,,,,,,,,,
#,Source Type,Schema,Table Name,Alias,Select Fields,Filter,Description,Last update,Update by,Update reason
1,physical_table,bronze,APPLICATIONS,ap,"id, professionalid, certificateid, statusid, certificaterecordid, previouscertificateid, previouscertificaterecordid, examsessionid, assigneeid, infoverifyid, applicationcode, title, registrationtype, applicationtype, submissiondate, supplementdate, supplementletterdate, reissuereason, rejectionreason, certificatenumber, issuedate, previouscertificatenumber, previousissuedate, reissuehsm, certificatereceiptmethod, certificatereceiptaddress, certificatereceiptphone, receiptstatus, isviolated, isdateexploitable, note, createdby, updatedby, createdat, updatedat","data_date = to_date('{{ var(""etl_date"") }}', 'yyyy-MM-dd')",,,,
Relationship,Quan hệ giữa các bảng / CTE nguồn,,,,,,,,,
#,Main Alias,Join Type,Join Alias,Join On,,,Description,Last update,Update by,Update reason
,,,,,,,,,,
Mapping,Mapping trường nguồn → trường đích,,,,,,,,,
#,Target Column,Transformation,Data Type,,,,Description,Last update,Update by,Update reason
1,license_application_id,"hash_id('NHNCK_Applications', ap.id)",string,,,,Id tự sinh (surrogate key),,,
2,license_application_code,ap.id,string,,,,Mã định danh (tự động tăng). BK,,,
3,source_system_code,'NHNCK_Applications',string,,,,Mã nguồn dữ liệu,,,
4,practitioner_id,"hash_id('NHNCK_Professionals', ap.professionalid)",string,,,,FK đến Securities Practitioner,,,
5,practitioner_code,ap.professionalid,string,,,,Mã người hành nghề,,,
6,certificate_type_code,ap.certificateid,string,,,,Mã loại chứng chỉ đăng ký,,,
7,application_status_code,ap.statusid,string,,,,Trạng thái hồ sơ (FK → ApplicationStatuses),,,
8,license_certificate_document_id,"hash_id('NHNCK_CertificateRecords', ap.certificaterecordid)",string,,,,FK đến CCHN đã được cấp (nếu có),,,
9,license_certificate_document_code,ap.certificaterecordid,string,,,,Mã CCHN đã cấp,,,
10,previous_certificate_type_code,ap.previouscertificateid,string,,,,Mã loại chứng chỉ trước đó,,,
11,previous_license_certificate_document_id,"hash_id('NHNCK_CertificateRecords', ap.previouscertificaterecordid)",string,,,,FK đến CCHN trước đó,,,
12,previous_license_certificate_document_code,ap.previouscertificaterecordid,string,,,,Mã CCHN trước đó,,,
13,examination_assessment_id,"hash_id('NHNCK_ExamSessions', ap.examsessionid)",string,,,,FK đến đợt thi (nếu hồ sơ gắn với kỳ thi),,,
14,examination_assessment_code,ap.examsessionid,string,,,,Mã đợt thi,,,
15,assignee_officer_id,,string,,,,FK đến cán bộ xử lý,,,
16,assignee_officer_code,ap.assigneeid,string,,,,Mã cán bộ xử lý,,,
17,license_application_verification_status_id,"hash_id('NHNCK_VerifyApplicationStatuses', ap.infoverifyid)",string,,,,FK đến yêu cầu phê duyệt lãnh đạo,,,
18,license_application_verification_status_code,ap.infoverifyid,string,,,,Mã yêu cầu phê duyệt,,,
19,application_code,ap.applicationcode,string,,,,Mã hồ sơ (mã nghiệp vụ),,,
20,application_title,ap.title,string,,,,Tiêu đề hồ sơ,,,
21,registration_type_code,ap.registrationtype,string,,,,Loại đăng ký,,,
22,application_type_code,ap.applicationtype,string,,,,Loại hồ sơ,,,
23,submission_date,ap.submissiondate,date,,,,Ngày nộp hồ sơ,,,
24,supplement_date,ap.supplementdate,date,,,,Ngày bổ sung hồ sơ,,,
25,supplement_letter_date,ap.supplementletterdate,date,,,,Ngày thư yêu cầu bổ sung,,,
26,reissue_reason,ap.reissuereason,string,,,,Lý do cấp lại,,,
27,rejection_reason,ap.rejectionreason,string,,,,Lý do từ chối,,,
28,certificate_number,ap.certificatenumber,string,,,,Số chứng chỉ (snapshot tại thời điểm cấp),,,
29,issue_date,ap.issuedate,date,,,,Ngày cấp chứng chỉ (snapshot),,,
30,previous_certificate_number,ap.previouscertificatenumber,string,,,,Số chứng chỉ trước đó (snapshot),,,
31,previous_issue_date,ap.previousissuedate,date,,,,Ngày cấp chứng chỉ trước đó (snapshot),,,
32,reissue_hsm_code,ap.reissuehsm,string,,,,Mã tái cấp HSM,,,
33,certificate_receipt_method_code,ap.certificatereceiptmethod,string,,,,Phương thức nhận chứng chỉ,,,
34,certificate_receipt_address,ap.certificatereceiptaddress,string,,,,Địa chỉ nhận chứng chỉ,,,
35,certificate_receipt_phone,ap.certificatereceiptphone,string,,,,Số điện thoại nhận chứng chỉ,,,
36,receipt_status_code,ap.receiptstatus,string,,,,Trạng thái nhận chứng chỉ,,,
37,is_violated_indicator,ap.isviolated,string,,,,Cờ vi phạm,,,
38,is_date_exploitable_indicator,ap.isdateexploitable,date,,,,Cờ khai thác theo ngày,,,
39,application_note,ap.note,string,,,,Ghi chú,,,
40,created_by_officer_id,,string,,,,FK đến Officer,,,
41,created_by_officer_code,ap.createdby,string,,,,Mã người tạo,,,
42,updated_by_officer_id,,string,,,,FK đến Officer,,,
43,updated_by_officer_code,ap.updatedby,string,,,,Mã người cập nhật,,,
44,created_timestamp,ap.createdat,timestamp,,,,Ngày tạo,,,
45,updated_timestamp,ap.updatedat,timestamp,,,,Ngày cập nhật,,,
Final Filter,Điều kiện lọc của Main Transform,,,,,,,,,
#,Clause Type,Expression,,,,,Description,Last update,Update by,Update reason
