attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Market Surveillance Account Relationship Analysis Result Id,Khóa đại diện cho kết quả phân tích quan hệ tài khoản.,Surrogate Key,false,true,draft,,,,
Market Surveillance Account Relationship Analysis Result Code,PK kỹ thuật từ bảng nguồn. BK.,Text,false,false,draft,GSGD.analysis_account_relationship.id,BK chính. Map từ PK nguồn.,,
Source System Code,Mã nguồn dữ liệu.,Classification Value,false,false,draft,,,SOURCE_SYSTEM=GSGD.analysis_account_relationship,
Market Surveillance Case Id,FK đến vụ việc giám sát.,Surrogate Key,false,false,draft,GSGD.analysis_account_relationship.case_file_id,FK target: Market Surveillance Case.Market Surveillance Case Id.,,
Market Surveillance Case Code,Mã vụ việc. Denormalized.,Text,false,false,draft,GSGD.analysis_account_relationship.case_file_id,FK target: Market Surveillance Case.Market Surveillance Case Code. Pair with Market Surveillance Case Id.,,
Investor Account Relationship Id,FK đến mối quan hệ tài khoản nghi vấn.,Surrogate Key,true,false,draft,GSGD.analysis_account_relationship.relationship_id,FK target: Investor Account Relationship.Investor Account Relationship Id. FK suy luận.,,
Investor Account Relationship Code,Mã mối quan hệ tài khoản. Denormalized.,Text,true,false,draft,GSGD.analysis_account_relationship.relationship_id,FK target: Investor Account Relationship.Investor Account Relationship Code. Pair with Investor Account Relationship Id.,,
Workflow Type Code,"Loại quy trình: 1=Sơ bộ, 2=Thao túng, 3=Nội gián, 4=Liên thị trường.",Classification Value,false,false,draft,GSGD.analysis_account_relationship.workflow_type,Scheme: GSGD_WORKFLOW_TYPE.,GSGD_WORKFLOW_TYPE,
Result Type Code,"Loại kết quả: 1=Kết quả phân tích, 2=Kết quả kiểm tra.",Classification Value,false,false,draft,GSGD.analysis_account_relationship.result_type,Scheme: GSGD_RESULT_TYPE.,GSGD_RESULT_TYPE,
Analysis Date,Ngày phân tích.,Date,false,false,draft,GSGD.analysis_account_relationship.analysis_date,,,
