attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Market Surveillance Analysis Execution Log Id,Khóa đại diện cho log thực thi phân tích biểu mẫu.,Surrogate Key,false,true,draft,,,,
Market Surveillance Analysis Execution Log Code,PK kỹ thuật từ bảng nguồn. BK.,Text,false,false,draft,GSGD.analysis_execution_log.id,BK chính. Map từ PK nguồn.,,
Source System Code,Mã nguồn dữ liệu.,Classification Value,false,false,draft,,,SOURCE_SYSTEM=GSGD.analysis_execution_log,
Market Surveillance Case Id,FK đến vụ việc giám sát.,Surrogate Key,false,false,draft,GSGD.analysis_execution_log.case_file_id,FK target: Market Surveillance Case.Market Surveillance Case Id.,,
Market Surveillance Case Code,Mã vụ việc. Denormalized.,Text,false,false,draft,GSGD.analysis_execution_log.case_file_id,Lookup pair: Market Surveillance Case.Market Surveillance Case Code. Pair with Market Surveillance Case Id.,,
Analysis Name,Tên phân tích biểu mẫu.,Text,true,false,draft,GSGD.analysis_execution_log.analysis _name,,,
Workflow Type Code,"Loại quy trình: 1=Sơ bộ, 2=Thao túng, 3=Nội gián, 4=Liên thị trường.",Classification Value,true,false,draft,GSGD.analysis_execution_log.workflow_type,Scheme: GSGD_WORKFLOW_TYPE.,GSGD_WORKFLOW_TYPE,
Template Type Code,"Loại biểu mẫu: 1=Báo cáo tổng hợp, 2=Báo cáo phân tích.",Classification Value,true,false,draft,GSGD.analysis_execution_log.template_type,Scheme: GSGD_TEMPLATE_TYPE.,GSGD_TEMPLATE_TYPE,
Start Time,Thời gian bắt đầu phân tích.,Timestamp,true,false,draft,GSGD.analysis_execution_log.start_time,,,
End Time,Thời gian kết thúc phân tích.,Timestamp,true,false,draft,GSGD.analysis_execution_log.end_time,,,
Execution Status Code,"Trạng thái thực thi: 0=Inactive, 1=Active.",Classification Value,true,false,draft,GSGD.analysis_execution_log.status,Scheme: GSGD_EXECUTION_STATUS.,GSGD_EXECUTION_STATUS,
Request Param,Thông tin parameters đầu vào.,Text,true,false,draft,GSGD.analysis_execution_log.request_param,,,
Error Message,Thông báo lỗi (nếu có).,Text,true,false,draft,GSGD.analysis_execution_log.error_message,,,
File Path,Đường dẫn file output phân tích.,Text,true,false,draft,GSGD.analysis_execution_log.path,,,
File Name,Tên file output phân tích.,Text,true,false,draft,GSGD.analysis_execution_log.file_name,,,
