"datamart_entity","datamart_table","datamart_attribute","datamart_column","nullable","data_domain","data_type","key","description","etl_logic","etl_logic_type","source_entity","atomic_table","source_attribute","atomic_column"
"Fact Foreign Proprietary Trading Index Snapshot","fct_foreign_proprietary_trading_index_snpst","Snapshot Date Dimension Id","snpst_dt_dim_id","false","Surrogate Dimension Key","string","FK","FK tới Calendar Date Dimension theo ngày giao dịch","LOOKUP cdr_dt_dim ON cdr_dt_dim.cdr_dt = securities_trade.trade_dt AND securities_trade.trade_dt = :etl_date","lookup_date","Securities Trade","securities_trade","Trade Date","trade_dt"
"Fact Foreign Proprietary Trading Index Snapshot","fct_foreign_proprietary_trading_index_snpst","Index Constituent Dimension Id","index_constituent_dim_id","false","Surrogate Dimension Key","string","FK","FK tới Index Constituent Dimension (rổ chỉ số mà mã CK đang xét thuộc về)","INNER JOIN index_constituent_snapshot ON index_constituent_snapshot.symbol = securities_trade.security_symbol_code AND index_constituent_snapshot.trading_dt = securities_trade.trade_dt → LOOKUP index_constituent_dim ON index_constituent_dim.index_code = index_constituent_snapshot.index_code","lookup_dim","Securities Trade","securities_trade / index_constituent_snapshot","Security Symbol Code / Index Code","security_symbol_code / index_code"
"Fact Foreign Proprietary Trading Index Snapshot","fct_foreign_proprietary_trading_index_snpst","Foreign Investor Total Buy Volume","foreign_investor_total_buy_vol","false","Small Counter","int","DD","Khối lượng mua của NĐTNN theo chỉ số trong ngày","INNER JOIN index_constituent_snapshot ON index_constituent_snapshot.symbol = securities_trade.security_symbol_code AND index_constituent_snapshot.trading_dt = securities_trade.trade_dt AND securities_trade.buy_foreign_investor_tp_code<>'00' → SUM(securities_trade.execution_vol) GROUP BY securities_trade.trade_dt, index_constituent_snapshot.index_code","join_atomic","Securities Trade","securities_trade / index_constituent_snapshot","Execution Volume / Board Type Code / Buy or Sell Foreign Investor Type Code or Client House Classification Code / Index Code","execution_vol / board_tp_code / .../ index_code"
"Fact Foreign Proprietary Trading Index Snapshot","fct_foreign_proprietary_trading_index_snpst","Foreign Investor Total Sell Volume","foreign_investor_total_sell_vol","false","Small Counter","int","DD","Khối lượng bán của NĐTNN theo chỉ số trong ngày","INNER JOIN index_constituent_snapshot ON index_constituent_snapshot.symbol = securities_trade.security_symbol_code AND index_constituent_snapshot.trading_dt = securities_trade.trade_dt AND securities_trade.sell_foreign_investor_tp_code<>'00' → SUM(securities_trade.execution_vol) GROUP BY securities_trade.trade_dt, index_constituent_snapshot.index_code","join_atomic","Securities Trade","securities_trade / index_constituent_snapshot","Execution Volume / Board Type Code / Buy or Sell Foreign Investor Type Code or Client House Classification Code / Index Code","execution_vol / board_tp_code / .../ index_code"
"Fact Foreign Proprietary Trading Index Snapshot","fct_foreign_proprietary_trading_index_snpst","Foreign Investor Total Buy Value","foreign_investor_total_buy_val","false","Currency Amount","decimal(23,2)","DD","Giá trị mua của NĐTNN theo chỉ số trong ngày","INNER JOIN index_constituent_snapshot ON index_constituent_snapshot.symbol = securities_trade.security_symbol_code AND index_constituent_snapshot.trading_dt = securities_trade.trade_dt AND securities_trade.buy_foreign_investor_tp_code<>'00' → SUM(securities_trade.execution_val) GROUP BY securities_trade.trade_dt, index_constituent_snapshot.index_code","join_atomic","Securities Trade","securities_trade / index_constituent_snapshot","Execution Value / Board Type Code / Buy or Sell Foreign Investor Type Code or Client House Classification Code / Index Code","execution_val / board_tp_code / .../ index_code"
"Fact Foreign Proprietary Trading Index Snapshot","fct_foreign_proprietary_trading_index_snpst","Foreign Investor Total Sell Value","foreign_investor_total_sell_val","false","Currency Amount","decimal(23,2)","DD","Giá trị bán của NĐTNN theo chỉ số trong ngày","INNER JOIN index_constituent_snapshot ON index_constituent_snapshot.symbol = securities_trade.security_symbol_code AND index_constituent_snapshot.trading_dt = securities_trade.trade_dt AND securities_trade.sell_foreign_investor_tp_code<>'00' → SUM(securities_trade.execution_val) GROUP BY securities_trade.trade_dt, index_constituent_snapshot.index_code","join_atomic","Securities Trade","securities_trade / index_constituent_snapshot","Execution Value / Board Type Code / Buy or Sell Foreign Investor Type Code or Client House Classification Code / Index Code","execution_val / board_tp_code / .../ index_code"
"Fact Foreign Proprietary Trading Index Snapshot","fct_foreign_proprietary_trading_index_snpst","Foreign Investor Negotiated Buy Volume","foreign_investor_negotiated_buy_vol","false","Small Counter","int","DD","Khối lượng mua thỏa thuận của NĐTNN theo chỉ số trong ngày","INNER JOIN index_constituent_snapshot ON index_constituent_snapshot.symbol = securities_trade.security_symbol_code AND index_constituent_snapshot.trading_dt = securities_trade.trade_dt AND securities_trade.buy_foreign_investor_tp_code<>'00' AND securities_trade.board_tp_code IN ('T1','T2','T3','T4','T6','R1') → SUM(securities_trade.execution_vol) GROUP BY securities_trade.trade_dt, index_constituent_snapshot.index_code","join_atomic","Securities Trade","securities_trade / index_constituent_snapshot","Execution Volume / Board Type Code / Buy or Sell Foreign Investor Type Code or Client House Classification Code / Index Code","execution_vol / board_tp_code / .../ index_code"
"Fact Foreign Proprietary Trading Index Snapshot","fct_foreign_proprietary_trading_index_snpst","Foreign Investor Negotiated Sell Volume","foreign_investor_negotiated_sell_vol","false","Small Counter","int","DD","Khối lượng bán thỏa thuận của NĐTNN theo chỉ số trong ngày","INNER JOIN index_constituent_snapshot ON index_constituent_snapshot.symbol = securities_trade.security_symbol_code AND index_constituent_snapshot.trading_dt = securities_trade.trade_dt AND securities_trade.sell_foreign_investor_tp_code<>'00' AND securities_trade.board_tp_code IN ('T1','T2','T3','T4','T6','R1') → SUM(securities_trade.execution_vol) GROUP BY securities_trade.trade_dt, index_constituent_snapshot.index_code","join_atomic","Securities Trade","securities_trade / index_constituent_snapshot","Execution Volume / Board Type Code / Buy or Sell Foreign Investor Type Code or Client House Classification Code / Index Code","execution_vol / board_tp_code / .../ index_code"
"Fact Foreign Proprietary Trading Index Snapshot","fct_foreign_proprietary_trading_index_snpst","Foreign Investor Negotiated Buy Value","foreign_investor_negotiated_buy_val","false","Currency Amount","decimal(23,2)","DD","Giá trị mua thỏa thuận của NĐTNN theo chỉ số trong ngày","INNER JOIN index_constituent_snapshot ON index_constituent_snapshot.symbol = securities_trade.security_symbol_code AND index_constituent_snapshot.trading_dt = securities_trade.trade_dt AND securities_trade.buy_foreign_investor_tp_code<>'00' AND securities_trade.board_tp_code IN ('T1','T2','T3','T4','T6','R1') → SUM(securities_trade.execution_val) GROUP BY securities_trade.trade_dt, index_constituent_snapshot.index_code","join_atomic","Securities Trade","securities_trade / index_constituent_snapshot","Execution Value / Board Type Code / Buy or Sell Foreign Investor Type Code or Client House Classification Code / Index Code","execution_val / board_tp_code / .../ index_code"
"Fact Foreign Proprietary Trading Index Snapshot","fct_foreign_proprietary_trading_index_snpst","Foreign Investor Negotiated Sell Value","foreign_investor_negotiated_sell_val","false","Currency Amount","decimal(23,2)","DD","Giá trị bán thỏa thuận của NĐTNN theo chỉ số trong ngày","INNER JOIN index_constituent_snapshot ON index_constituent_snapshot.symbol = securities_trade.security_symbol_code AND index_constituent_snapshot.trading_dt = securities_trade.trade_dt AND securities_trade.sell_foreign_investor_tp_code<>'00' AND securities_trade.board_tp_code IN ('T1','T2','T3','T4','T6','R1') → SUM(securities_trade.execution_val) GROUP BY securities_trade.trade_dt, index_constituent_snapshot.index_code","join_atomic","Securities Trade","securities_trade / index_constituent_snapshot","Execution Value / Board Type Code / Buy or Sell Foreign Investor Type Code or Client House Classification Code / Index Code","execution_val / board_tp_code / .../ index_code"
"Fact Foreign Proprietary Trading Index Snapshot","fct_foreign_proprietary_trading_index_snpst","Foreign Investor Matched Buy Volume","foreign_investor_matched_buy_vol","false","Small Counter","int","DD","Khối lượng mua khớp lệnh của NĐTNN theo chỉ số trong ngày","INNER JOIN index_constituent_snapshot ON index_constituent_snapshot.symbol = securities_trade.security_symbol_code AND index_constituent_snapshot.trading_dt = securities_trade.trade_dt AND securities_trade.buy_foreign_investor_tp_code<>'00' AND securities_trade.board_tp_code IN ('G1','G2','G3','G4','G7','G8') → SUM(securities_trade.execution_vol) GROUP BY securities_trade.trade_dt, index_constituent_snapshot.index_code","join_atomic","Securities Trade","securities_trade / index_constituent_snapshot","Execution Volume / Board Type Code / Buy or Sell Foreign Investor Type Code or Client House Classification Code / Index Code","execution_vol / board_tp_code / .../ index_code"
"Fact Foreign Proprietary Trading Index Snapshot","fct_foreign_proprietary_trading_index_snpst","Foreign Investor Matched Sell Volume","foreign_investor_matched_sell_vol","false","Small Counter","int","DD","Khối lượng bán khớp lệnh của NĐTNN theo chỉ số trong ngày","INNER JOIN index_constituent_snapshot ON index_constituent_snapshot.symbol = securities_trade.security_symbol_code AND index_constituent_snapshot.trading_dt = securities_trade.trade_dt AND securities_trade.sell_foreign_investor_tp_code<>'00' AND securities_trade.board_tp_code IN ('G1','G2','G3','G4','G7','G8') → SUM(securities_trade.execution_vol) GROUP BY securities_trade.trade_dt, index_constituent_snapshot.index_code","join_atomic","Securities Trade","securities_trade / index_constituent_snapshot","Execution Volume / Board Type Code / Buy or Sell Foreign Investor Type Code or Client House Classification Code / Index Code","execution_vol / board_tp_code / .../ index_code"
"Fact Foreign Proprietary Trading Index Snapshot","fct_foreign_proprietary_trading_index_snpst","Foreign Investor Matched Buy Value","foreign_investor_matched_buy_val","false","Currency Amount","decimal(23,2)","DD","Giá trị mua khớp lệnh của NĐTNN theo chỉ số trong ngày","INNER JOIN index_constituent_snapshot ON index_constituent_snapshot.symbol = securities_trade.security_symbol_code AND index_constituent_snapshot.trading_dt = securities_trade.trade_dt AND securities_trade.buy_foreign_investor_tp_code<>'00' AND securities_trade.board_tp_code IN ('G1','G2','G3','G4','G7','G8') → SUM(securities_trade.execution_val) GROUP BY securities_trade.trade_dt, index_constituent_snapshot.index_code","join_atomic","Securities Trade","securities_trade / index_constituent_snapshot","Execution Value / Board Type Code / Buy or Sell Foreign Investor Type Code or Client House Classification Code / Index Code","execution_val / board_tp_code / .../ index_code"
"Fact Foreign Proprietary Trading Index Snapshot","fct_foreign_proprietary_trading_index_snpst","Foreign Investor Matched Sell Value","foreign_investor_matched_sell_val","false","Currency Amount","decimal(23,2)","DD","Giá trị bán khớp lệnh của NĐTNN theo chỉ số trong ngày","INNER JOIN index_constituent_snapshot ON index_constituent_snapshot.symbol = securities_trade.security_symbol_code AND index_constituent_snapshot.trading_dt = securities_trade.trade_dt AND securities_trade.sell_foreign_investor_tp_code<>'00' AND securities_trade.board_tp_code IN ('G1','G2','G3','G4','G7','G8') → SUM(securities_trade.execution_val) GROUP BY securities_trade.trade_dt, index_constituent_snapshot.index_code","join_atomic","Securities Trade","securities_trade / index_constituent_snapshot","Execution Value / Board Type Code / Buy or Sell Foreign Investor Type Code or Client House Classification Code / Index Code","execution_val / board_tp_code / .../ index_code"
"Fact Foreign Proprietary Trading Index Snapshot","fct_foreign_proprietary_trading_index_snpst","Proprietary Total Buy Volume","proprietary_total_buy_vol","false","Small Counter","int","DD","Khối lượng mua của khối tự doanh theo chỉ số trong ngày (chỉ tính khớp lệnh theo quy ước BA)","INNER JOIN index_constituent_snapshot ON index_constituent_snapshot.symbol = securities_trade.security_symbol_code AND index_constituent_snapshot.trading_dt = securities_trade.trade_dt AND securities_trade.buy_client_house_cl_code='30' AND securities_trade.board_tp_code IN ('G1','G2','G3','G4','G7','G8') → SUM(securities_trade.execution_vol) GROUP BY securities_trade.trade_dt, index_constituent_snapshot.index_code","join_atomic","Securities Trade","securities_trade / index_constituent_snapshot","Execution Volume / Board Type Code / Buy or Sell Foreign Investor Type Code or Client House Classification Code / Index Code","execution_vol / board_tp_code / .../ index_code"
"Fact Foreign Proprietary Trading Index Snapshot","fct_foreign_proprietary_trading_index_snpst","Proprietary Total Sell Volume","proprietary_total_sell_vol","false","Small Counter","int","DD","Khối lượng bán của khối tự doanh theo chỉ số trong ngày (chỉ tính khớp lệnh theo quy ước BA)","INNER JOIN index_constituent_snapshot ON index_constituent_snapshot.symbol = securities_trade.security_symbol_code AND index_constituent_snapshot.trading_dt = securities_trade.trade_dt AND securities_trade.sell_client_house_cl_code='30' AND securities_trade.board_tp_code IN ('G1','G2','G3','G4','G7','G8') → SUM(securities_trade.execution_vol) GROUP BY securities_trade.trade_dt, index_constituent_snapshot.index_code","join_atomic","Securities Trade","securities_trade / index_constituent_snapshot","Execution Volume / Board Type Code / Buy or Sell Foreign Investor Type Code or Client House Classification Code / Index Code","execution_vol / board_tp_code / .../ index_code"
"Fact Foreign Proprietary Trading Index Snapshot","fct_foreign_proprietary_trading_index_snpst","Proprietary Total Buy Value","proprietary_total_buy_val","false","Currency Amount","decimal(23,2)","DD","Giá trị mua của khối tự doanh theo chỉ số trong ngày (chỉ tính khớp lệnh theo quy ước BA)","INNER JOIN index_constituent_snapshot ON index_constituent_snapshot.symbol = securities_trade.security_symbol_code AND index_constituent_snapshot.trading_dt = securities_trade.trade_dt AND securities_trade.buy_client_house_cl_code='30' AND securities_trade.board_tp_code IN ('G1','G2','G3','G4','G7','G8') → SUM(securities_trade.execution_val) GROUP BY securities_trade.trade_dt, index_constituent_snapshot.index_code","join_atomic","Securities Trade","securities_trade / index_constituent_snapshot","Execution Value / Board Type Code / Buy or Sell Foreign Investor Type Code or Client House Classification Code / Index Code","execution_val / board_tp_code / .../ index_code"
