attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Professional Training Class Id,Id tự sinh (surrogate key),Surrogate Key,false,true,draft,,"PK surrogate. BCV: ""Training Course"" (Event) — ""Identifies an Event whereby the knowledge of a particular topic is taught to the session attendees.""",,
Professional Training Class Code,Mã định danh (tự động tăng). BK,Text,false,false,draft,NHNCK.qlnhn.SpecializationCourses.Id,BK chính. PK nguồn.,,
Source System Code,Mã nguồn dữ liệu. Giá trị: NHNCK.SpecializationCourses,Classification Value,false,false,draft,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,,
Course Code,Mã khóa học (mã nghiệp vụ),Text,true,false,draft,NHNCK.qlnhn.SpecializationCourses.CourseCode,"Mã nghiệp vụ, khác BK.",,
Course Name,Tên khóa học,Text,true,false,draft,NHNCK.qlnhn.SpecializationCourses.CourseName,"BCV: gần nhất ""Training Course"" — event name.",,
Specialization Type Code,Mã chuyên môn,Classification Value,true,false,draft,NHNCK.qlnhn.SpecializationCourses.SpecializationId,Scheme: SPECIALIZATION.,,
Academic Year,Năm học,Text,true,false,draft,NHNCK.qlnhn.SpecializationCourses.AcademicYear,"Text vì có thể dạng ""2024-2025"".",,
Examination Date,Ngày thi,Date,true,false,draft,NHNCK.qlnhn.SpecializationCourses.ExamDate,Ngày thi kết thúc khóa học.,,
Course Description,Mô tả khóa học,Text,true,false,draft,NHNCK.qlnhn.SpecializationCourses.Description,"Prefix ""Course"" phân biệt.",,
Active Indicator,Trạng thái hoạt động,Indicator,true,false,draft,NHNCK.qlnhn.SpecializationCourses.IsActive,Suffix Indicator.,,
Course Status Code,"Trạng thái (1:HĐ, 0:Không HĐ, -1:Đã xóa)",Classification Value,true,false,draft,NHNCK.qlnhn.SpecializationCourses.Status,Scheme: COURSE_STATUS.,,
Documentation Item File Path,Đường dẫn tài liệu,Text,true,false,draft,NHNCK.qlnhn.SpecializationCourses.FilePath,"Nhất quán prefix ""Documentation Item File"" với Nhóm A.",,
Created By Officer Id,FK đến Regulatory Authority Officer,Surrogate Key,true,false,draft,NHNCK.qlnhn.SpecializationCourses.CreatedBy,FK target: Regulatory Authority Officer.Officer Id.,,
Created By Officer Code,Mã người tạo,Text,true,false,draft,NHNCK.qlnhn.SpecializationCourses.CreatedBy,FK target: Regulatory Authority Officer.Officer Code. Pair with Created By Officer Id.,,
Created Timestamp,Ngày tạo,Timestamp,true,false,draft,NHNCK.qlnhn.SpecializationCourses.CreatedAt,,,
Updated By Officer Id,FK đến Regulatory Authority Officer,Surrogate Key,true,false,draft,NHNCK.qlnhn.SpecializationCourses.UpdatedBy,FK target: Regulatory Authority Officer.Officer Id.,,
Updated By Officer Code,Mã người cập nhật,Text,true,false,draft,NHNCK.qlnhn.SpecializationCourses.UpdatedBy,FK target: Regulatory Authority Officer.Officer Code. Pair with Updated By Officer Id.,,
Updated Timestamp,Ngày cập nhật,Timestamp,true,false,draft,NHNCK.qlnhn.SpecializationCourses.UpdatedAt,,,
