attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Examination Assessment Fee Id,Id tự sinh (surrogate key),Surrogate Key,false,true,draft,,"PK surrogate. BCV: ""Condition"" (Condition). Mức phí thi theo đợt thi + loại chứng chỉ.",,
Examination Assessment Fee Code,Mã định danh (tự động tăng). BK,Text,false,false,draft,NHNCK.ExamSessionFees.Id,BK chính.,,
Source System Code,Mã nguồn dữ liệu,Classification Value,false,false,draft,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,SOURCE_SYSTEM=NHNCK.ExamSessionFees,
Examination Assessment Id,FK đến đợt thi,Surrogate Key,false,false,draft,NHNCK.ExamSessionFees.ExamSessionId,FK target: Securities Practitioner Qualification Examination Assessment.Examination Assessment Id.,,
Examination Assessment Code,Mã đợt thi,Text,false,false,draft,NHNCK.ExamSessionFees.ExamSessionId,FK target: Securities Practitioner Qualification Examination Assessment.Examination Assessment Code. Pair with Examination Assessment Id.,,
Certificate Type Code,Mã loại chứng chỉ,Classification Value,false,false,draft,NHNCK.ExamSessionFees.CertificateId,Scheme: CERTIFICATE_TYPE.,,
Examination Fee Amount,Phí thi (VNĐ),Currency Amount,true,false,draft,NHNCK.ExamSessionFees.FeeExam,,,
Appeal Fee Amount,Phí phúc khảo (VNĐ),Currency Amount,true,false,draft,NHNCK.ExamSessionFees.FeeAppeal,,,
Fee Status Code,Trạng thái,Classification Value,true,false,draft,NHNCK.ExamSessionFees.Status,Scheme: FEE_STATUS.,,
Created By Officer Id,FK đến Officer,Surrogate Key,true,false,draft,NHNCK.ExamSessionFees.CreatedBy,FK target: Regulatory Authority Officer.Officer Id.,,
Created By Officer Code,Mã người tạo,Text,true,false,draft,NHNCK.ExamSessionFees.CreatedBy,FK target: Regulatory Authority Officer.Officer Code. Pair with Created By Officer Id.,,
Updated By Officer Id,FK đến Officer,Surrogate Key,true,false,draft,NHNCK.ExamSessionFees.UpdatedBy,FK target: Regulatory Authority Officer.Officer Id.,,
Updated By Officer Code,Mã người cập nhật,Text,true,false,draft,NHNCK.ExamSessionFees.UpdatedBy,FK target: Regulatory Authority Officer.Officer Code. Pair with Updated By Officer Id.,,
Created Timestamp,Ngày tạo,Timestamp,true,false,draft,NHNCK.ExamSessionFees.CreatedAt,,,
Updated Timestamp,Ngày cập nhật,Timestamp,true,false,draft,NHNCK.ExamSessionFees.UpdatedAt,,,
