attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
License Certificate Document Activity Log Id,Id tự sinh (surrogate key),Surrogate Key,false,true,draft,,PK surrogate. ETL Pattern — Activity Log.,,
License Certificate Document Activity Log Code,Mã định danh (tự động tăng). BK,Text,false,false,draft,NHNCK.qlnhn.CertificateRecordLogs.Id,BK chính.,,
Source System Code,Mã nguồn dữ liệu. Giá trị: NHNCK.CertificateRecordLogs,Classification Value,false,false,draft,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,,
License Certificate Document Id,FK đến chứng chỉ,Surrogate Key,false,false,draft,NHNCK.qlnhn.CertificateRecordLogs.CertificateRecordId,"FK target: Securities Practitioner License Certificate Document.License Certificate Document Id. ""Activity of"".",,
License Certificate Document Code,Mã chứng chỉ,Text,false,false,draft,NHNCK.qlnhn.CertificateRecordLogs.CertificateRecordId,FK target: Securities Practitioner License Certificate Document.License Certificate Document Code. Pair with License Certificate Document Id.,,
Activity Action Code,Hành động,Classification Value,true,false,draft,NHNCK.qlnhn.CertificateRecordLogs.Action,Scheme: ACTIVITY_ACTION.,,
Activity Detail,Chi tiết hành động,Text,true,false,draft,NHNCK.qlnhn.CertificateRecordLogs.Detail,"BCV: gần nhất ""Business Activity Description"".",,
Activity Performed By Officer Id,FK đến Officer — người thực hiện,Surrogate Key,true,false,draft,NHNCK.qlnhn.CertificateRecordLogs.CreatedBy,FK target: Regulatory Authority Officer.Officer Id.,,
Activity Performed By Officer Code,Mã người thực hiện,Text,true,false,draft,NHNCK.qlnhn.CertificateRecordLogs.CreatedBy,FK target: Regulatory Authority Officer.Officer Code. Pair with Activity Performed By Officer Id.,,
Activity Timestamp,Thời điểm hoạt động,Timestamp,true,false,draft,NHNCK.qlnhn.CertificateRecordLogs.CreatedAt,,,
