Target,Bảng đích,,,,,,,,,
Database,Schema,Table Name,ETL Handle,,,,Description,Last update,Update by,Update reason
,silver,Securities Company Organization Unit,SCD4A,,,,"Don vi truc thuoc CTCK: chi nhanh, van phong dai dien, phong giao dich. Cau truc self-join qua parent_org_unit_id.",,,
Input,Bảng / CTE nguồn,,,,,,,,,
#,Source Type,Schema,Table Name,Alias,Select Fields,Filter,Description,Last update,Update by,Update reason
1,physical_table,bronze,CTCK_CHI_NHANH,ct_ch_nh,"id, ctck_thong_tin_id, ten_day_du, so_quyet_dinh, ngay_quyet_dinh, ngay_hs_hop_le, giam_doc, nganh_nghe_kinh_doanh, trang_thai_chi_nhanh, ghi_chu, is_bang_tam, ngay_tao, ngay_cap_nhat, trang_thai","data_date = to_date('{{ var(""etl_date"") }}', 'yyyy-MM-dd')",,,,
Relationship,Quan hệ giữa các bảng / CTE nguồn,,,,,,,,,
#,Main Alias,Join Type,Join Alias,Join On,,,Description,Last update,Update by,Update reason
,,,,,,,,,,
Mapping,Mapping trường nguồn → trường đích,,,,,,,,,
#,Target Column,Transformation,Data Type,,,,Description,Last update,Update by,Update reason
1,securities_company_organization_unit_id,"hash_id('SCMS_CTCK_CHI_NHANH', ct_ch_nh.id)",string,,,,Khóa đại diện cho đơn vị trực thuộc CTCK.,,,
2,securities_company_organization_unit_code,ct_ch_nh.id,string,,,,Mã định danh (tự động tăng). BK.,,,
3,source_system_code,'SCMS_CTCK_CHI_NHANH',string,,,,Mã nguồn dữ liệu.,,,
4,organization_unit_type_code,,string,,,,Loại đơn vị trực thuộc: BRANCH — chi nhánh.,,,
5,securities_company_id,"hash_id('FIMS_SECURITIESCOMPANY', ct_ch_nh.ctck_thong_tin_id)",string,,,,FK đến công ty chứng khoán.,,,
6,securities_company_code,ct_ch_nh.ctck_thong_tin_id,string,,,,Mã công ty chứng khoán.,,,
7,organization_unit_name,ct_ch_nh.ten_day_du,string,,,,Tên đầy đủ chi nhánh.,,,
8,decision_number,ct_ch_nh.so_quyet_dinh,string,,,,Số quyết định thành lập/hoạt động.,,,
9,decision_date,ct_ch_nh.ngay_quyet_dinh,date,,,,Ngày quyết định.,,,
10,valid_document_date,ct_ch_nh.ngay_hs_hop_le,date,,,,Ngày hồ sơ hợp lệ.,,,
11,director_name,ct_ch_nh.giam_doc,string,,,,Giám đốc chi nhánh.,,,
12,business_sector_name,ct_ch_nh.nganh_nghe_kinh_doanh,string,,,,Ngành nghề kinh doanh.,,,
13,organization_unit_status_code,ct_ch_nh.trang_thai_chi_nhanh,string,,,,Trạng thái chi nhánh.,,,
14,note,ct_ch_nh.ghi_chu,string,,,,Ghi chú.,,,
15,is_draft_indicator,ct_ch_nh.is_bang_tam,string,,,,Cờ bảng tạm: 1-Bảng tạm; 0-Chính thức.,,,
16,created_timestamp,ct_ch_nh.ngay_tao,timestamp,,,,Ngày tạo.,,,
17,updated_timestamp,ct_ch_nh.ngay_cap_nhat,timestamp,,,,Ngày cập nhật.,,,
18,life_cycle_status_code,ct_ch_nh.trang_thai,string,,,,Trạng thái bản ghi chung.,,,
19,parent_organization_unit_id,,string,,,,FK đến chi nhánh quản lý (cấp cha).,,,
20,parent_organization_unit_code,,string,,,,Mã chi nhánh quản lý.,,,
21,representative_name,,string,,,,Người đại diện phòng giao dịch.,,,
Final Filter,Điều kiện lọc của Main Transform,,,,,,,,,
#,Clause Type,Expression,,,,,Description,Last update,Update by,Update reason
