"datamart_entity","datamart_table","datamart_attribute","datamart_column","nullable","data_domain","data_type","key","description","etl_logic","etl_logic_type","source_entity","atomic_table","source_attribute","atomic_column"
"Fact Public Company Financial Summary Snapshot","fct_public_company_financial_smy_snpst","Public Company Dimension Id","public_company_dim_id","false","Surrogate Dimension Key","string","FK → Public Company Dimension","FK công ty đại chúng phát sinh dòng báo cáo — grain key.","LOOKUP public_company_dim ON public_company_dim.public_company_code = fr_value.pc_code","lookup_dim","Public Company Dimension","public_company_dim","Public Company Code","public_company_code"
"Fact Public Company Financial Summary Snapshot","fct_public_company_financial_smy_snpst","Snapshot Date Dimension Id","snpst_dt_dim_id","false","Surrogate Dimension Key","string","FK → Calendar Date Dimension","FK ngày ETL chạy job populate bảng — cho phép trace thời điểm tính toán, theo pattern Snapshot Date đã dùng ở các Fact Score Snapshot khác cùng module.","LOOKUP cdr_dt_dim ON cdr_dt_dim.cdr_dt = :etl_date","lookup_date","Calendar Date Dimension","cdr_dt_dim","Calendar Date","cdr_dt"
"Fact Public Company Financial Summary Snapshot","fct_public_company_financial_smy_snpst","Industry Dimension Id","industry_dim_id","true","Surrogate Dimension Key","string","FK → Industry Dimension","FK ngành kinh tế cấp 1 của công ty đại chúng phát sinh dòng báo cáo này.","INNER JOIN public_company ON public_company.pc_id = fr_value.pc_id AND public_company.src_stm_code = 'IDS_COMPANY_PROFILES' → LOOKUP industry_dim ON industry_dim.industry_code = public_company.business_line_level_1_code","lookup_dim","Public Company / Industry Dimension","public_company / industry_dim","Business Line Level 1 Code","business_line_level_1_code"
"Fact Public Company Financial Summary Snapshot","fct_public_company_financial_smy_snpst","Report Year","rpt_year","false","Small Counter","int","DD","Năm báo cáo — grain key theo kỳ. Load strategy: UPSERT theo khóa nghiệp vụ (public_company_dim_id+rpt_year+rpt_quarter).","fr_value.rpt_year","direct","Financial Report Value","fr_value","Report Year","rpt_year"
"Fact Public Company Financial Summary Snapshot","fct_public_company_financial_smy_snpst","Report Quarter","rpt_quarter","false","Small Counter","int","DD","Quý báo cáo — grain key theo kỳ.","fr_value.rpt_quarter","direct","Financial Report Value","fr_value","Report Quarter","rpt_quarter"
"Fact Public Company Financial Summary Snapshot","fct_public_company_financial_smy_snpst","Total Asset","total_asset","true","Currency Amount","decimal(20,2)","","Tổng tài sản — giá trị tại kỳ báo cáo (Report Year/Report Quarter), theo form ưu tiên HN>TH>ME>RI và dedup bản ghi mới nhất mỗi ô.","INNER JOIN pc_report_submission ON pc_report_submission.pc_code = fr_value.pc_code AND pc_report_submission.rpt_year = fr_value.rpt_year AND pc_report_submission.rpt_quarter = fr_value.rpt_quarter AND pc_report_submission.submission_status_code = 'APPROVED' AND pc_report_submission.src_stm_code = 'IDS_COMPANY_DATA' INNER JOIN fr_template ON fr_template.fr_template_id = pc_report_submission.fr_template_id AND fr_template.news_tp_code = 'DINH_KY' AND fr_template.src_stm_code = 'IDS_FORMS' AND ROW_NUMBER() OVER (PARTITION BY pc_report_submission.pc_code, pc_report_submission.rpt_year, pc_report_submission.rpt_quarter ORDER BY CASE WHEN fr_template.fr_template_code LIKE 'HN%' THEN 1 WHEN fr_template.fr_template_code LIKE 'TH%' THEN 2 WHEN fr_template.fr_template_code LIKE 'ME%' THEN 3 WHEN fr_template.fr_template_code LIKE 'RI%' THEN 4 END, pc_report_submission.submission_dt DESC) = 1 INNER JOIN fr_catalog ON fr_catalog.fr_catalog_id = fr_value.fr_catalog_id AND fr_catalog.fr_year = fr_value.rpt_year AND fr_catalog.financial_statement_reference = SUBSTR(fr_template.fr_template_code, 1, 2) AND fr_catalog.src_stm_code = 'IDS_REPORT_CATALOG' INNER JOIN fr_row_template ON fr_row_template.fr_row_template_code = fr_value.row_code AND fr_row_template.fr_catalog_id = fr_value.fr_catalog_id AND fr_row_template.src_stm_code = 'IDS_RROW' AND fr_catalog.fr_catalog_code LIKE 'BCDKT%' AND ((UPPER(fr_catalog.enterprise_tp_code) IN ('DN','BH') AND fr_row_template.row_description_reference = '270') OR (UPPER(fr_catalog.enterprise_tp_code) = 'TD' AND fr_row_template.row_description_reference = '300')) INNER JOIN fr_column_template ON fr_column_template.fr_column_template_code = fr_value.column_code AND fr_column_template.fr_catalog_id = fr_value.fr_catalog_id AND fr_column_template.column_description_reference = '1' AND fr_column_template.src_stm_code = 'IDS_RCOL' → SUM(fr_value.data_val) WHERE ROW_NUMBER() OVER (PARTITION BY fr_value.pc_id, fr_value.rpt_year, fr_value.rpt_quarter, fr_value.row_code, fr_value.column_code ORDER BY fr_value.ds_rcrd_udt_dt DESC, fr_value.ds_rcrd_isrt_dt DESC) = 1 GROUP BY fr_value.pc_id, fr_value.rpt_year, fr_value.rpt_quarter","join_atomic","Financial Report Value / Public Company Report Submission / Financial Report Template / Financial Report Catalog / Financial Report Row Template / Financial Report Column Template","fr_value / pc_report_submission / fr_template / fr_catalog / fr_row_template / fr_column_template","Data Value","data_val"
"Fact Public Company Financial Summary Snapshot","fct_public_company_financial_smy_snpst","Total Liability","total_liability","true","Currency Amount","decimal(20,2)","","Nợ phải trả — giá trị tại kỳ báo cáo (Report Year/Report Quarter), theo form ưu tiên HN>TH>ME>RI và dedup bản ghi mới nhất mỗi ô.","INNER JOIN pc_report_submission ON pc_report_submission.pc_code = fr_value.pc_code AND pc_report_submission.rpt_year = fr_value.rpt_year AND pc_report_submission.rpt_quarter = fr_value.rpt_quarter AND pc_report_submission.submission_status_code = 'APPROVED' AND pc_report_submission.src_stm_code = 'IDS_COMPANY_DATA' INNER JOIN fr_template ON fr_template.fr_template_id = pc_report_submission.fr_template_id AND fr_template.news_tp_code = 'DINH_KY' AND fr_template.src_stm_code = 'IDS_FORMS' AND ROW_NUMBER() OVER (PARTITION BY pc_report_submission.pc_code, pc_report_submission.rpt_year, pc_report_submission.rpt_quarter ORDER BY CASE WHEN fr_template.fr_template_code LIKE 'HN%' THEN 1 WHEN fr_template.fr_template_code LIKE 'TH%' THEN 2 WHEN fr_template.fr_template_code LIKE 'ME%' THEN 3 WHEN fr_template.fr_template_code LIKE 'RI%' THEN 4 END, pc_report_submission.submission_dt DESC) = 1 INNER JOIN fr_catalog ON fr_catalog.fr_catalog_id = fr_value.fr_catalog_id AND fr_catalog.fr_year = fr_value.rpt_year AND fr_catalog.financial_statement_reference = SUBSTR(fr_template.fr_template_code, 1, 2) AND fr_catalog.src_stm_code = 'IDS_REPORT_CATALOG' INNER JOIN fr_row_template ON fr_row_template.fr_row_template_code = fr_value.row_code AND fr_row_template.fr_catalog_id = fr_value.fr_catalog_id AND fr_row_template.src_stm_code = 'IDS_RROW' AND fr_catalog.fr_catalog_code LIKE 'BCDKT%' AND ((UPPER(fr_catalog.enterprise_tp_code) IN ('DN','BH') AND fr_row_template.row_description_reference = '300') OR (UPPER(fr_catalog.enterprise_tp_code) = 'TD' AND fr_row_template.row_description_reference = '400')) INNER JOIN fr_column_template ON fr_column_template.fr_column_template_code = fr_value.column_code AND fr_column_template.fr_catalog_id = fr_value.fr_catalog_id AND fr_column_template.column_description_reference = '1' AND fr_column_template.src_stm_code = 'IDS_RCOL' → SUM(fr_value.data_val) WHERE ROW_NUMBER() OVER (PARTITION BY fr_value.pc_id, fr_value.rpt_year, fr_value.rpt_quarter, fr_value.row_code, fr_value.column_code ORDER BY fr_value.ds_rcrd_udt_dt DESC, fr_value.ds_rcrd_isrt_dt DESC) = 1 GROUP BY fr_value.pc_id, fr_value.rpt_year, fr_value.rpt_quarter","join_atomic","Financial Report Value / Public Company Report Submission / Financial Report Template / Financial Report Catalog / Financial Report Row Template / Financial Report Column Template","fr_value / pc_report_submission / fr_template / fr_catalog / fr_row_template / fr_column_template","Data Value","data_val"
"Fact Public Company Financial Summary Snapshot","fct_public_company_financial_smy_snpst","Equity","equity","true","Currency Amount","decimal(20,2)","","Vốn chủ sở hữu — giá trị tại kỳ báo cáo (Report Year/Report Quarter), theo form ưu tiên HN>TH>ME>RI và dedup bản ghi mới nhất mỗi ô.","INNER JOIN pc_report_submission ON pc_report_submission.pc_code = fr_value.pc_code AND pc_report_submission.rpt_year = fr_value.rpt_year AND pc_report_submission.rpt_quarter = fr_value.rpt_quarter AND pc_report_submission.submission_status_code = 'APPROVED' AND pc_report_submission.src_stm_code = 'IDS_COMPANY_DATA' INNER JOIN fr_template ON fr_template.fr_template_id = pc_report_submission.fr_template_id AND fr_template.news_tp_code = 'DINH_KY' AND fr_template.src_stm_code = 'IDS_FORMS' AND ROW_NUMBER() OVER (PARTITION BY pc_report_submission.pc_code, pc_report_submission.rpt_year, pc_report_submission.rpt_quarter ORDER BY CASE WHEN fr_template.fr_template_code LIKE 'HN%' THEN 1 WHEN fr_template.fr_template_code LIKE 'TH%' THEN 2 WHEN fr_template.fr_template_code LIKE 'ME%' THEN 3 WHEN fr_template.fr_template_code LIKE 'RI%' THEN 4 END, pc_report_submission.submission_dt DESC) = 1 INNER JOIN fr_catalog ON fr_catalog.fr_catalog_id = fr_value.fr_catalog_id AND fr_catalog.fr_year = fr_value.rpt_year AND fr_catalog.financial_statement_reference = SUBSTR(fr_template.fr_template_code, 1, 2) AND fr_catalog.src_stm_code = 'IDS_REPORT_CATALOG' INNER JOIN fr_row_template ON fr_row_template.fr_row_template_code = fr_value.row_code AND fr_row_template.fr_catalog_id = fr_value.fr_catalog_id AND fr_row_template.src_stm_code = 'IDS_RROW' AND fr_catalog.fr_catalog_code LIKE 'BCDKT%' AND ((UPPER(fr_catalog.enterprise_tp_code) IN ('DN','BH') AND fr_row_template.row_description_reference = '400') OR (UPPER(fr_catalog.enterprise_tp_code) = 'TD' AND fr_row_template.row_description_reference = '500')) INNER JOIN fr_column_template ON fr_column_template.fr_column_template_code = fr_value.column_code AND fr_column_template.fr_catalog_id = fr_value.fr_catalog_id AND fr_column_template.column_description_reference = '1' AND fr_column_template.src_stm_code = 'IDS_RCOL' → SUM(fr_value.data_val) WHERE ROW_NUMBER() OVER (PARTITION BY fr_value.pc_id, fr_value.rpt_year, fr_value.rpt_quarter, fr_value.row_code, fr_value.column_code ORDER BY fr_value.ds_rcrd_udt_dt DESC, fr_value.ds_rcrd_isrt_dt DESC) = 1 GROUP BY fr_value.pc_id, fr_value.rpt_year, fr_value.rpt_quarter","join_atomic","Financial Report Value / Public Company Report Submission / Financial Report Template / Financial Report Catalog / Financial Report Row Template / Financial Report Column Template","fr_value / pc_report_submission / fr_template / fr_catalog / fr_row_template / fr_column_template","Data Value","data_val"
"Fact Public Company Financial Summary Snapshot","fct_public_company_financial_smy_snpst","Contributed Capital","contributed_capital","true","Currency Amount","decimal(20,2)","","Vốn điều lệ — giá trị tại kỳ báo cáo (Report Year/Report Quarter), theo form ưu tiên HN>TH>ME>RI và dedup bản ghi mới nhất mỗi ô.","INNER JOIN pc_report_submission ON pc_report_submission.pc_code = fr_value.pc_code AND pc_report_submission.rpt_year = fr_value.rpt_year AND pc_report_submission.rpt_quarter = fr_value.rpt_quarter AND pc_report_submission.submission_status_code = 'APPROVED' AND pc_report_submission.src_stm_code = 'IDS_COMPANY_DATA' INNER JOIN fr_template ON fr_template.fr_template_id = pc_report_submission.fr_template_id AND fr_template.news_tp_code = 'DINH_KY' AND fr_template.src_stm_code = 'IDS_FORMS' AND ROW_NUMBER() OVER (PARTITION BY pc_report_submission.pc_code, pc_report_submission.rpt_year, pc_report_submission.rpt_quarter ORDER BY CASE WHEN fr_template.fr_template_code LIKE 'HN%' THEN 1 WHEN fr_template.fr_template_code LIKE 'TH%' THEN 2 WHEN fr_template.fr_template_code LIKE 'ME%' THEN 3 WHEN fr_template.fr_template_code LIKE 'RI%' THEN 4 END, pc_report_submission.submission_dt DESC) = 1 INNER JOIN fr_catalog ON fr_catalog.fr_catalog_id = fr_value.fr_catalog_id AND fr_catalog.fr_year = fr_value.rpt_year AND fr_catalog.financial_statement_reference = SUBSTR(fr_template.fr_template_code, 1, 2) AND fr_catalog.src_stm_code = 'IDS_REPORT_CATALOG' INNER JOIN fr_row_template ON fr_row_template.fr_row_template_code = fr_value.row_code AND fr_row_template.fr_catalog_id = fr_value.fr_catalog_id AND fr_row_template.src_stm_code = 'IDS_RROW' AND fr_catalog.fr_catalog_code LIKE 'BCDKT%' AND ((UPPER(fr_catalog.enterprise_tp_code) IN ('DN','BH') AND fr_row_template.row_description_reference = '411') OR (UPPER(fr_catalog.enterprise_tp_code) = 'TD' AND fr_row_template.row_description_reference = '411')) INNER JOIN fr_column_template ON fr_column_template.fr_column_template_code = fr_value.column_code AND fr_column_template.fr_catalog_id = fr_value.fr_catalog_id AND fr_column_template.column_description_reference = '1' AND fr_column_template.src_stm_code = 'IDS_RCOL' → SUM(fr_value.data_val) WHERE ROW_NUMBER() OVER (PARTITION BY fr_value.pc_id, fr_value.rpt_year, fr_value.rpt_quarter, fr_value.row_code, fr_value.column_code ORDER BY fr_value.ds_rcrd_udt_dt DESC, fr_value.ds_rcrd_isrt_dt DESC) = 1 GROUP BY fr_value.pc_id, fr_value.rpt_year, fr_value.rpt_quarter","join_atomic","Financial Report Value / Public Company Report Submission / Financial Report Template / Financial Report Catalog / Financial Report Row Template / Financial Report Column Template","fr_value / pc_report_submission / fr_template / fr_catalog / fr_row_template / fr_column_template","Data Value","data_val"
"Fact Public Company Financial Summary Snapshot","fct_public_company_financial_smy_snpst","Net Profit","net_profit","true","Currency Amount","decimal(20,2)","","Lợi nhuận sau thuế — giá trị tại kỳ báo cáo (Report Year/Report Quarter), theo form ưu tiên HN>TH>ME>RI và dedup bản ghi mới nhất mỗi ô.","INNER JOIN pc_report_submission ON pc_report_submission.pc_code = fr_value.pc_code AND pc_report_submission.rpt_year = fr_value.rpt_year AND pc_report_submission.rpt_quarter = fr_value.rpt_quarter AND pc_report_submission.submission_status_code = 'APPROVED' AND pc_report_submission.src_stm_code = 'IDS_COMPANY_DATA' INNER JOIN fr_template ON fr_template.fr_template_id = pc_report_submission.fr_template_id AND fr_template.news_tp_code = 'DINH_KY' AND fr_template.src_stm_code = 'IDS_FORMS' AND ROW_NUMBER() OVER (PARTITION BY pc_report_submission.pc_code, pc_report_submission.rpt_year, pc_report_submission.rpt_quarter ORDER BY CASE WHEN fr_template.fr_template_code LIKE 'HN%' THEN 1 WHEN fr_template.fr_template_code LIKE 'TH%' THEN 2 WHEN fr_template.fr_template_code LIKE 'ME%' THEN 3 WHEN fr_template.fr_template_code LIKE 'RI%' THEN 4 END, pc_report_submission.submission_dt DESC) = 1 INNER JOIN fr_catalog ON fr_catalog.fr_catalog_id = fr_value.fr_catalog_id AND fr_catalog.fr_year = fr_value.rpt_year AND fr_catalog.financial_statement_reference = SUBSTR(fr_template.fr_template_code, 1, 2) AND fr_catalog.src_stm_code = 'IDS_REPORT_CATALOG' INNER JOIN fr_row_template ON fr_row_template.fr_row_template_code = fr_value.row_code AND fr_row_template.fr_catalog_id = fr_value.fr_catalog_id AND fr_row_template.src_stm_code = 'IDS_RROW' AND fr_catalog.fr_catalog_code LIKE 'BCKQKD%' AND ((UPPER(fr_catalog.enterprise_tp_code) IN ('DN','BH') AND fr_row_template.row_description_reference = '60') OR (UPPER(fr_catalog.enterprise_tp_code) = 'TD' AND fr_row_template.row_description_reference = '21')) INNER JOIN fr_column_template ON fr_column_template.fr_column_template_code = fr_value.column_code AND fr_column_template.fr_catalog_id = fr_value.fr_catalog_id AND fr_column_template.column_description_reference = '1' AND fr_column_template.src_stm_code = 'IDS_RCOL' → SUM(fr_value.data_val) WHERE ROW_NUMBER() OVER (PARTITION BY fr_value.pc_id, fr_value.rpt_year, fr_value.rpt_quarter, fr_value.row_code, fr_value.column_code ORDER BY fr_value.ds_rcrd_udt_dt DESC, fr_value.ds_rcrd_isrt_dt DESC) = 1 GROUP BY fr_value.pc_id, fr_value.rpt_year, fr_value.rpt_quarter","join_atomic","Financial Report Value / Public Company Report Submission / Financial Report Template / Financial Report Catalog / Financial Report Row Template / Financial Report Column Template","fr_value / pc_report_submission / fr_template / fr_catalog / fr_row_template / fr_column_template","Data Value","data_val"
