"datamart_entity","datamart_table","datamart_attribute","datamart_column","nullable","data_domain","data_type","key","description","etl_logic","etl_logic_type","source_entity","atomic_table","source_attribute","atomic_column"
"Public Company Exchange Financial Summary Report","public_company_exchange_financial_summary_rpt","Equity Listing Exchange Code","equity_listing_exchange_code","false","Text","string","DD","Sàn niêm yết/đăng ký giao dịch — grain key của báo cáo. 'CHƯA NIÊM YẾT' hiển thị = giá trị 'OTC' thật.","public_company_dim.equity_listing_exchange_code","direct","Public Company Dimension","public_company_dim","Equity Listing Exchange Code","equity_listing_exchange_code"
"Public Company Exchange Financial Summary Report","public_company_exchange_financial_summary_rpt","Report Year","rpt_year","false","Small Counter","int","DD","Năm báo cáo — grain key theo kỳ.","fct_public_company_financial_smy_snpst.rpt_year","direct","Fact Public Company Financial Summary Snapshot","fct_public_company_financial_smy_snpst","Report Year","rpt_year"
"Public Company Exchange Financial Summary Report","public_company_exchange_financial_summary_rpt","Report Quarter","rpt_quarter","true","Small Counter","int","DD","Quý báo cáo — grain key theo kỳ.","fct_public_company_financial_smy_snpst.rpt_quarter","direct","Fact Public Company Financial Summary Snapshot","fct_public_company_financial_smy_snpst","Report Quarter","rpt_quarter"
"Public Company Exchange Financial Summary Report","public_company_exchange_financial_summary_rpt","Total Asset Amount","total_asset_amt","true","Currency Amount","decimal(23,2)","","Tổng tài sản theo sàn — ETL populate 2 tầng (Gold-to-Gold) từ Fact Public Company Financial Summary Snapshot (đã dedup form ưu tiên HN>TH>ME>RI sẵn), GROUP BY sàn.","INNER JOIN public_company_dim ON public_company_dim.public_company_dim_id = fct_public_company_financial_smy_snpst.public_company_dim_id → SUM(fct_public_company_financial_smy_snpst.total_asset) WHERE public_company_dim.equity_listing_exchange_code IN ('HOSE', 'HNX', 'UPCOM', 'OTC') GROUP BY public_company_dim.equity_listing_exchange_code, fct_public_company_financial_smy_snpst.rpt_year, fct_public_company_financial_smy_snpst.rpt_quarter","join_atomic","Fact Public Company Financial Summary Snapshot / Public Company Dimension","fct_public_company_financial_smy_snpst / public_company_dim","Total Asset","total_asset"
"Public Company Exchange Financial Summary Report","public_company_exchange_financial_summary_rpt","Total Asset Yoy","total_asset_yoy","true","Percentage","decimal(9,4)","","Total Asset — YoY, % tăng/giảm tương đối so cùng kỳ năm trước. ETL populate: copy trực tiếp từ Public Company Financial YoY Report theo sàn khớp, không tính lại.","public_company_financial_yoy_rpt.total_asset_yoy WHERE public_company_financial_yoy_rpt.equity_listing_exchange_code IN ('HOSE', 'HNX', 'UPCOM', 'OTC')","direct","Public Company Financial YoY Report","public_company_financial_yoy_rpt","Total Asset Yoy","total_asset_yoy"
"Public Company Exchange Financial Summary Report","public_company_exchange_financial_summary_rpt","Inventory Amount","inventory_amt","true","Currency Amount","decimal(23,2)","","Hàng tồn kho theo sàn — ETL populate 2 tầng (Gold-to-Gold) từ Fact Public Company Financial Summary Snapshot (đã dedup form ưu tiên HN>TH>ME>RI sẵn), GROUP BY sàn.","INNER JOIN public_company_dim ON public_company_dim.public_company_dim_id = fct_public_company_financial_smy_snpst.public_company_dim_id → SUM(fct_public_company_financial_smy_snpst.inventory) WHERE public_company_dim.equity_listing_exchange_code IN ('HOSE', 'HNX', 'UPCOM', 'OTC') GROUP BY public_company_dim.equity_listing_exchange_code, fct_public_company_financial_smy_snpst.rpt_year, fct_public_company_financial_smy_snpst.rpt_quarter","join_atomic","Fact Public Company Financial Summary Snapshot / Public Company Dimension","fct_public_company_financial_smy_snpst / public_company_dim","Inventory","inventory"
"Public Company Exchange Financial Summary Report","public_company_exchange_financial_summary_rpt","Inventory Yoy","inventory_yoy","true","Percentage","decimal(9,4)","","Inventory — YoY, % tăng/giảm tương đối so cùng kỳ năm trước. ETL populate: copy trực tiếp từ Public Company Financial YoY Report theo sàn khớp, không tính lại.","public_company_financial_yoy_rpt.inventory_yoy WHERE public_company_financial_yoy_rpt.equity_listing_exchange_code IN ('HOSE', 'HNX', 'UPCOM', 'OTC')","direct","Public Company Financial YoY Report","public_company_financial_yoy_rpt","Inventory Yoy","inventory_yoy"
"Public Company Exchange Financial Summary Report","public_company_exchange_financial_summary_rpt","Total Liability Amount","total_liability_amt","true","Currency Amount","decimal(23,2)","","Nợ phải trả theo sàn — ETL populate 2 tầng (Gold-to-Gold) từ Fact Public Company Financial Summary Snapshot (đã dedup form ưu tiên HN>TH>ME>RI sẵn), GROUP BY sàn.","INNER JOIN public_company_dim ON public_company_dim.public_company_dim_id = fct_public_company_financial_smy_snpst.public_company_dim_id → SUM(fct_public_company_financial_smy_snpst.total_liability) WHERE public_company_dim.equity_listing_exchange_code IN ('HOSE', 'HNX', 'UPCOM', 'OTC') GROUP BY public_company_dim.equity_listing_exchange_code, fct_public_company_financial_smy_snpst.rpt_year, fct_public_company_financial_smy_snpst.rpt_quarter","join_atomic","Fact Public Company Financial Summary Snapshot / Public Company Dimension","fct_public_company_financial_smy_snpst / public_company_dim","Total Liability","total_liability"
"Public Company Exchange Financial Summary Report","public_company_exchange_financial_summary_rpt","Total Liability Yoy","total_liability_yoy","true","Percentage","decimal(9,4)","","Total Liability — YoY, % tăng/giảm tương đối so cùng kỳ năm trước. ETL populate: copy trực tiếp từ Public Company Financial YoY Report theo sàn khớp, không tính lại.","public_company_financial_yoy_rpt.total_liability_yoy WHERE public_company_financial_yoy_rpt.equity_listing_exchange_code IN ('HOSE', 'HNX', 'UPCOM', 'OTC')","direct","Public Company Financial YoY Report","public_company_financial_yoy_rpt","Total Liability Yoy","total_liability_yoy"
"Public Company Exchange Financial Summary Report","public_company_exchange_financial_summary_rpt","Equity Amount","equity_amt","true","Currency Amount","decimal(23,2)","","Vốn chủ sở hữu theo sàn — ETL populate 2 tầng (Gold-to-Gold) từ Fact Public Company Financial Summary Snapshot (đã dedup form ưu tiên HN>TH>ME>RI sẵn), GROUP BY sàn.","INNER JOIN public_company_dim ON public_company_dim.public_company_dim_id = fct_public_company_financial_smy_snpst.public_company_dim_id → SUM(fct_public_company_financial_smy_snpst.equity) WHERE public_company_dim.equity_listing_exchange_code IN ('HOSE', 'HNX', 'UPCOM', 'OTC') GROUP BY public_company_dim.equity_listing_exchange_code, fct_public_company_financial_smy_snpst.rpt_year, fct_public_company_financial_smy_snpst.rpt_quarter","join_atomic","Fact Public Company Financial Summary Snapshot / Public Company Dimension","fct_public_company_financial_smy_snpst / public_company_dim","Equity","equity"
"Public Company Exchange Financial Summary Report","public_company_exchange_financial_summary_rpt","Equity Yoy","equity_yoy","true","Percentage","decimal(9,4)","","Equity — YoY, % tăng/giảm tương đối so cùng kỳ năm trước. ETL populate: copy trực tiếp từ Public Company Financial YoY Report theo sàn khớp, không tính lại.","public_company_financial_yoy_rpt.equity_yoy WHERE public_company_financial_yoy_rpt.equity_listing_exchange_code IN ('HOSE', 'HNX', 'UPCOM', 'OTC')","direct","Public Company Financial YoY Report","public_company_financial_yoy_rpt","Equity Yoy","equity_yoy"
"Public Company Exchange Financial Summary Report","public_company_exchange_financial_summary_rpt","Contributed Capital Amount","contributed_capital_amt","true","Currency Amount","decimal(23,2)","","Vốn góp của chủ sở hữu (cùng khái niệm Vốn điều lệ) theo sàn — ETL populate 2 tầng (Gold-to-Gold) từ Fact Public Company Financial Summary Snapshot (đã dedup form ưu tiên HN>TH>ME>RI sẵn), GROUP BY sàn.","INNER JOIN public_company_dim ON public_company_dim.public_company_dim_id = fct_public_company_financial_smy_snpst.public_company_dim_id → SUM(fct_public_company_financial_smy_snpst.contributed_capital) WHERE public_company_dim.equity_listing_exchange_code IN ('HOSE', 'HNX', 'UPCOM', 'OTC') GROUP BY public_company_dim.equity_listing_exchange_code, fct_public_company_financial_smy_snpst.rpt_year, fct_public_company_financial_smy_snpst.rpt_quarter","join_atomic","Fact Public Company Financial Summary Snapshot / Public Company Dimension","fct_public_company_financial_smy_snpst / public_company_dim","Contributed Capital","contributed_capital"
"Public Company Exchange Financial Summary Report","public_company_exchange_financial_summary_rpt","Contributed Capital Yoy","contributed_capital_yoy","true","Percentage","decimal(9,4)","","Contributed Capital — YoY, % tăng/giảm tương đối so cùng kỳ năm trước. ETL populate: copy trực tiếp từ Public Company Financial YoY Report theo sàn khớp, không tính lại.","public_company_financial_yoy_rpt.contributed_capital_yoy WHERE public_company_financial_yoy_rpt.equity_listing_exchange_code IN ('HOSE', 'HNX', 'UPCOM', 'OTC')","direct","Public Company Financial YoY Report","public_company_financial_yoy_rpt","Contributed Capital Yoy","contributed_capital_yoy"
"Public Company Exchange Financial Summary Report","public_company_exchange_financial_summary_rpt","Undistributed Profit Amount","undistributed_profit_amt","true","Currency Amount","decimal(23,2)","","Lợi nhuận sau thuế chưa phân phối theo sàn — ETL populate 2 tầng (Gold-to-Gold) từ Fact Public Company Financial Summary Snapshot (đã dedup form ưu tiên HN>TH>ME>RI sẵn), GROUP BY sàn.","INNER JOIN public_company_dim ON public_company_dim.public_company_dim_id = fct_public_company_financial_smy_snpst.public_company_dim_id → SUM(fct_public_company_financial_smy_snpst.undistributed_profit) WHERE public_company_dim.equity_listing_exchange_code IN ('HOSE', 'HNX', 'UPCOM', 'OTC') GROUP BY public_company_dim.equity_listing_exchange_code, fct_public_company_financial_smy_snpst.rpt_year, fct_public_company_financial_smy_snpst.rpt_quarter","join_atomic","Fact Public Company Financial Summary Snapshot / Public Company Dimension","fct_public_company_financial_smy_snpst / public_company_dim","Undistributed Profit","undistributed_profit"
