attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Securities Company Service Registration Id,Khóa đại diện cho đăng ký dịch vụ của CTCK.,Surrogate Key,false,true,draft,,PK surrogate.,,
Securities Company Service Registration Code,Mã định danh (tự động tăng). BK kỹ thuật.,Text,false,false,draft,SCMS.CTCK_DICH_VU.ID,BK chính. PK nguồn.,,
Source System Code,Mã nguồn dữ liệu.,Classification Value,false,false,draft,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,SOURCE_SYSTEM=SCMS.CTCK_DICH_VU,
Securities Company Id,FK đến công ty chứng khoán.,Surrogate Key,false,false,draft,SCMS.CTCK_DICH_VU.CTCK_THONG_TIN_ID,FK target: Securities Company.Securities Company Id.,,
Securities Company Code,Mã công ty chứng khoán.,Text,false,false,draft,SCMS.CTCK_DICH_VU.CTCK_THONG_TIN_ID,Lookup pair: Securities Company.Securities Company Code. Pair with Securities Company Id.,,
Service Type Code,Loại dịch vụ đăng ký.,Classification Value,false,false,draft,SCMS.CTCK_DICH_VU.DM_DICH_VU_ID,Scheme: SCMS_SERVICE_TYPE. Lookup từ DM_DICH_VU.,SCMS_SERVICE_TYPE,
Registration Document Number,Số văn bản đăng ký dịch vụ.,Text,true,false,draft,SCMS.CTCK_DICH_VU.SO_VB_DANG_KY,,,
Registration Date,Ngày đăng ký dịch vụ.,Date,true,false,draft,SCMS.CTCK_DICH_VU.NGAY_DANG_KY,,,
Termination Document Number,Số văn bản kết thúc đăng ký.,Text,true,false,draft,SCMS.CTCK_DICH_VU.SO_VB_KET_THUC,,,
Termination Date,Ngày kết thúc đăng ký.,Date,true,false,draft,SCMS.CTCK_DICH_VU.NGAY_KET_THUC,,,
Valid Document Date,Ngày hồ sơ hợp lệ.,Date,true,false,draft,SCMS.CTCK_DICH_VU.NGAY_HS_HOP_LE,,,
Service Status Code,Trạng thái đăng ký dịch vụ.,Classification Value,true,false,draft,SCMS.CTCK_DICH_VU.TRANG_THAI,Scheme: SCMS_SERVICE_STATUS.,SCMS_SERVICE_STATUS,
Remark,Ghi chú.,Text,true,false,draft,SCMS.CTCK_DICH_VU.GHI_CHU,,,
Is Draft Indicator,Cờ bảng tạm: 0-Chính thức; 1-Bảng tạm.,Indicator,true,false,draft,SCMS.CTCK_DICH_VU.IS_BANG_TAM,,,
Created Timestamp,Thời điểm tạo bản ghi.,Timestamp,true,false,draft,SCMS.CTCK_DICH_VU.NGAY_TAO,,,
Updated Timestamp,Thời điểm cập nhật gần nhất.,Timestamp,true,false,draft,SCMS.CTCK_DICH_VU.NGAY_CAP_NHAT,,,
