attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Report Template Id,Khóa đại diện cho biểu mẫu báo cáo.,Surrogate Key,false,true,draft,,PK surrogate. Shared entity với FIMS.RPTTEMP.,,
Report Template Code,Mã định danh (tự động tăng). BK.,Text,false,false,draft,SCMS.BM_BAO_CAO.ID,BK chính. PK nguồn.,,
Source System Code,Mã nguồn dữ liệu.,Classification Value,false,false,draft,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,SOURCE_SYSTEM=SCMS.BM_BAO_CAO,
Report Template Business Code,Mã báo cáo (mã nghiệp vụ).,Text,true,false,draft,SCMS.BM_BAO_CAO.MA_BAO_CAO,Mã nghiệp vụ — khác BK kỹ thuật.,,
Report Template Name,Tên báo cáo.,Text,false,false,draft,SCMS.BM_BAO_CAO.TEN_BAO_CAO,,,
Description,Mô tả biểu mẫu.,Text,true,false,draft,SCMS.BM_BAO_CAO.MO_TA,,,
Function Category Id,FK đến danh mục chức năng (QT_CHUC_NANG). Nullable.,Surrogate Key,true,false,draft,SCMS.BM_BAO_CAO.QT_CHUC_NANG_ID,FK target: QT_CHUC_NANG entity — chưa được thiết kế lên Atomic.,,
Function Category Code,Mã danh mục chức năng.,Text,true,false,draft,SCMS.BM_BAO_CAO.QT_CHUC_NANG_ID,Lookup pair: QT_CHUC_NANG entity — chưa được thiết kế lên Atomic. Pair with Function Category Id.,,
Report Direction Type Code,Chiều báo cáo: 0-Đầu vào; 1-Đầu ra.,Classification Value,true,false,draft,SCMS.BM_BAO_CAO.LOAI_BAO_CAO,Scheme: SCMS_REPORT_DIRECTION_TYPE.,SCMS_REPORT_DIRECTION_TYPE,
Legal Basis,Căn cứ pháp lý.,Text,true,false,draft,SCMS.BM_BAO_CAO.CAN_CU_PHAP_LY,,,
Version,Phiên bản biểu mẫu.,Text,true,false,draft,SCMS.BM_BAO_CAO.PHIEN_BAN,,,
Version Date,Ngày thay đổi phiên bản.,Date,true,false,draft,SCMS.BM_BAO_CAO.NGAY_PHIEN_BAN,,,
Is Active Flag,Trạng thái sử dụng: 1-Sử dụng; 0-Không sử dụng.,Boolean,true,false,draft,SCMS.BM_BAO_CAO.SU_DUNG,,,
Is Summary Required Indicator,Yêu cầu nhập trích yếu: 0-Không bắt buộc; 1-Bắt buộc.,Indicator,true,false,draft,SCMS.BM_BAO_CAO.TRICH_YEU,,,
Attachment File,Tệp đính kèm mẫu báo cáo.,Text,true,false,draft,SCMS.BM_BAO_CAO.TEP_DINH_KEM,,,
Created Timestamp,Ngày tạo.,Timestamp,true,false,draft,SCMS.BM_BAO_CAO.NGAY_TAO,,,
Updated Timestamp,Ngày cập nhật.,Timestamp,true,false,draft,SCMS.BM_BAO_CAO.NGAY_CAP_NHAT,,,
