attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Disclosure Report Submission Id,Khóa đại diện cho lần công bố thông tin báo cáo.,Surrogate Key,false,true,draft,,PK surrogate.,,
Disclosure Report Submission Code,Mã định danh (tự động tăng). BK.,Text,false,false,draft,SCMS.CBTT_BAO_CAO.ID,BK chính. PK nguồn.,,
Source System Code,Mã nguồn dữ liệu.,Classification Value,false,false,draft,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,SOURCE_SYSTEM=SCMS.CBTT_BAO_CAO,
Securities Company Id,FK đến công ty chứng khoán công bố.,Surrogate Key,false,false,draft,SCMS.CBTT_BAO_CAO.CTCK_THONG_TIN_ID,FK target: Securities Company.Securities Company Id.,,
Securities Company Code,Mã công ty chứng khoán.,Text,false,false,draft,SCMS.CBTT_BAO_CAO.CTCK_THONG_TIN_ID,Lookup pair: Securities Company.Securities Company Code. Pair with Securities Company Id.,,
Disclosure Method Code,Kiểu công bố thông tin.,Classification Value,true,false,draft,SCMS.CBTT_BAO_CAO.KIEU_CONG_BO,Scheme: SCMS_DISCLOSURE_METHOD.,,
Disclosure Type Code,Loại công bố thông tin.,Classification Value,true,false,draft,SCMS.CBTT_BAO_CAO.LOAI_CONG_BO,Scheme: SCMS_DISCLOSURE_TYPE.,,
Reporting Period Code,Kỳ báo cáo.,Text,true,false,draft,SCMS.CBTT_BAO_CAO.KY_BAO_CAO,Text tự do — kỳ báo cáo (VD: Q1/2024).,,
Reporting Year,Năm báo cáo.,Small Counter,true,false,draft,SCMS.CBTT_BAO_CAO.NAM,,,
Title,Tiêu đề thông tin công bố.,Text,true,false,draft,SCMS.CBTT_BAO_CAO.TIEU_DE,,,
Description,Mô tả nội dung.,Text,true,false,draft,SCMS.CBTT_BAO_CAO.MO_TA,,,
Summary,Nội dung trích yếu.,Text,true,false,draft,SCMS.CBTT_BAO_CAO.NOI_DUNG_TRICH_YEU,,,
Disclosing Person Name,Người công bố thông tin.,Text,true,false,draft,SCMS.CBTT_BAO_CAO.NGUOI_CBTT,Denormalized — tên cá nhân thực hiện công bố.,,
Disclosure Date,Ngày công bố thông tin.,Date,true,false,draft,SCMS.CBTT_BAO_CAO.NGAY_CBTT,,,
Submission Date,Ngày gửi lên hệ thống.,Date,true,false,draft,SCMS.CBTT_BAO_CAO.NGAY_GUI,,,
Attachment File,Tệp đính kèm.,Text,true,false,draft,SCMS.CBTT_BAO_CAO.FILE_DINH_KEM,,,
Error Description,Mô tả lỗi (nếu có).,Text,true,false,draft,SCMS.CBTT_BAO_CAO.MO_TA_LOI,,,
Disclosure Status Code,Trạng thái công bố thông tin.,Classification Value,true,false,draft,SCMS.CBTT_BAO_CAO.TRANG_THAI,Scheme: SCMS_DISCLOSURE_STATUS.,,
Created Timestamp,Ngày tạo.,Timestamp,true,false,draft,SCMS.CBTT_BAO_CAO.NGAY_TAO,,,
