attribute_name,description,data_domain,nullable,is_primary_key,status,source_columns,comment,classification_context,etl_derived_value
Identity Verification Record Id,Id tự sinh (surrogate key),Surrogate Key,false,true,draft,,"PK surrogate. BCV: ""Verification"" (Communication). Dữ liệu xác thực định danh từ C06 (Bộ Công An).",,
Identity Verification Record Code,Mã định danh (tự động tăng). BK,Text,false,false,draft,NHNCK.IdentityInfoC06s.Id,BK chính.,,
Source System Code,Mã nguồn dữ liệu,Classification Value,false,false,draft,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,SOURCE_SYSTEM=NHNCK.IdentityInfoC06s,
Identity Number,Số định danh cá nhân (CCCD/CMND),Text,true,false,draft,NHNCK.IdentityInfoC06s.IdentityNumber,Số định danh được xác thực qua C06.,,
Full Name,Họ và tên,Text,true,false,draft,NHNCK.IdentityInfoC06s.FullName,Dữ liệu phản hồi từ C06.,,
First Name,Tên,Text,true,false,draft,NHNCK.IdentityInfoC06s.FirstName,,,
Date Of Birth,Ngày sinh,Date,true,false,draft,NHNCK.IdentityInfoC06s.BirthDate,,,
Birth Year,Năm sinh,Text,true,false,draft,NHNCK.IdentityInfoC06s.BirthYear,,,
Individual Gender Code,"Giới tính (0: Nữ, 1: Nam)",Classification Value,true,false,draft,NHNCK.IdentityInfoC06s.Gender,Scheme: INDIVIDUAL_GENDER.,,
Nationality Code,Quốc tịch,Classification Value,true,false,draft,NHNCK.IdentityInfoC06s.National,Scheme: NATIONALITY.,,
Religion Name,Tôn giáo,Text,true,false,draft,NHNCK.IdentityInfoC06s.Religion,Text tự do.,,
Country Code,Mã quốc gia,Classification Value,true,false,draft,NHNCK.IdentityInfoC06s.CountryCode,Scheme: COUNTRY.,,
Place Of Birth,Nơi sinh,Text,true,false,draft,NHNCK.IdentityInfoC06s.PlaceOfBirth,,,
Hometown,Địa chỉ quê quán,Text,true,false,draft,NHNCK.IdentityInfoC06s.Hometown,,,
Permanent Country Code,Quốc gia nguyên quán,Classification Value,true,false,draft,NHNCK.IdentityInfoC06s.PermanentCountryCode,Scheme: COUNTRY.,,
Permanent Province Code,Tỉnh thành nguyên quán,Classification Value,true,false,draft,NHNCK.IdentityInfoC06s.PermanentProvinceCode,Scheme: PROVINCE.,,
Permanent District Code,Quận huyện nguyên quán,Classification Value,true,false,draft,NHNCK.IdentityInfoC06s.PermanentDistrictCode,Scheme: DISTRICT.,,
Permanent Address Detail,Địa chỉ nguyên quán chi tiết,Text,true,false,draft,NHNCK.IdentityInfoC06s.PermanentDetail,,,
Current Country Code,Quốc gia hiện tại,Classification Value,true,false,draft,NHNCK.IdentityInfoC06s.CurrentCountryCode,Scheme: COUNTRY.,,
Current Province Code,Tỉnh thành hiện tại,Classification Value,true,false,draft,NHNCK.IdentityInfoC06s.CurrentProvinceCode,Scheme: PROVINCE.,,
Current District Code,Quận huyện hiện tại,Classification Value,true,false,draft,NHNCK.IdentityInfoC06s.CurrentDistrictCode,Scheme: DISTRICT.,,
Current Address Detail,Địa chỉ hiện tại chi tiết,Text,true,false,draft,NHNCK.IdentityInfoC06s.CurrentDetail,,,
Father Full Name,Họ và tên bố,Text,true,false,draft,NHNCK.IdentityInfoC06s.FatherFullName,,,
Father Country Code,Quốc gia của bố,Classification Value,true,false,draft,NHNCK.IdentityInfoC06s.FatherCountryCode,Scheme: COUNTRY.,,
Father Identity Number,Số định danh của bố,Text,true,false,draft,NHNCK.IdentityInfoC06s.FatherIdentityNumber,,,
Father Identity Number Old,Số định danh cũ của bố,Text,true,false,draft,NHNCK.IdentityInfoC06s.FatherIdentityNumberOld,,,
Mother Full Name,Họ và tên mẹ,Text,true,false,draft,NHNCK.IdentityInfoC06s.MotherFullName,,,
Mother Country Code,Quốc gia của mẹ,Classification Value,true,false,draft,NHNCK.IdentityInfoC06s.MotherCountryCode,Scheme: COUNTRY.,,
Mother Identity Number,Số định danh của mẹ,Text,true,false,draft,NHNCK.IdentityInfoC06s.MotherIdentityNumber,,,
Mother Identity Number Old,Số định danh cũ của mẹ,Text,true,false,draft,NHNCK.IdentityInfoC06s.MotherIdentityNumberOld,,,
Couple Full Name,Họ và tên vợ/chồng,Text,true,false,draft,NHNCK.IdentityInfoC06s.CoupleFullName,,,
Couple Country Code,Quốc gia của vợ/chồng,Classification Value,true,false,draft,NHNCK.IdentityInfoC06s.CoupleCountryCode,Scheme: COUNTRY.,,
Couple Identity Number,Số định danh của vợ/chồng,Text,true,false,draft,NHNCK.IdentityInfoC06s.CoupleIdentityNumber,,,
Couple Identity Number Old,Số định danh cũ của vợ/chồng,Text,true,false,draft,NHNCK.IdentityInfoC06s.CoupleIdentityNumberOld,,,
Updated By Officer Id,FK đến người cập nhật,Surrogate Key,true,false,draft,NHNCK.IdentityInfoC06s.UserUpdateId,FK target: Regulatory Authority Officer.Officer Id.,,
Updated By Officer Code,Mã người cập nhật,Text,true,false,draft,NHNCK.IdentityInfoC06s.UserUpdateId,Lookup pair: Regulatory Authority Officer.Officer Code. Pair with Updated By Officer Id.,,
