"datamart_entity","datamart_table","datamart_attribute","datamart_column","nullable","data_domain","data_type","key","description","etl_logic","etl_logic_type","source_entity","atomic_table","source_attribute","atomic_column"
"Fact Sector Risk Snapshot","fct_sector_risk_snpst","Snapshot Date Dimension Id","snpst_dt_dim_id","false","Surrogate Dimension Key","string","FK","FK to Calendar Date Dimension","LOOKUP cdr_dt_dim ON cdr_dt_dim.cdr_dt = security_trading_snapshot.trading_dt","lookup_date","Security Trading Snapshot","security_trading_snapshot","Trading Date","trading_dt"
"Fact Sector Risk Snapshot","fct_sector_risk_snpst","Industry Dimension Id","industry_dim_id","false","Surrogate Dimension Key","string","FK","FK to Industry Dimension","LOOKUP industry_dim ON industry_dim.industry_code = public_company.business_line_level_1_code","lookup_dim","Public Company","public_company","Business Line Level 1 Code","business_line_level_1_code"
"Fact Sector Risk Snapshot","fct_sector_risk_snpst","Total Value Sector","total_val_sector","true","Currency Amount","decimal(23,2)","DD","Tổng giá trị giao dịch toàn bộ cổ phiếu trong ngành ngày t (TotalValue_Sector)","SUM(security_trading_snapshot.close_price * securities_trade.execution_vol) JOIN security_trading_snapshot.symbol = securities_trade.security_symbol_code AND security_trading_snapshot.trading_dt = securities_trade.trade_dt GROUP BY public_company.business_line_level_1_code, security_trading_snapshot.trading_dt","join_atomic","Security Trading Snapshot","security_trading_snapshot / securities_trade / public_company","Close Price","close_price"
"Fact Sector Risk Snapshot","fct_sector_risk_snpst","Total Market Cap Sector","total_market_cap_sector","true","Currency Amount","decimal(23,2)","DD","Tổng vốn hóa thị trường toàn ngành ngày t (TotalCap_Sector)","SUM(security_trading_snapshot.close_price * listed_share_info.outstanding_share_quantity) JOIN security_trading_snapshot.symbol = securities_trade.security_symbol_code AND security_trading_snapshot.trading_dt = securities_trade.trade_dt LEFT JOIN listed_share_info ON listed_share_info.ticker_symbol = security_trading_snapshot.symbol AND listed_share_info.src_stm_code = 'VSDC_OUTSTANDING_SHARES' AND listed_share_info.ds_snpst_dt = (SELECT MAX(sc2.ds_snpst_dt) FROM listed_share_info sc2 WHERE sc2.ticker_symbol = security_trading_snapshot.symbol AND sc2.src_stm_code = 'VSDC_OUTSTANDING_SHARES' AND sc2.ds_snpst_dt <= security_trading_snapshot.trading_dt) GROUP BY public_company.business_line_level_1_code, security_trading_snapshot.trading_dt","join_atomic","Security Trading Snapshot / Listed Share Info","security_trading_snapshot / securities_trade / listed_share_info / public_company","Outstanding Share Quantity","outstanding_share_quantity"
"Fact Sector Risk Snapshot","fct_sector_risk_snpst","Stress Score Sector","stress_score_sector","true","Percentage","decimal(5,2)","DD","Chỉ số căng thẳng ngành tổng hợp — weighted average StressScore theo tỷ trọng vốn hóa (StressScoreSector)","SUM(((risk_weight_config.weight WHERE risk_weight_config.risk_factor_code = 'W1_DRAWDOWN' AND risk_weight_config.risk_factor_type = 'Chỉ số áp lực ngành' AND risk_weight_config.data_dt = MAX(data_dt) <= security_trading_snapshot.trading_dt) * Pdrawdown + (risk_weight_config.weight WHERE risk_weight_config.risk_factor_code = 'W2_VOLATILITY' AND risk_weight_config.risk_factor_type = 'Chỉ số áp lực ngành' AND risk_weight_config.data_dt = MAX(data_dt) <= security_trading_snapshot.trading_dt) * Pvolatility + (risk_weight_config.weight WHERE risk_weight_config.risk_factor_code = 'W3_SELLING' AND risk_weight_config.risk_factor_type = 'Chỉ số áp lực ngành' AND risk_weight_config.data_dt = MAX(data_dt) <= security_trading_snapshot.trading_dt) * (Pselling * 100)) * ((security_trading_snapshot.close_price * listed_share_info.outstanding_share_quantity) / NULLIF((SUM(security_trading_snapshot.close_price * listed_share_info.outstanding_share_quantity) JOIN security_trading_snapshot.symbol = securities_trade.security_symbol_code AND security_trading_snapshot.trading_dt = securities_trade.trade_dt LEFT JOIN listed_share_info ON listed_share_info.ticker_symbol = security_trading_snapshot.symbol AND listed_share_info.src_stm_code = 'VSDC_OUTSTANDING_SHARES' AND listed_share_info.ds_snpst_dt = (SELECT MAX(sc2.ds_snpst_dt) FROM listed_share_info sc2 WHERE sc2.ticker_symbol = security_trading_snapshot.symbol AND sc2.src_stm_code = 'VSDC_OUTSTANDING_SHARES' AND sc2.ds_snpst_dt <= security_trading_snapshot.trading_dt) GROUP BY public_company.business_line_level_1_code, security_trading_snapshot.trading_dt), 0))) LEFT JOIN listed_share_info ON listed_share_info.ticker_symbol = security_trading_snapshot.symbol AND listed_share_info.src_stm_code = 'VSDC_OUTSTANDING_SHARES' AND listed_share_info.ds_snpst_dt = (SELECT MAX(sc2.ds_snpst_dt) FROM listed_share_info sc2 WHERE sc2.ticker_symbol = security_trading_snapshot.symbol AND sc2.src_stm_code = 'VSDC_OUTSTANDING_SHARES' AND sc2.ds_snpst_dt <= security_trading_snapshot.trading_dt) JOIN security_trading_snapshot.symbol = securities_trade.security_symbol_code AND security_trading_snapshot.trading_dt = securities_trade.trade_dt GROUP BY public_company.business_line_level_1_code, security_trading_snapshot.trading_dt, trong do Pdrawdown = (MAX(security_trading_snapshot.close_price) OVER (PARTITION BY security_trading_snapshot.symbol ORDER BY security_trading_snapshot.trading_dt ROWS BETWEEN 29 PRECEDING AND CURRENT ROW) - security_trading_snapshot.close_price) / NULLIF(MAX(security_trading_snapshot.close_price) OVER (PARTITION BY security_trading_snapshot.symbol ORDER BY security_trading_snapshot.trading_dt ROWS BETWEEN 29 PRECEDING AND CURRENT ROW), 0) * 100 WHERE security_trading_snapshot.floor_code IN ('02','04','10'); Pvolatility = (Sigma_i - Sigma_min) / NULLIF(Sigma_max - Sigma_min, 0) * 100, trong do Sigma_i = STDDEV_SAMP(LN(security_trading_snapshot.close_price / LAG(security_trading_snapshot.close_price) OVER (PARTITION BY security_trading_snapshot.symbol ORDER BY security_trading_snapshot.trading_dt))) OVER (PARTITION BY security_trading_snapshot.symbol ORDER BY security_trading_snapshot.trading_dt ROWS BETWEEN 29 PRECEDING AND CURRENT ROW) (per ma CK); Sigma_min/Sigma_max = MIN/MAX(Sigma_i) GROUP BY security_trading_snapshot.trading_dt (toan thi truong cung ngay) - tat ca tinh tren security_trading_snapshot WHERE floor_code IN ('02','04','10'); Pselling = (SUM(daily_sell_vol) OVER (PARTITION BY security_match_log.symbol ORDER BY security_match_log.trading_dt ROWS BETWEEN 29 PRECEDING AND CURRENT ROW), trong do daily_sell_vol = SUM(security_match_log.match_vol) GROUP BY security_match_log.symbol, security_match_log.trading_dt WHERE security_match_log.trade_direction_code='S') / NULLIF(SUM(securities_trade.execution_vol) OVER (PARTITION BY securities_trade.security_symbol_code ORDER BY securities_trade.trade_dt ROWS BETWEEN 29 PRECEDING AND CURRENT ROW) WHERE securities_trade.market_id_code IN ('STO','STX','UPX'), 0)","join_atomic","Security Trading Snapshot / Securities Trade / Risk Weight Configuration","security_trading_snapshot / securities_trade / security_match_log / listed_share_info / risk_weight_config","Close Price","close_price"
"Fact Sector Risk Snapshot","fct_sector_risk_snpst","Sector Liquid Score","sector_liquid_score","true","Percentage","decimal(5,2)","DD","Tỷ lệ thanh khoản ngành = Tổng GTGD ngành / Tổng vốn hóa ngành","(SUM(security_trading_snapshot.close_price * securities_trade.execution_vol) JOIN security_trading_snapshot.symbol = securities_trade.security_symbol_code AND security_trading_snapshot.trading_dt = securities_trade.trade_dt GROUP BY public_company.business_line_level_1_code, security_trading_snapshot.trading_dt) / NULLIF((SUM(security_trading_snapshot.close_price * listed_share_info.outstanding_share_quantity) JOIN security_trading_snapshot.symbol = securities_trade.security_symbol_code AND security_trading_snapshot.trading_dt = securities_trade.trade_dt LEFT JOIN listed_share_info ON listed_share_info.ticker_symbol = security_trading_snapshot.symbol AND listed_share_info.src_stm_code = 'VSDC_OUTSTANDING_SHARES' AND listed_share_info.ds_snpst_dt = (SELECT MAX(sc2.ds_snpst_dt) FROM listed_share_info sc2 WHERE sc2.ticker_symbol = security_trading_snapshot.symbol AND sc2.src_stm_code = 'VSDC_OUTSTANDING_SHARES' AND sc2.ds_snpst_dt <= security_trading_snapshot.trading_dt) GROUP BY public_company.business_line_level_1_code, security_trading_snapshot.trading_dt), 0)","join_atomic","Security Trading Snapshot / Listed Share Info","security_trading_snapshot / securities_trade / listed_share_info / public_company","Execution Volume","execution_vol"
"Fact Sector Risk Snapshot","fct_sector_risk_snpst","Stress Score Sector Previous Day","stress_score_sector_previous_day","true","Percentage","decimal(5,2)","DD","Sector Stress Score kỳ (ngày giao dịch) trước — sub-component tính Biến động áp lực","LOOKUP cdr_dt_dim ON cdr_dt_dim.cdr_dt_dim_id = fct_sector_risk_snpst.snpst_dt_dim_id -> LAG(fct_sector_risk_snpst.stress_score_sector) OVER (PARTITION BY fct_sector_risk_snpst.industry_dim_id ORDER BY cdr_dt_dim.cdr_dt)","join_atomic","Fact Sector Risk Snapshot","fct_sector_risk_snpst","Stress Score Sector","stress_score_sector"
"Fact Sector Risk Snapshot","fct_sector_risk_snpst","Sector Stress Delta","sector_stress_delta","true","Percentage","decimal(5,2)","DD","Biến động áp lực ngành = Stress Score Sector kỳ này trừ kỳ trước","fct_sector_risk_snpst.stress_score_sector - fct_sector_risk_snpst.stress_score_sector_previous_day","computed","Fact Sector Risk Snapshot","fct_sector_risk_snpst","Stress Score Sector","stress_score_sector"
"Fact Sector Risk Snapshot","fct_sector_risk_snpst","Sector Rating","sector_rating","true","Text","string","DD","Xếp hạng mức độ căng thẳng ngành (Rất thấp/Thấp/Trung bình/Cao/Rất cao)","LOOKUP status_threshold_config ON status_threshold_config.index_code = 'STRESS_SCORE' AND fct_sector_risk_snpst.stress_score_sector BETWEEN status_threshold_config.from_value AND status_threshold_config.to_value -> status_threshold_config.status","lookup_dim","Status Threshold Configuration","status_threshold_config","Status","status"
"Fact Sector Risk Snapshot","fct_sector_risk_snpst","Sector Debt Score","sector_debt_score","True","Percentage","decimal(8,4)","DD","He so no/von chu so huu toan nganh = Sigma No phai tra nganh / Sigma VCSH nganh (BA dong 195) - BA ghi them can 'quy doi ra diem so 0-100' nhung chua cho nguong cu the, giu nguyen ty le tho, xem ghi chu","SUM(TotalLiabilities_i) / NULLIF(SUM(OwnerEquity_i), 0) JOIN public_company ON public_company.equity_ticker_symbol = security_trading_snapshot.symbol AND public_company.src_stm_code = 'IDS_COMPANY_PROFILES' GROUP BY public_company.business_line_level_1_code, security_trading_snapshot.trading_dt, trong do TotalLiabilities_i = (LEFT JOIN pc_report_submission ON pc_report_submission.pc_id = public_company.pc_id AND pc_report_submission.submission_status_code = 'APPROVED' AND SUBSTR(pc_report_submission.fr_template_code,1,2) IN ('HN','TH','ME','RI') AND pc_report_submission.rpt_quarter IN (1,2,3,4) AND pc_report_submission.submission_dt <= security_trading_snapshot.trading_dt [rn0 PARTITION BY pc_report_submission.pc_id, pc_report_submission.rpt_year, pc_report_submission.rpt_quarter ORDER BY CASE SUBSTR(pc_report_submission.fr_template_code,1,2) WHEN 'HN' THEN 1 WHEN 'TH' THEN 2 WHEN 'ME' THEN 3 WHEN 'RI' THEN 4 END, pc_report_submission.submission_dt DESC] WHERE rn0 = 1 [rn1 PARTITION BY pc_report_submission.pc_id ORDER BY pc_report_submission.rpt_year DESC, pc_report_submission.rpt_quarter DESC] WHERE rn1 = 1 INNER JOIN fr_value ON fr_value.pc_id = pc_report_submission.pc_id AND fr_value.rpt_year = pc_report_submission.rpt_year AND fr_value.rpt_quarter = pc_report_submission.rpt_quarter INNER JOIN fr_catalog ON fr_catalog.fr_catalog_id = fr_value.fr_catalog_id AND fr_catalog.financial_statement_tp_code = SUBSTR(pc_report_submission.fr_template_code,1,2) AND fr_catalog.rpt_code LIKE 'BCDKT%' INNER JOIN fr_row_template ON fr_row_template.row_code = fr_value.row_code AND fr_row_template.fr_catalog_id = fr_catalog.fr_catalog_id AND ((fr_catalog.enterprise_tp_code IN ('DN','BH') AND fr_row_template.row_description_reference = '300') OR (fr_catalog.enterprise_tp_code = 'TD' AND fr_row_template.row_description_reference = '400')) INNER JOIN fr_column_template ON fr_column_template.column_code = fr_value.column_code AND fr_column_template.fr_catalog_id = fr_catalog.fr_catalog_id AND fr_column_template.column_description_reference = '1' -> fr_value.data_val); OwnerEquity_i = (LEFT JOIN pc_report_submission ON pc_report_submission.pc_id = public_company.pc_id AND pc_report_submission.submission_status_code = 'APPROVED' AND SUBSTR(pc_report_submission.fr_template_code,1,2) IN ('HN','TH','ME','RI') AND pc_report_submission.rpt_quarter IN (1,2,3,4) AND pc_report_submission.submission_dt <= security_trading_snapshot.trading_dt [rn0 PARTITION BY pc_report_submission.pc_id, pc_report_submission.rpt_year, pc_report_submission.rpt_quarter ORDER BY CASE SUBSTR(pc_report_submission.fr_template_code,1,2) WHEN 'HN' THEN 1 WHEN 'TH' THEN 2 WHEN 'ME' THEN 3 WHEN 'RI' THEN 4 END, pc_report_submission.submission_dt DESC] WHERE rn0 = 1 [rn1 PARTITION BY pc_report_submission.pc_id ORDER BY pc_report_submission.rpt_year DESC, pc_report_submission.rpt_quarter DESC] WHERE rn1 = 1 INNER JOIN fr_value ON fr_value.pc_id = pc_report_submission.pc_id AND fr_value.rpt_year = pc_report_submission.rpt_year AND fr_value.rpt_quarter = pc_report_submission.rpt_quarter INNER JOIN fr_catalog ON fr_catalog.fr_catalog_id = fr_value.fr_catalog_id AND fr_catalog.financial_statement_tp_code = SUBSTR(pc_report_submission.fr_template_code,1,2) AND fr_catalog.rpt_code LIKE 'BCDKT%' INNER JOIN fr_row_template ON fr_row_template.row_code = fr_value.row_code AND fr_row_template.fr_catalog_id = fr_catalog.fr_catalog_id AND ((fr_catalog.enterprise_tp_code IN ('DN','BH') AND fr_row_template.row_description_reference = '400') OR (fr_catalog.enterprise_tp_code = 'TD' AND fr_row_template.row_description_reference = '500')) INNER JOIN fr_column_template ON fr_column_template.column_code = fr_value.column_code AND fr_column_template.fr_catalog_id = fr_catalog.fr_catalog_id AND fr_column_template.column_description_reference = '1' -> fr_value.data_val)","join_atomic","Public Company / Public Company Report Submission","public_company / pc_report_submission / fr_value / fr_catalog / fr_row_template / fr_column_template","Data Value","data_val"
